cbiT	5
slr0870	2
rpoE2	5
slr1809	5
slr1805	5
sll0871	5
slr1807	5
sll0839	5
gap1	5
slr1886	5
slr1880	5
rpoD	5
lipA2	5
slr1888	5
sll0837	5
cbiL	5
slr1403	5
slr1407	5
slr1406	5
slr1409	5
ssr1480	5
ycf32	4
sll1618	5
hofG2	5
sll1758	5
sll1757	5
sll1755	5
ndbA	5
ndbB	5
slr1818	5
slr1819	5
cefD	5
sll1268	5
slr1812	2
slr1813	3
sll1265	5
slr1811	5
slr1816	5
thrC	5
slr1814	5
slr1815	5
livF	5
ssr3189	4
ssr3188	5
napC	5
slr1740	5
pyrF	5
glnH/glnP	5
hupE	5
bioY	5
ssr3184	5
sppA	5
sll1698	5
slr0868	4
purT	5
slr1885	5
slr1410	5
psbN	4
mscL	5
ssr1499	4
lspA	5
sll1773	5
sll0853	5
sll0857	5
sll0855	5
sll0854	5
sll0858	5
sll1271	5
sll1267	5
sll1273	5
sll2011	5
slr1732	5
sll2013	5
sll1710	5
slr1737	5
slr1736	5
slr1869	5
mbpA	5
ddlA	5
slr1865	5
slr1864	5
slr1863	5
slr1862	5
slr1866	5
slr1871	5
amiA3	5
amiA2	5
dnaA	5
aat	5
sll1771	5
cdsA	5
ssl1633	3
sll1775	5
sll1774	4
csgA	5
sll1315	5
sll0843	5
ssl2595	5
nplT	5
sll0846	5
sll0847	5
sll2015	5
gdh	5
glgP2	5
slr0877	5
slr0876	5
fabG	5
slr0872	5
sll2008	5
sll2009	5
sll2006	5
sll2007	5
slr1876	5
sdhB	5
slr1870	5
sll2003	5
slr0878	5
sll1764	5
sll1765	5
sll1762	5
sll1763	5
sll1761	5
sll2002	5
rpoD2	5
trpD	5
sll1769	5
hpcE	5
slr0888	5
slr0889	5
thrB	5
slr0882	5
trpS	5
slr0880	5
slr0881	5
slr0887	5
slr0885	5
sll1304	5
sll1305	5
sll1306	5
sll1307	5
gyrB	5
sll0877	5
sll1783	5
sll1308	5
sll1785	5
slr0890	5
sll0872	5
slr0864	5
slr0865	5
aslB	5
slr0867	5
slr1735	5
sll1272	5
gcpE	5
phr	5
ssl3291	5
slr0869	5
psbD	5
glgX2	5
psbC	5
mutS2	5
hofG	5
nth	5
lmbP	5
psbH	3
rimI	5
sll1160	5
sll1161	5
sll1162	5
sll1163	5
sll1164	5
cpcE	5
sll0844	5
ssl3829	5
slr1882	5
pstS	5
nblA2	5
ctaE2	5
ssr2549	5
pstC	5
pstB	5
pstA	5
sll1956	5
sll1951	5
sll1950	5
aspS	5
ycf44	5
menA	5
ilvG	5
slr1261	5
slr1260	5
slr1263	5
lacG	5
slr1513	5
slr0267	5
slr0264	5
slr0265	1
slr0262	5
slr0263	5
slr1515	5
sll1424	5
sll1426	5
sll1158	5
sll1155	5
ssr2898	1
sll1156	2
sll1151	5
sll1150	5
katG	5
slr2062	5
sll1236	5
slr2060	5
hemK	5
plsX	5
sll0242	5
sll1239	2
sll1949	5
slr1508	5
slr2079	5
ureA	5
ssl3769	5
sll1954	5
hemB	5
galE3	5
rbcR	5
slr1505	5
slr1506	5
slr1507	5
drgA	5
shc	5
fabG2	5
kpsM	5
sll0254	5
sll0245	5
sll1147	5
hisC2	5
sll0252	5
slr1503	5
sll1973	5
sll0238	5
sll0237	5
sll0236	5
dcoH	5
proS	5
ssr3570	4
ntcA	5
ntpJ	5
tyrA	5
ssr3571	2
cobA	5
ctaD2	5
slr2099	5
slr2098	5
ssr2551	5
slr0269	5
slr2096	1
slr2095	2
slr2131	5
sll1609	5
glbN	5
trxA2	5
sll0249	5
folC	5
sll1601	5
sll0243	5
sll0240	5
sll0241	5
kdpB	5
sll1606	5
slr2000	5
slr2001	5
slr2002	5
slr2003	5
slr2004	5
slr1522	1
slr1523	2
slr1520	5
sodB	5
slr1524	1
slr2128	5
slr2127	5
slr2126	5
slr2125	5
hhoB	5
slr2123	5
spsA	5
slr2121	5
slr2120	5
sll1157	3
sll1613	5
sll1611	5
sll1595	5
slr1262	5
pds	5
sll1590	5
sll1592	5
sll0253	5
slr1512	5
sll1608	5
ssl0438	2
kdpA	5
ilvB	5
slr2117	1
ssl2781	5
apt	5
ssr2194	4
sll1995	5
slr1717	5
slr2124	5
prmA	5
guaB	5
ssl3127	2
lap	5
sll1586	5
dfp	5
norA	5
sll1241	5
sll1411	5
spsC	5
hflX	5
apcC	5
cyp	5
sll1982	1
apqZ	5
slr0270	5
ftsY	5
sll1988	5
sll1415	5
isiB	5
isiA	5
serA	5
slr2101	5
slr2100	5
slr2103	5
fabZ	5
slr2105	5
slr2104	5
ssl2789	2
slr1726	5
sll1906	5
sll1429	2
ndhH	5
sll1905	5
sll1902	5
aroB	5
ssr2087	5
sll1428	5
kpsT	5
slr2080	5
pma1	5
sll1418	5
hglK	5
sll1596	2
slr2111	5
apcB	5
slr2084	5
apcA	5
sll1414	5
suhB	5
slr2118	5
slr2119	5
slr1721	5
slr1724	5
slr2059	5
slr1727	5
leuB	5
slr2115	5
fabH	5
sll1979	5
ssl2749	5
mntA	5
ssr3402	5
thdF	5
mntB	5
slr1324	5
slr1322	5
ssl0461	5
ssl0467	5
slr1246	4
slr1245	5
ssr2912	5
ssl3692	5
arsA	5
slr1999	5
slr1998	5
pys	5
slr1992	5
slr1990	5
slr1718	5
nblA	4
kdpC	5
ssr3532	1
kdpD	5
slr1712	5
slr0271	5
cyaA2	5
slr0273	5
slr0272	5
sll1960	5
sll1961	5
spoT	5
glpX	5
ssr2554	5
slr1258	5
slr1259	5
slr2122	5
thl	5
slr2092	5
slr1253	5
mntC	5
topA	5
slr1257	5
sll0804	5
rpiB	5
slr1980	5
slr1982	5
slr1983	5
sll1898	5
ffh	5
sll1895	5
sll1897	5
pilM	5
sll1891	5
sll1892	5
sll1173	5
pcnB	5
ctaB	5
hoxU	5
tsf	5
thrC2	5
hoxY	5
atpB	5
fabF2	5
sll1254	5
sll1388	5
hoxF	5
sll1250	5
sll1251	5
sll1384	5
sll1386	5
hoxH	5
sll1380	5
sll1381	5
sll1258	5
ssl1507	2
sll1446	5
leuD	5
sll1442	5
ssr1375	5
sll1262	5
slr1468	5
sll0818	5
sll0816	5
sll0815	5
sll0814	5
sll0812	5
atpE	5
sll0810	5
slr1272	5
slr1273	5
slr1270	5
sll1178	5
slr1276	5
pbp	5
gspD	5
slr1275	5
slr1278	5
ssl2471	1
sll1433	5
sll1220	5
ssl2162	5
sll1229	5
mtfB	5
desA	5
desB	5
hisF	5
cytM	5
ggt	5
hlyB	5
slr1968	5
hlyD	5
slr1534	5
ctaC2	5
slr1530	5
slr1533	5
melB	5
psaF	5
sll0802	5
sll0803	5
entC	5
sll1222	5
slr1287	5
slr1285	5
slr1283	4
slr1282	1
murF	5
ssl2717	5
mrcA	5
sll1232	5
sll1233	5
sll1102	5
slr1969	5
ymxG	5
cfxE	5
ssl3573	5
ssl1520	5
sll1225	1
cbaB	5
slr1343	5
cysE	5
rpl34	5
slr1959	5
slr1958	5
ssr2201	1
pet112	5
slr0820	5
slr0821	5
slr0822	5
slr1529	5
slr1957	5
slr1956	5
rps12	5
rps10	5
slr1353	5
ycf39	5
sll1170	5
ssl3549	5
argJ	5
act	5
slr0815	5
slr0816	5
slr0810	4
slr0813	5
slr0812	5
sll1263	5
slr0818	5
pgi	5
ribA	5
sll1228	5
hemN2	5
fus2	5
lytR	5
slr1342	5
ssr1391	5
slr1340	5
sll1884	5
slr1344	5
petC2	5
sll0811	3
sll1377	5
sll1095	5
pyrB	5
sll1219	5
ssr3341	5
sll1252	5
sll1217	5
sll1389	5
slr1975	5
slr1974	5
slr1977	5
sll1242	5
slr0806	5
slr1970	5
slr1972	5
rpoC1	5
slr0808	5
sll1376	5
rnpA	5
sll1439	3
sll1866	5
ssr2227	4
ssl2420	2
ndhC	5
petF2	5
sll1387	5
suhB2	5
petG	3
ndhJ	5
ndhK	5
hypC	5
rpl9	5
slr1467	5
tufA	5
ndhL	5
rps7	5
slr1336	5
AT103	5
slr1334	5
sll1371	5
sll1103	5
dnaG	5
sll1372	5
sll0808	1
sll1378	5
slr1339	5
slr1338	5
slr1962	5
slr1963	5
miaA	5
psaJ	1
slr1964	5
rps2	5
int	5
ssr2130	3
dacB	5
rfbB2	5
ycf3	5
sll1247	5
sll1873	5
sll1870	5
sll1871	5
psbA3	2
purD	5
sll1447	5
slr1971	5
sll1878	5
sll1879	5
slr1160	5
rfbM	5
slr1478	5
glnH	5
sll1373	5
slr1470	5
slr1471	5
slr1472	5
slr1474	5
sll0809	5
gcp	5
slr1327	2
sll1174	5
sll1369	5
cobN	5
sll1166	5
mrdB	5
slr1978	5
slr1152	5
panC/kcy	5
sll1888	5
pyrG	5
sll1886	5
sll1885	5
ahcY	5
sll1882	5
sll1880	5
pdxH	5
slr1266	5
hypB2	5
slr1966	5
slr1288	5
rps1_2	5
ssl1498	3
ho2	5
trpE2	5
icfA	5
sll1169	5
rffM2	5
sll1390	5
ssl2982	5
pilT	5
clpP2	5
sll1532	5
sll1531	5
sll1530	5
sll1537	5
sll1534	5
moeB	5
pilC	5
pknA3	5
livH2	5
ssl3044	5
slr1171	5
sll0419	5
sll0418	5
slr0151	5
slr0152	5
mutM	5
sll0260	5
sll0261	5
ssr2723	5
sll0264	5
sll0265	5
sll0266	5
sll0267	5
sll0268	5
sll0269	5
crtQ	5
clpB	5
slr0960	5
sll1528	5
slr0292	5
slr0291	5
leuA	5
rnc	5
sll1521	5
clpB2	5
sll1524	5
otsA	5
sll1526	5
sll1527	5
slr1676	5
slr1677	5
slr1674	5
slr1670	5
slr1174	5
hypA	5
slr1170	5
slr1173	5
slr1679	5
ureB	5
gspF	5
nadC	5
gcvP	5
ssl2971	5
nadE	5
pilT2	5
slr0408	5
slr0407	5
sll0257	5
slr0402	5
slr0400	5
slr0401	5
slr0280	5
slr0284	5
slr0937	5
slr0286	5
slr0935	5
sll0147	5
rpl27	5
rpl21	5
petH	5
aroA	5
slr1168	5
slr1169	5
slr1162	5
psaE	4
slr1924	5
slr1161	5
slr1166	5
slr1923	5
ycf39_2	5
nrdA	5
sll0921	5
sms	5
sll0274	5
ssr0761	4
ssr1600	5
slr1683	1
slr1681	5
slr1687	5
slr1686	5
met3	5
gldA	5
slr0947	5
slr0945	5
slr0944	5
slr0942	5
slr0941	5
sll0146	5
slr0404	5
cysS	5
cbiC	5
sll0428	5
recN	5
rps16	5
sll0422	5
sll0423	5
sll0426	5
sll0424	5
priA	5
sll0135	5
ssl2148	5
clpP	5
slr1690	5
slr1692	5
slr1693	5
slr1694	5
ppc	5
ppa	5
ssr1951	5
ssl0242	4
slr0294	3
pyrH	5
ssr2754	3
slr0954	5
slr0955	5
ssl0259	5
slr0957	5
slr0950	5
slr0951	5
slr0953	5
pgk	5
slr1624	5
slr1627	5
slr1626	5
sll0909	5
slr0959	5
slr1623	5
slr0285	5
frr	5
ssl0483	4
pgsA	5
sll0272	5
ssr0657	5
ssl2138	4
cbiB	5
fbp2	5
slr0948	5
slr0938	5
desD(des6)	5
slr0397	5
smpB	5
purB	5
slr0393	3
sll1562	1
sll1563	5
slr0398	5
ntcB	5
sll0912	5
sll0913	5
slr1638	5
sll0911	4
sll0914	5
slr1636	5
slr1634	5
fda	5
slr0443	5
petF3	5
bgl	5
slr0445	5
nusB	5
slr0442	5
alaS	5
sll0354	5
sll0355	5
sll0359	5
slr0145	5
slr0157	4
rfbP	5
slr0144	5
sll1555	5
pheT	5
slr1629	5
sll1556	5
sll1559	5
sll1558	5
ssr0756	2
prk	5
slr0142	5
sll1087	5
sll1086	5
ssr2803	5
slr1163	5
pepP	5
sll1089	5
sll0263	5
slr1628	5
glnN	5
slr1649	5
slr1648	5
slr1647	5
glnB	4
slr1644	5
trpF	5
putA	5
dnaX_and_dnaZ	5
dpm1	5
pqqE	5
sll0364	5
sll0361	5
sll0360	5
pyrC2	5
sll0149	5
sll0148	5
arsC	5
sll0141	5
sll0142	5
amiC	5
sll1541	5
sll1094	4
slr0287	5
sll1091	5
sll1092	3
maf	5
slr0149	5
slr0148	5
slr0147	5
slr0146	5
psbO	5
ssr2806	2
slr0143	5
spoU	5
ssr0759	4
sll0273	5
glpD	5
psbV	5
sucD	5
sll0910	4
glpK	5
psbZ	5
sll0005	5
sll0007	5
sll0318	5
sll0319	5
aspC	5
sll0314	5
sll0310	5
sll0312	5
slr0345	5
slr0347	5
slr0341	5
ycf47	5
slr0016	5
slr0348	5
slr0013	5
slr0322	5
hypF	5
sll0944	5
yibO	5
secD	5
slr0355	5
fumC	5
ctpA	5
ssr0349	4
slr0989	5
sll0208	5
odhB	5
sll0328	5
sarA	5
rbcX	5
sll0321	5
sll0008	2
gcvT	5
sll0327	5
rnd	5
slr1930	5
slr1932	5
slr1935	5
Era	5
slr1939	5
slr1938	5
slr0358	5
slr0001	5
slr0006	5
slr0007	5
slr0169	5
slr0168	5
mgtC	5
hemL	5
slr0388	5
ponA	5
rbcS	5
slr0217	5
hemD	5
slr0214	5
slr0990	5
sll0157	5
slr0992	5
fabG3	5
rbcL	5
slr0019	5
slr0769	5
sll0294	5
petD	5
radC	5
petB	5
tpi	5
sll0024	5
sll0022	5
rpl20	5
sll0749	5
sll0021	5
slr0381	4
slr1928	5
hisS	5
slr1926	5
slr1927	5
slr0383	5
ssr3304	4
slr0326	5
slr0325	5
lipB	5
sll0752	5
slr0320	5
sll0010	3
sll0154	5
slr0328	5
folD	5
murZ	5
slr0770	4
ndkR	5
slr0773	5
ssl0294	4
rps21	4
slr0779	5
sll0754	5
sll0755	5
sll0756	5
prfB	5
lrtA	5
slr0359	5
rpl35	5
sll0759	5
nifS2	5
hitB	5
sll0019	5
ribC	5
slr1950	5
slr0334	4
sll1849	5
slr0337	5
slr0338	5
ycf38	5
slr0333	5
ycf37	5
lpxB	5
lpxD	5
ycf33	5
sll1845	5
sll0335	5
accD	5
slr0181	5
slr0184	5
sll0761	5
sll0763	5
sll0762	5
sll0765	5
cobU	5
sll0210	5
chlB	5
cbbA	5
rpoD3	5
livG	5
slr1949	5
sll0293	5
sll0295	5
ssl1807	5
sll0297	5
sll0296	5
slr1940	5
slr0380	5
slr1942	5
slr1944	5
slr1951	5
slr1946	5
slr0386	5
sll1858	5
umpS	5
guaA	5
psbI	2
sll1851	5
sll1853	5
sphS	5
ssl0312	5
slr0384	5
sll0169	5
dpm1_2	5
sll0167	5
ssr0536	5
xylR	5
sll0772	5
sll0162	5
sll0160	5
sll1864	5
sll1848	5
sll1861	1
sll1863	5
sll1862	5
sll0156	5
sll0173	5
clpC	5
recG	5
petF4	5
ndhD	5
psaC	5
sll0350	5
sppA2	5
gnd	5
slr0360	5
ams1	5
nlpD	5
glgB	5
rfbW	5
sll0174	5
sll0175	5
sll0176	5
sll0177	5
sll0172	5
apcE	5
rfbA	5
guaB2	5
purF	5
rnc2	5
sll0325	5
slr0369	5
glcP	5
psbT	1
slr0363	5
slr0362	5
slr0361	5
sll0168	5
slr0366	5
slr0364	5
slr0771	2
slr0179	5
slr0354	5
leuA2	5
sll0209	5
sll0023	5
ssr3300	5
sll0309	5
secF	5
rfbC2	5
sll0163	5
sll0298	5
dnaK2	5
sll0301	5
mltA	5
slr0324	5
slr0784	5
gabD	5
slr1929	5
slr0780	5
slr0782	5
slr0378	5
slr1931	5
slr0379	5
ssl0564	5
slr0353	5
slr0373	5
slr0374	5
slr0376	5
slr0377	5
xthA	5
slr0351	5
glgA2	5
slr0356	5
ycf22_2	5
slr1934	5
mfd	5
sll0888	5
slr0634	5
sll0394	5
sll0395	5
moeA	5
slr0650	5
nirA	5
icfA2	5
menD	5
ycf46	5
natA	5
ruvB	5
ycf43	5
slr0915	5
ycf40	5
sll0413	5
sll0412	5
sll0410	5
sll0372	5
sll0415	5
sll0414	5
slr0491	5
slr0719	5
slr0495	5
slr0496	5
ftsH4	5
slr0416	5
slr0418	5
cynS	5
ssr0109	5
moaE	5
gyrA2	5
pstC2	5
slr0920	5
sll0072	5
sll0688	5
slr0640	5
slr0487	5
slr0484	5
slr0643	5
slr0482	5
slr0483	5
lytB	5
slr0488	5
rlpA	5
sll0400	5
sll0403	1
sll0405	5
sll0406	5
slr0919	5
sll0408	5
sll0409	5
slr0211	5
slr0210	5
sll0396	5
grpE	5
sll0397	5
ssl0769	1
glyQ	5
ssr1513	3
slr0421	5
petE	5
ssr0692	4
map3_pepM	5
napA	5
gltA	5
menE	5
ssr0332	3
slr0912	5
proA	5
slr0208	5
metS	5
sll0886	5
sll0887	5
sll0183	5
slr0914	5
slr0204	5
uvrB	5
folE	5
slr0479	5
sll0601	5
ssl0350	3
ssl0353	5
ssl0352	2
ssl0750	5
metH	5
slr0476	5
slr0474	5
sll0185	5
sll0181	5
sll0180	5
ccmK5	5
sll0182	5
sll0051	5
sll0189	5
sll0188	5
sll0055	5
vapC2	5
cbiM	5
slr0231	5
slr0232	5
slr0897	5
ribG	5
braG_or_livF	5
gltX	5
slr0896	5
slr0069	5
rps14	5
slr0064	5
slr0065	5
slr0067	5
slr0060	5
slr0061	5
slr0468	5
sll0384	5
rfbW2	5
glcD	5
pstA2	5
fmt	5
aspC2	5
sll0382	5
sll0192	5
glyS	5
sll0191	5
bioF	5
sll0381	5
sll0195	5
rpoD4	5
sll0198	5
gspE	5
moaC	5
hdrB	5
chlG	5
thrA	5
slr0222	5
slr0226	5
slr0224	5
gidA2	5
dacB2	5
slr0059	5
slr0058	5
slr0207	5
sphX	5
slr0199	5
slr0050	5
slr0053	5
ssl0738	2
sll0691	5
accC	5
accB	5
sll0615	5
sll0614	5
bchE	5
sll0611	5
slr0192	5
slr0193	5
slr0195	5
slr0196	5
slr0197	5
moaA	5
sll0385	5
pstB2	5
pstB3	5
ssl0331	5
sll0456	5
thiG	5
slr0049	5
slr0440	5
sll0689	5
ssr0336	3
sll0686	5
sll0687	5
groEL-2	5
sll0685	5
sll0602	5
ssl1300	5
rps4	5
sll0606	5
lpxA	5
slr0895	5
sll0608	5
sll0609	5
sll0369	5
rpiA	5
sll0178	5
purU	5
phy	5
slr0909	5
slr0489	5
dgkA	5
purN	5
trxM	5
slr0639	5
pheS	5
slr0431	5
rfbM2	5
im30	5
efp	5
slr0630	5
slr0635	5
trpG	5
slr0637	5
slr0636	5
ftrV	5
sll0205	4
sll0071	5
slr0420	5
ssr1528	5
slr0439	5
slr0438	5
secA	5
ssr0693	5
slr0209	5
dnaK3	5
pyrR	5
slr0913	5
carB	5
proA2	5
ilvN	5
gidA	5
dgt	5
pstS2	5
slr0907	5
ssl0788	5
slr0904	5
mmsB	5
sll0371	5
sll0462	5
gst	5
psbB	5
slr0642	5
sll0062	5
sll0063	5
sll0060	5
slr0427	5
sll0066	5
ssl0787	5
sll0064	5
cysG	5
slr0644	5
sll0068	5
sll0069	5
sll0376	5
psbX	3
slr0645	5
ssr1527	4
nc_slr1827-as	5
nc_ncl0620	4
nc_slr1609-as	3
nc_slr0529-as	4
nc_sll1223-as	2
nc_sll0842	3
nc_slr1267-as	5
nc_slr0031	5
nc_slr1084-as	3
nc_ncl0880	2
nc_slr0293-as	1
nc_slr1246-as	5
nc_slr1557-as2	1
nc_ncl0570	2
nc_ssl2922-as	2
nc_ncl0260	5
nc_slr2118-as	2
nc_ncl0750	5
nc_slr1655-as	1
nc_slr1174	4
nc_slr2001-as	5
nc_sll1289-as	2
nc_sll1583	5
nc_slr1277-as3	3
nc_slr0306	4
nc_sll0325-as	5
nc_slr0082	5
nc_slr0804-as	2
nc_ssl1255-as	4
nc_slr1396	2
nc_sll1879-as	1
nc_sll1432-as	5
nc_slr0906-as	5
nc_sll1354-as	3
nc_slr1028-as7	3
nc_sll0821-as	2
nc_slr0615-as2	2
nc_sll0401-as2	3
nc_ncl0320	5
nc_slr1556-as	5
nc_slr0697-as	4
nc_slr0615	5
nc_sll1150	2
nc_slr1443	5
nc_slr0654-as	5
nc_sll1329	5
nc_slr0807-as2	4
nc_slr0829	1
nc_slr0707-as	3
nc_slr1771-as	4
nc_slr1588	5
nc_sll1334-as	4
nc_sll0413-as	3
nc_sll0862	2
nc_sll0541-as3	4
nc_sll1546-as	5
nc_ncl0640	5
nc_slr1028-as	4
nc_sll1823-as	5
nc_sll0228	2
nc_slr1274	2
nc_sll1229	5
nc_slr1721-as	3
nc_slr0517-as	5
nc_sll1594-as	5
nc_slr0930-as	5
nc_sll1721-as	5
nc_sll0614	3
nc_sll1228	5
nc_slr0208-as	5
nc_sll1098	5
nc_slr1934	5
nc_sll1987	5
nc_slr0007	4
nc_slr1128-as	2
nc_sll0779-as2	2
nc_slr0197-as	5
nc_slr0042-as2	1
nc_sll1830-as	5
nc_slr1596-as	3
nc_sll1570-as	5
nc_slr2076	3
nc_ssr2078-as2	1
nc_sll0409-as	4
nc_slr1393-as2	4
nc_slr0756	4
nc_sll1265-as2	5
nc_sll0631	2
nc_sll0247-as2	5
nc_sll0320	5
nc_slr0854	5
nc_slr0442-as	2
nc_sll1525-as	3
nc_ncr0690	5
nc_sll0518-as	5
nc_ssl0564-as	5
nc_slr0487-as	5
nc_slr0807-as	5
nc_slr1592-as	3
nc_slr2031-as2	2
nc_sll0163-as2	2
nc_sll0899-as	2
nc_sll1121-as	2
nc_sll1885-as	5
nc_slr0557-as	4
nc_sll1383	2
nc_sll1694-as	1
nc_sll1370-as	4
nc_sll0027-as	3
nc_slr0331-as	4
nc_slr0063	5
nc_slr1315-as2	1
nc_sll1571-as3	1
nc_slr2088-as	2
nc_slr1847-as	5
nc_slr0643-as	2
nc_sll0765-as2	1
nc_ncr0210	5
nc_ncl1100	5
nc_sll0513-as	4
nc_slr0408-as	5
nc_ncr1525	5
nc_sll1819	8
nc_sll0461-as	5
nc_sll1771-as	3
nc_smr0005	5
nc_sll0708	2
nc_sll0868	5
nc_sll0238-as	2
nc_sll0290-as	5
nc_ncl0720	2
nc_slr1911-as	5
nc_sll0156-as	1
nc_slr2089-as4	4
nc_sll1631-as	4
nc_slr0201	5
nc_slr1076	5
nc_slr2006-as	5
nc_slr1467-as	3
nc_sll1732-as	5
nc_slr1197-as	5
nc_ncr0410	5
nc_ncl1720	1
nc_sll0728-as	5
nc_sll0002-as	4
nc_ncr1300	5
nc_slr1198-as2	4
nc_sll1951	3
nc_slr0453-as	5
nc_sll1228-as2	5
nc_slr1476-as	5
nc_ncr0810	2
nc_slr0783	5
nc_sll0088-as2	5
nc_slr1403-as3	2
nc_slr2076-as2	4
nc_ncl1350	3
nc_slr0658	3
nc_sll1626	1
nc_slr0447	5
nc_sll0423	2
nc_slr0536-as2	4
nc_ncl1580	1
nc_slr0216-as	5
nc_ncl0830	5
nc_slr0744-as	4
nc_slr1857	5
nc_slr0487	5
nc_slr0747-as	5
nc_sll0681-as	5
nc_slr0331	2
nc_sll0616-as2	5
nc_slr0953-as	5
nc_slr1828-as	5
nc_slr1022	3
nc_ncl1590	5
nc_ncr0080	5
nc_slr0467-as	4
nc_ncr1590	4
nc_sll1892	3
nc_sll1006-as2	2
nc_sll1127-as	5
nc_slr1931-as	2
nc_slr1828	4
nc_ncl1310	4
nc_slr0556-as	4
nc_slr1101-as	5
nc_ncr1570	5
nc_sll0549	4
nc_slr0798-as	5
nc_slr1610-as	4
nc_slr0199-as	3
nc_sll1724-as	3
nc_slr0935-as	4
nc_slr1176-as	5
nc_sll0847	4
nc_sll1941-as	4
nc_slr0877-as	5
nc_sll1360-as	5
nc_slr1510	2
nc_sll0524-as	5
nc_slr1694	1
nc_slr1503	5
nc_slr0427	3
nc_sll0023-as	5
nc_sll0207	4
nc_sll1247-as	4
nc_ncl1300	5
nc_sll1040	5
nc_sll1533	5
nc_slr0740-as	3
nc_sll0169	1
nc_slr1552-as2	2
nc_sll1338-as	4
nc_slr1697-as	5
nc_sll0587	4
nc_ssl2501-as	3
nc_slr1608-as2	2
nc_sll1681-as	5
nc_ncl0610	2
nc_ncr0960	2
nc_slr2009	4
nc_slr2027	5
nc_slr0469	2
nc_slr0007-as	3
nc_sll1020	1
nc_sll0936-as	1
nc_sll1441	4
nc_ncl1230	5
nc_slr0338-as	4
nc_sll2003-as	1
nc_sll1608-as	4
nc_slr0594-as	2
nc_sll0148-as	5
nc_slr2018-as	5
nc_slr1666-as	5
nc_slr0807-as3	5
nc_slr0662-as2	5
nc_sll1556-as	5
nc_sll1694	3
nc_slr0643	3
nc_sll1981	3
nc_sll0174-as2	3
nc_sll0617-as	2
nc_slr1756	5
nc_sll0930-as	3
nc_ncr1410	3
nc_sll0068	5
nc_sll1502	4
nc_slr1307-as	3
nc_sll1653	4
nc_slr1344-as	3
nc_sll0219-as	3
nc_ncl0780	3
nc_slr1609	5
nc_slr1753-as	2
nc_ncl0160	5
nc_sll1006-as	5
nc_slr1501	4
nc_sll0020-as	3
nc_ssl2982-as	1
nc_sll0680-as	2
nc_slr1222	5
nc_slr2131-as	5
nc_slr0442	1
nc_sll1032	1
nc_ncl1440	1
nc_slr1028	5
nc_sll1739-as	1
nc_slr0103	5
nc_slr1969	2
nc_sll1372-as	4
nc_slr0536	4
nc_slr0267-as	5
nc_sll0314	2
nc_sll0654-as2	5
nc_sll0641-as	3
nc_slr0080-as	5
nc_ssl2999	5
nc_sll1676	5
nc_sll1178-as	4
nc_sll1734	3
nc_slr1400	2
nc_slr1393-as3	5
nc_ncr1670	2
nc_sll1124-as2	4
nc_sll0854-as	5
nc_slr0963-as3	2
nc_ncl1150	5
nc_sll1130-as	3
nc_sll1894-as	3
nc_slr0208-as2	2
nc_sll1635-as	2
nc_sll1070-as3	5
nc_ncr0380	5
nc_slr1624-as	5
nc_sll0505-as2	1
nc_slr0917	4
nc_ncl0845	2
nc_sll2002-as	3
nc_slr1763-as	1
nc_sll0842-as	1
nc_slr1763-as2	4
nc_sll1598-as	1
nc_slr1919-as	5
nc_sll0223-as	5
nc_sll1951-as	3
nc_sll1808	4
nc_slr1378	3
nc_slr1174-as	4
nc_ncr1420	5
nc_slr1958	4
nc_sll1831	5
nc_slr1991	3
nc_ssr3129-as	1
nc_sll0202	2
nc_slr0442-as3	5
nc_slr0993	3
nc_sll0145-as	3
nc_slr0993-as	4
nc_sll1606-as	4
nc_sll1070-as	5
nc_slr1722	3
nc_slr0688-as	5
nc_sll1812-as	5
nc_slr0655-as	5
nc_sll0170-as	5
nc_slr1438	5
nc_slr0788-as	3
nc_slr2045	1
nc_slr1734-as	4
nc_slr0953	4
nc_ncr0050	2
nc_sll1206-as2	3
nc_slr0646-as	2
nc_sll0498-as	5
nc_ncr1620	5
nc_slr1098	2
nc_ssl3712-as	5
nc_slr0851	2
nc_slr1076-as	3
nc_sll1189	5
nc_slr0331-as2	4
nc_ncr1010	2
nc_slr0408-as2	5
nc_slr0658-as	2
nc_sll1360-as2	5
nc_slr0257	4
nc_sll1424-as2	4
nc_slr1731-as	5
nc_sll1811-as	3
nc_ncr0710	1
nc_slr1744-as	5
nc_slr1179	5
nc_slr1435-as	2
nc_sll0271-as	3
nc_sll1744	5
nc_slr1200-as	3
nc_slr0742-as	5
nc_slr0889	4
nc_ncr0520	3
nc_sll1206	1
nc_slr0551-as	2
nc_ncr0550	4
nc_ncl1670	5
nc_sll1874-as	5
nc_sll0007-as	5
nc_slr1512	4
nc_sll0810	2
nc_sll0024-as	5
nc_slr0658-as2	3
nc_sll0066	3
nc_slr0844	5
nc_slr2034-as	5
nc_sll2013-as	1
nc_sll1527-as	3
nc_slr1114	5
nc_ncl0200	3
nc_ncl0800	2
nc_ssl2781-as	2
nc_sll1575-as	2
nc_ssr2061	3
nc_slr0746	5
nc_sll0923	5
nc_slr1270-as	1
nc_slr0346-as	5
nc_slr1028-as15	4
nc_slr0645-as2	5
nc_sll1296-as	4
nc_sll0300-as	5
nc_slr0528-as	5
nc_slr1565	5
nc_sll1534	6
nc_sll1326-as	3
