task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
118	b9/b44d10	191711	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g8_r3_T1)	CACHED	0	2024-01-22 23:42:16.127	1m 12s	1m 9s	373.3%	883.1 MB	1.2 GB	6.1 GB	6 GB
123	aa/1b9b33	725253	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g4_r1_T1)	CACHED	0	2024-01-23 02:04:31.930	2.9s	1s	178.0%	2.8 MB	11 MB	28.8 MB	776.8 KB
115	e5/d8453d	433598	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r2_T1)	CACHED	0	2024-01-23 00:16:02.020	25.7s	25s	583.8%	518.2 MB	1.3 GB	1.5 GB	1.5 GB
117	cb/524c5d	421853	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g8_r2_T1)	CACHED	0	2024-01-23 00:14:21.137	21.6s	21s	578.2%	519 MB	1.3 GB	1.3 GB	1.2 GB
132	b3/0acc39	615212	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g10_r4_T1)	CACHED	0	2024-01-23 01:04:09.797	19.5s	16s	145.0%	2.8 MB	11 MB	77.3 MB	2.3 MB
119	61/e3a117	218973	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g10_r1_T1)	CACHED	0	2024-01-22 23:45:20.632	1m 30s	1m 28s	371.0%	1.3 GB	1.7 GB	7.6 GB	7.5 GB
131	5b/33d550	600637	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g8_r3_T1)	CACHED	0	2024-01-23 00:59:07.153	18.5s	16s	148.2%	2.8 MB	11 MB	72 MB	2.3 MB
114	50/bb6e5d	726593	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g8_r4_T1)	CACHED	0	2024-01-23 02:04:49.562	2.9s	2s	213.2%	2.8 MB	11 MB	34.6 MB	778.8 KB
97	44/30d193	588826	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g4_r3_T1)	CACHED	0	2024-01-23 00:55:12.311	37.3s	36s	423.2%	930.3 MB	1.5 GB	735.1 MB	694.3 MB
122	58/fb2d77	577938	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g4_r4_T1)	CACHED	0	2024-01-23 00:50:44.114	33.8s	32s	423.7%	846 MB	1.6 GB	668.2 MB	630.2 MB
129	af/1ec133	467308	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g0_r1_T1)	CACHED	0	2024-01-23 00:22:09.674	57.3s	56s	619.0%	813.4 MB	1.5 GB	3.7 GB	3.7 GB
105	87/f49c47	132759	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g4_r1_T1)	CACHED	0	2024-01-22 23:34:45.417	1m 8s	1m 6s	371.4%	852.9 MB	1.2 GB	5.7 GB	5.6 GB
111	84/085c74	164429	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g4_r2_T1)	CACHED	0	2024-01-22 23:39:09.241	52.5s	49s	327.8%	779.1 MB	1.1 GB	3.8 GB	3.8 GB
141	db/356f6c	598302	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g8_r2_T1)	CACHED	0	2024-01-23 00:58:22.298	17.6s	15s	156.8%	2.8 MB	11 MB	69 MB	2.3 MB
134	d1/3c5fec	601180	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g8_r3_T1)	CACHED	0	2024-01-23 00:59:25.656	28.8s	28s	424.6%	719.9 MB	1.5 GB	567.9 MB	534.4 MB
135	7f/59f9e7	590867	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g8_r1_T1)	CACHED	0	2024-01-23 00:55:49.574	20.4s	17s	140.5%	2.8 MB	11 MB	79.5 MB	2.3 MB
133	30/906e2d	475072	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g8_r3_T1)	CACHED	0	2024-01-23 00:23:45.980	52.5s	52s	619.9%	800.2 MB	1.6 GB	3.4 GB	3.4 GB
112	89/3bb3e4	210159	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g4_r3_T1)	CACHED	0	2024-01-22 23:44:27.799	52.8s	51s	365.5%	779.1 MB	1.1 GB	4.3 GB	4.2 GB
138	99/f92b39	603184	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g10_r3_T1)	CACHED	0	2024-01-23 00:59:54.497	33.9s	33s	423.0%	842.8 MB	1.6 GB	665.4 MB	627.5 MB
120	1e/4bfad4	239097	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g10_r2_T1)	CACHED	0	2024-01-22 23:48:12.062	1m 37s	1m 17s	377.9%	1.1 GB	1.5 GB	6.8 GB	6.8 GB
142	b2/5b247a	608233	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g10_r2_T1)	CACHED	0	2024-01-23 01:01:49.906	19.4s	17s	147.4%	2.8 MB	11 MB	79.5 MB	2.3 MB
116	71/d1ba6e	201144	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g8_r2_T1)	CACHED	0	2024-01-22 23:43:27.645	1m	58s	321.8%	783.6 MB	1.1 GB	4.5 GB	4.4 GB
128	40/1d591c	455220	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g0_r2_T1)	CACHED	0	2024-01-23 00:19:35.731	57.3s	56s	621.8%	836.8 MB	1.6 GB	3.8 GB	3.7 GB
140	4a/186ac9	605125	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g10_r3_T1)	CACHED	0	2024-01-23 01:00:28.423	20.6s	17s	142.7%	2.8 MB	11 MB	81.2 MB	2.3 MB
110	78/fe6c92	436416	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r1_T1)	CACHED	0	2024-01-23 00:16:27.733	27.3s	26s	587.8%	520.1 MB	1.3 GB	1.7 GB	1.6 GB
137	60/3c339e	591403	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g8_r1_T1)	CACHED	0	2024-01-23 00:56:09.997	32.5s	31s	424.6%	815.8 MB	1.5 GB	644.9 MB	607.6 MB
125	fa/9f8d18	616284	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g10_r1_T1)	CACHED	0	2024-01-23 01:04:51.891	45.2s	43s	429.1%	1017.8 MB	1.8 GB	844.8 MB	801.7 MB
136	8e/e37190	613302	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g10_r4_T1)	CACHED	0	2024-01-23 01:03:38.123	31.7s	30s	423.7%	789.8 MB	1.5 GB	623.1 MB	587 MB
130	67/700aa0	615746	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g10_r1_T1)	CACHED	0	2024-01-23 01:04:29.273	22.6s	20s	141.5%	2.8 MB	11 MB	91.9 MB	2.3 MB
127	5a/97a7d4	459456	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g0_r3_T1)	CACHED	0	2024-01-23 00:20:33.030	49.5s	49s	606.8%	808.3 MB	1.6 GB	3.2 GB	3.1 GB
113	15/ccbd17	182900	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g8_r1_T1)	CACHED	0	2024-01-22 23:41:21.527	54.6s	52s	364.3%	779.6 MB	1.1 GB	4.5 GB	4.4 GB
126	86/36c7cd	445350	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g10_r3_T1)	CACHED	0	2024-01-23 00:17:50.170	29.5s	29s	589.8%	583.1 MB	1.4 GB	1.8 GB	1.7 GB
124	e1/1ce27c	625937	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g10_r2_T1)	CACHED	0	2024-01-23 01:09:23.750	34.5s	33s	424.8%	865.3 MB	1.6 GB	682.5 MB	644.2 MB
144	91/f5fcf5	650167	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_amb_g8_r3_T1)	CACHED	0	2024-01-23 01:21:40.781	41.5s	39s	124.0%	2.8 MB	11 MB	173.9 MB	2.2 MB
151	ba/9ac057	620572	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g10_r3_T1)	CACHED	0	2024-01-23 01:06:14.695	22.6s	20s	141.3%	2.8 MB	11 MB	88.4 MB	2.3 MB
143	0f/6d3d3a	727254	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g10_r3_T1)	CACHED	0	2024-01-23 02:04:58.378	3s	2s	221.2%	2.8 MB	11 MB	35.9 MB	778.9 KB
146	81/195240	248984	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_1_g0_r1_T1)	CACHED	0	2024-01-22 23:49:49.372	59.2s	57s	368.1%	784.8 MB	1.2 GB	4.9 GB	4.8 GB
121	86/377792	229244	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g10_r3_T1)	CACHED	0	2024-01-22 23:46:50.712	1m 21s	1m 19s	370.3%	1.1 GB	1.5 GB	6.9 GB	6.8 GB
139	7d/699bb4	598808	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g8_r2_T1)	CACHED	0	2024-01-23 00:58:39.878	27.3s	26s	422.0%	671.4 MB	1.6 GB	530.6 MB	498.3 MB
159	27/5c212b	728373	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g10_r1_T1)	CACHED	0	2024-01-23 02:05:13.185	2.9s	2s	253.4%	2.8 MB	11 MB	41.4 MB	779.6 KB
147	43/aff16d	608770	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g10_r2_T1)	CACHED	0	2024-01-23 01:02:09.344	32.8s	31s	422.6%	817.5 MB	1.5 GB	645.4 MB	608 MB
164	2b/b5a2f1	486141	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g10_r1_T1)	CACHED	0	2024-01-23 00:25:55.479	1m 16s	1m 14s	538.5%	869.5 MB	1.6 GB	4.3 GB	4.3 GB
157	2f/3b9a39	632738	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_amb_g0_r3_T1)	CACHED	0	2024-01-23 01:12:58.139	1m 32s	1m 30s	393.4%	1021.6 MB	1.8 GB	1.5 GB	1.4 GB
152	6a/264cb7	646568	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_amb_g8_r3_T1)	CACHED	0	2024-01-23 01:19:55.575	1m 45s	1m 44s	403.5%	1022.4 MB	1.8 GB	1.7 GB	1.6 GB
145	58/62b2b0	610723	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g10_r1_T1)	CACHED	0	2024-01-23 01:02:42.186	20.5s	18s	145.5%	2.8 MB	11 MB	84.2 MB	2.3 MB
166	5d/a621c2	728148	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g10_r4_T1)	CACHED	0	2024-01-23 02:05:10.247	2.9s	2s	210.6%	2.8 MB	11 MB	34 MB	778.2 KB
149	0e/4e988b	471539	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g8_r1_T1)	CACHED	0	2024-01-23 00:23:06.961	39s	38s	612.9%	773.1 MB	1.5 GB	2.5 GB	2.5 GB
154	07/b52a7b	729045	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g10_r2_T1)	CACHED	0	2024-01-23 02:05:22.559	2.9s	1s	226.4%	2.8 MB	11 MB	36.8 MB	778.2 KB
162	e3/3ec8d5	495643	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g10_r2_T1)	CACHED	0	2024-01-23 00:28:10.929	58.8s	58s	622.3%	826.3 MB	1.6 GB	3.9 GB	3.8 GB
150	48/770b97	632116	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_amb_g0_r3_T1)	CACHED	0	2024-01-23 01:12:20.499	37.6s	34s	125.7%	2.8 MB	11 MB	162.6 MB	2.2 MB
160	80/dac326	727034	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g8_r3_T1)	CACHED	0	2024-01-23 02:04:55.430	2.9s	2s	193.5%	2.8 MB	11 MB	31.2 MB	776.9 KB
161	5c/0203ce	631439	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_amb_g0_r2_T1)	CACHED	0	2024-01-23 01:11:36.955	43.5s	41s	126.6%	2.8 MB	11 MB	190.3 MB	2.2 MB
163	94/da7e87	479077	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g8_r2_T1)	CACHED	0	2024-01-23 00:24:38.451	38.9s	38s	615.8%	764.9 MB	1.5 GB	2.5 GB	2.5 GB
153	c1/29feb3	726151	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g8_r1_T1)	CACHED	0	2024-01-23 02:04:43.718	2.9s	1s	215.4%	2.8 MB	11 MB	34.9 MB	778.3 KB
156	9e/903dcb	611263	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g10_r1_T1)	CACHED	0	2024-01-23 01:03:02.692	35.4s	34s	422.8%	875.3 MB	1.5 GB	692.1 MB	652.3 MB
170	0e/7d89ce	642574	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_amb_g0_r1_T1)	CACHED	0	2024-01-23 01:17:33.159	44.5s	42s	124.6%	2.8 MB	11 MB	187.3 MB	2.2 MB
177	ec/0271b9	660973	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_amb_g10_r1_T1)	CACHED	0	2024-01-23 01:27:21.782	49.6s	47s	122.6%	2.8 MB	11 MB	215 MB	2.2 MB
180	b6/3094aa	482610	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g4_r3_T1)	CACHED	0	2024-01-23 00:25:17.363	38.1s	37s	611.9%	773.7 MB	1.6 GB	2.4 GB	2.4 GB
172	a5/c5f9e2	725926	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g4_r3_T1)	CACHED	0	2024-01-23 02:04:40.686	3s	1s	240.7%	2.8 MB	11 MB	39.5 MB	781 KB
181	df/cbddb0	463455	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g4_r2_T1)	CACHED	0	2024-01-23 00:21:22.536	47.1s	46s	436.5%	760.7 MB	1.6 GB	2.1 GB	2.1 GB
167	36/7ef43e	448406	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g4_r1_T1)	CACHED	0	2024-01-23 00:18:19.704	49.2s	48s	616.6%	804.8 MB	1.6 GB	3.2 GB	3.2 GB
186	cb/2beda1	725029	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g4_r4_T1)	CACHED	0	2024-01-23 02:04:28.997	2.9s	1s	224.7%	2.8 MB	11 MB	36.2 MB	780 KB
169	53/b8c7da	288236	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_1_g4_r2_T1)	CACHED	0	2024-01-22 23:55:03.962	1m 21s	1m 18s	375.3%	1.1 GB	1.5 GB	6.9 GB	6.8 GB
179	ad/816448	491329	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_amb_g10_r3_T1)	CACHED	0	2024-01-23 00:27:11.170	59.8s	59s	611.7%	813.9 MB	1.6 GB	3.9 GB	3.9 GB
178	ca/016e12	499874	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_1_g0_r1_T1)	CACHED	0	2024-01-23 00:29:09.765	42.4s	41s	616.9%	800.8 MB	1.5 GB	2.8 GB	2.7 GB
173	fa/53a8bc	328567	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_1_g8_r1_T1)	CACHED	0	2024-01-23 00:00:52.236	1m 15s	1m 12s	341.9%	847.3 MB	1.2 GB	5.8 GB	5.7 GB
184	eb/a73df4	653463	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_amb_g8_r2_T1)	CACHED	0	2024-01-23 01:23:27.308	31.6s	29s	131.8%	2.8 MB	11 MB	132.7 MB	2.2 MB
187	95/f37f85	730447	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_amb_g8_r3_T1)	CACHED	0	2024-01-23 02:05:42.897	3.6s	2s	387.0%	2.8 MB	11 MB	77.5 MB	785.9 KB
168	6e/564386	627966	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_amb_g0_r2_T1)	CACHED	0	2024-01-23 01:09:58.212	1m 39s	1m 37s	424.2%	1022.9 MB	1.8 GB	1.8 GB	1.7 GB
182	63/8c1223	657291	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_amb_g10_r1_T1)	CACHED	0	2024-01-23 01:25:32.136	1m 50s	1m 48s	422.7%	1023.7 MB	1.8 GB	2.1 GB	2 GB
188	d4/d1f08b	358771	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_1_g10_r1_T1)	CACHED	0	2024-01-23 00:05:05.203	1m 21s	1m 18s	364.6%	1 GB	1.4 GB	6.7 GB	6.6 GB
192	46/ffbebd	666061	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_amb_g10_r2_T1)	CACHED	0	2024-01-23 01:30:46.863	1m 41s	1m 39s	425.2%	1022.7 MB	1.8 GB	1.9 GB	1.8 GB
155	87/8320de	278151	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_1_g0_r3_T1)	CACHED	0	2024-01-22 23:53:37.848	1m 26s	1m 24s	375.9%	1.2 GB	1.6 GB	7.3 GB	7.2 GB
196	83/5aa28f	727704	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g10_r2_T1)	CACHED	0	2024-01-23 02:05:04.346	2.9s	2s	213.9%	2.8 MB	11 MB	34.8 MB	778.4 KB
148	cb/f5974b	267866	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_1_g0_r2_T1)	CACHED	0	2024-01-22 23:52:07.008	1m 31s	1m 28s	285.5%	868.1 MB	1.2 GB	5.9 GB	5.8 GB
