# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "CO2_30_g8_r3.featureCounts.txt" "CO2_30_g8_r3.bam" 
Geneid	Chr	Start	End	Strand	Length	CO2_30_g8_r3.bam
slr1557|31	slr1557|31	1	22	.	22	229
slr1557|85	slr1557|85	1	18	.	18	82
slr1557|59	slr1557|59	1	18	.	18	180
slr1557|10	slr1557|10	1	17	.	17	83
sbpA|64	sbpA|64	1	20	.	20	600
sbpA|93	sbpA|93	1	20	.	20	233
sbpA|136	sbpA|136	1	19	.	19	113
sbpA|79	sbpA|79	1	22	.	22	200
sbpA|116	sbpA|116	1	17	.	17	255
sll1340|64	sll1340|64	1	20	.	20	264
sll1340|189	sll1340|189	1	18	.	18	82
sll1340|88	sll1340|88	1	19	.	19	133
sll1340|39	sll1340|39	1	17	.	17	382
sll1340|51	sll1340|51	1	18	.	18	392
cysA|75	cysA|75	1	18	.	18	98
cysA|312	cysA|312	1	17	.	17	98
cysA|94	cysA|94	1	19	.	19	22
cysA|105	cysA|105	1	17	.	17	61
cysA|199	cysA|199	1	20	.	20	62
sll1344|82	sll1344|82	1	19	.	19	244
sll1344|175	sll1344|175	1	19	.	19	109
sll1344|106	sll1344|106	1	19	.	19	165
sll1344|121	sll1344|121	1	20	.	20	117
sll1344|50	sll1344|50	1	17	.	17	59
ssr1114|144	ssr1114|144	1	18	.	18	94
ssr1114|222	ssr1114|222	1	21	.	21	68
ssr1114|79	ssr1114|79	1	19	.	19	59
ssr1114|156	ssr1114|156	1	20	.	20	82
gap2|50	gap2|50	1	17	.	17	22
gap2|106	gap2|106	1	18	.	18	9
gap2|148	gap2|148	1	19	.	19	5
gap2|181	gap2|181	1	20	.	20	90
gap2|70	gap2|70	1	21	.	21	3
rpoF|67	rpoF|67	1	18	.	18	193
rpoF|4	rpoF|4	1	18	.	18	126
rpoF|134	rpoF|134	1	20	.	20	118
rpoF|175	rpoF|175	1	20	.	20	148
rpoF|23	rpoF|23	1	17	.	17	165
asd|55	asd|55	1	17	.	17	24
asd|85	asd|85	1	18	.	18	471
asd|135	asd|135	1	20	.	20	49
asd|146	asd|146	1	20	.	20	45
asd|43	asd|43	1	18	.	18	32
psbD2|4	psbD2|4	1	20	.	20	232
psbD2|347	psbD2|347	1	18	.	18	124
psbD2|282	psbD2|282	1	22	.	22	39
psbD2|263	psbD2|263	1	17	.	17	410
psbD2|113	psbD2|113	1	18	.	18	263
cysT|25	cysT|25	1	20	.	20	100
cysT|202	cysT|202	1	20	.	20	113
cysT|120	cysT|120	1	17	.	17	232
cysT|181	cysT|181	1	21	.	21	69
cysT|148	cysT|148	1	18	.	18	26
cysW|187	cysW|187	1	17	.	17	350
cysW|208	cysW|208	1	22	.	22	65
cysW|306	cysW|306	1	20	.	20	44
cysW|256	cysW|256	1	22	.	22	153
cysW|175	cysW|175	1	22	.	22	108
cysQ|124	cysQ|124	1	20	.	20	131
cysQ|88	cysQ|88	1	18	.	18	68
cysQ|50	cysQ|50	1	22	.	22	94
cysQ|21	cysQ|21	1	18	.	18	95
cysQ|34	cysQ|34	1	17	.	17	25
slr0667|70	slr0667|70	1	19	.	19	142
slr0667|282	slr0667|282	1	20	.	20	215
slr0667|439	slr0667|439	1	17	.	17	69
slr0667|381	slr0667|381	1	20	.	20	121
slr0667|411	slr0667|411	1	17	.	17	163
slr0664|149	slr0664|149	1	21	.	21	102
slr0664|37	slr0664|37	1	17	.	17	16
slr0665|214	slr0665|214	1	22	.	22	13
slr0665|181	slr0665|181	1	17	.	17	71
slr0665|70	slr0665|70	1	22	.	22	53
slr0665|159	slr0665|159	1	19	.	19	389
slr0665|10	slr0665|10	1	21	.	21	44
ESI3|24	ESI3|24	1	19	.	19	94
ESI3|206	ESI3|206	1	22	.	22	114
ESI3|194	ESI3|194	1	22	.	22	45
ESI3|128	ESI3|128	1	20	.	20	78
argS|60	argS|60	1	18	.	18	157
argS|96	argS|96	1	20	.	20	71
argS|139	argS|139	1	18	.	18	7
argS|78	argS|78	1	17	.	17	124
argS|17	argS|17	1	20	.	20	16
slr1419|101	slr1419|101	1	19	.	19	165
slr1419|86	slr1419|86	1	20	.	20	21
slr1419|54	slr1419|54	1	22	.	22	46
slr1419|24	slr1419|24	1	18	.	18	52
slr1419|40	slr1419|40	1	22	.	22	3
slr0668|430	slr0668|430	1	21	.	21	141
sll0509|71	sll0509|71	1	21	.	21	321
sll0509|52	sll0509|52	1	17	.	17	143
sll0509|38	sll0509|38	1	21	.	21	228
sll0509|90	sll0509|90	1	21	.	21	204
sll0509|16	sll0509|16	1	17	.	17	110
sll0508|163	sll0508|163	1	19	.	19	117
sll0508|3	sll0508|3	1	18	.	18	40
sll0508|122	sll0508|122	1	19	.	19	97
sll0508|200	sll0508|200	1	17	.	17	180
sll0508|45	sll0508|45	1	17	.	17	56
sll0782|159	sll0782|159	1	19	.	19	103
sll0782|226	sll0782|226	1	20	.	20	101
sll0782|71	sll0782|71	1	22	.	22	272
sll0782|301	sll0782|301	1	22	.	22	154
sll0782|91	sll0782|91	1	17	.	17	27
sll1495|193	sll1495|193	1	21	.	21	98
sll1495|177	sll1495|177	1	17	.	17	152
sll1495|49	sll1495|49	1	22	.	22	63
sll1495|7	sll1495|7	1	21	.	21	125
sll1495|116	sll1495|116	1	21	.	21	71
recR|22	recR|22	1	19	.	19	77
recR|128	recR|128	1	22	.	22	120
recR|81	recR|81	1	19	.	19	91
recR|117	recR|117	1	20	.	20	47
recR|36	recR|36	1	19	.	19	73
sll0503|161	sll0503|161	1	19	.	19	57
sll0503|191	sll0503|191	1	21	.	21	172
sll0503|310	sll0503|310	1	19	.	19	69
sll0503|280	sll0503|280	1	22	.	22	82
sll0503|82	sll0503|82	1	17	.	17	143
carA|123	carA|123	1	20	.	20	80
carA|21	carA|21	1	21	.	21	10
carA|90	carA|90	1	19	.	19	60
carA|39	carA|39	1	17	.	17	59
carA|71	carA|71	1	17	.	17	86
sll0505|235	sll0505|235	1	17	.	17	31
sll0505|44	sll0505|44	1	20	.	20	15
sll0505|86	sll0505|86	1	18	.	18	45
sll0505|119	sll0505|119	1	19	.	19	9
sll0505|12	sll0505|12	1	21	.	21	0
sll0507|35	sll0507|35	1	18	.	18	429
sll0507|54	sll0507|54	1	17	.	17	58
sll0507|117	sll0507|117	1	20	.	20	400
sll0507|138	sll0507|138	1	17	.	17	113
sll0507|105	sll0507|105	1	18	.	18	124
aspC3|16	aspC3|16	1	19	.	19	56
aspC3|123	aspC3|123	1	19	.	19	190
aspC3|82	aspC3|82	1	22	.	22	234
aspC3|97	aspC3|97	1	18	.	18	265
aspC3|45	aspC3|45	1	19	.	19	95
sll0048|55	sll0048|55	1	21	.	21	202
sll0048|7	sll0048|7	1	18	.	18	65
sll0048|21	sll0048|21	1	19	.	19	136
sll0048|82	sll0048|82	1	18	.	18	67
sll0048|40	sll0048|40	1	17	.	17	179
rbpA|95	rbpA|95	1	19	.	19	141
rbpA|181	rbpA|181	1	18	.	18	225
rbpA|76	rbpA|76	1	18	.	18	211
rbpA|20	rbpA|20	1	19	.	19	28
rbpA|157	rbpA|157	1	20	.	20	207
chlM|4	chlM|4	1	19	.	19	15
chlM|52	chlM|52	1	17	.	17	25
chlM|119	chlM|119	1	19	.	19	33
chlM|65	chlM|65	1	22	.	22	50
chlM|139	chlM|139	1	19	.	19	130
slr1425|20	slr1425|20	1	18	.	18	305
slr1425|44	slr1425|44	1	22	.	22	78
slr1425|70	slr1425|70	1	22	.	22	186
slr1425|3	slr1425|3	1	20	.	20	69
slr1425|95	slr1425|95	1	22	.	22	254
tgt|178	tgt|178	1	21	.	21	170
tgt|35	tgt|35	1	17	.	17	201
tgt|151	tgt|151	1	17	.	17	252
tgt|49	tgt|49	1	20	.	20	569
tgt|117	tgt|117	1	21	.	21	344
sll0040|110	sll0040|110	1	21	.	21	481
sll0040|75	sll0040|75	1	18	.	18	211
sll0040|46	sll0040|46	1	18	.	18	187
sll0040|14	sll0040|14	1	19	.	19	48
sll0040|124	sll0040|124	1	19	.	19	178
sll0041|41	sll0041|41	1	17	.	17	323
sll0041|30	sll0041|30	1	21	.	21	255
sll0041|4	sll0041|4	1	17	.	17	79
sll0041|52	sll0041|52	1	19	.	19	25
sll0041|16	sll0041|16	1	22	.	22	497
sll0043|10	sll0043|10	1	21	.	21	230
sll0043|166	sll0043|166	1	19	.	19	191
sll0043|142	sll0043|142	1	19	.	19	131
sll0043|111	sll0043|111	1	19	.	19	136
sll0043|54	sll0043|54	1	20	.	20	82
sll0044|28	sll0044|28	1	20	.	20	147
sll0044|16	sll0044|16	1	21	.	21	135
sll0044|108	sll0044|108	1	17	.	17	96
sll0044|135	sll0044|135	1	20	.	20	79
sll0044|48	sll0044|48	1	18	.	18	213
fus4|136	fus4|136	1	18	.	18	86
fus4|94	fus4|94	1	21	.	21	89
fus4|43	fus4|43	1	21	.	21	7
fus4|178	fus4|178	1	18	.	18	89
fus4|64	fus4|64	1	18	.	18	255
sll0047|99	sll0047|99	1	17	.	17	51
sll0047|146	sll0047|146	1	19	.	19	44
sll0047|18	sll0047|18	1	22	.	22	491
sll0047|52	sll0047|52	1	19	.	19	97
sll0047|38	sll0047|38	1	17	.	17	177
hisG|18	hisG|18	1	17	.	17	36
hisG|7	hisG|7	1	22	.	22	7
hisG|101	hisG|101	1	20	.	20	2
hisG|86	hisG|86	1	17	.	17	70
hisG|127	hisG|127	1	18	.	18	62
hisA|177	hisA|177	1	17	.	17	0
hisA|106	hisA|106	1	17	.	17	11
hisA|47	hisA|47	1	19	.	19	0
hisA|68	hisA|68	1	21	.	21	15
hisA|121	hisA|121	1	21	.	21	3
bfr2|80	bfr2|80	1	17	.	17	80
bfr2|12	bfr2|12	1	18	.	18	58
bfr2|25	bfr2|25	1	19	.	19	136
bfr2|157	bfr2|157	1	17	.	17	243
bfr2|134	bfr2|134	1	18	.	18	179
sll0514|197	sll0514|197	1	17	.	17	165
sll0514|168	sll0514|168	1	17	.	17	134
sll0514|108	sll0514|108	1	18	.	18	34
sll0514|46	sll0514|46	1	19	.	19	70
sll0514|150	sll0514|150	1	20	.	20	149
exsB|60	exsB|60	1	17	.	17	224
exsB|26	exsB|26	1	22	.	22	232
exsB|89	exsB|89	1	22	.	22	49
exsB|145	exsB|145	1	20	.	20	139
exsB|71	exsB|71	1	19	.	19	104
sll0513|118	sll0513|118	1	20	.	20	4
sll0513|161	sll0513|161	1	18	.	18	61
sll0513|23	sll0513|23	1	19	.	19	15
sll0513|93	sll0513|93	1	21	.	21	77
sll0513|58	sll0513|58	1	20	.	20	59
speA2|74	speA2|74	1	17	.	17	317
speA2|119	speA2|119	1	21	.	21	79
speA2|155	speA2|155	1	20	.	20	170
speA2|136	speA2|136	1	17	.	17	429
speA2|45	speA2|45	1	20	.	20	41
mraY|169	mraY|169	1	19	.	19	23
mraY|88	mraY|88	1	17	.	17	35
mraY|41	mraY|41	1	17	.	17	17
mraY|4	mraY|4	1	21	.	21	1
mraY|55	mraY|55	1	22	.	22	28
slr0042|40	slr0042|40	1	20	.	20	105
slr0042|55	slr0042|55	1	22	.	22	117
slr0042|105	slr0042|105	1	19	.	19	176
slr0042|70	slr0042|70	1	19	.	19	97
slr0042|120	slr0042|120	1	17	.	17	183
slr0666|194	slr0666|194	1	22	.	22	167
slr0666|76	slr0666|76	1	21	.	21	230
slr0666|261	slr0666|261	1	17	.	17	160
slr0666|89	slr0666|89	1	17	.	17	162
slr0666|58	slr0666|58	1	21	.	21	178
tig|123	tig|123	1	17	.	17	262
tig|106	tig|106	1	18	.	18	284
tig|147	tig|147	1	18	.	18	93
tig|57	tig|57	1	22	.	22	146
tig|24	tig|24	1	20	.	20	79
sll0518|129	sll0518|129	1	20	.	20	16
sll0518|144	sll0518|144	1	17	.	17	123
sll0518|181	sll0518|181	1	17	.	17	110
sll0518|36	sll0518|36	1	17	.	17	62
sll0518|98	sll0518|98	1	17	.	17	21
slr0697|31	slr0697|31	1	17	.	17	118
slr0697|20	slr0697|20	1	22	.	22	118
slr0697|162	slr0697|162	1	19	.	19	204
slr0697|73	slr0697|73	1	21	.	21	49
slr0697|228	slr0697|228	1	20	.	20	43
polA|73	polA|73	1	22	.	22	124
polA|193	polA|193	1	17	.	17	173
polA|49	polA|49	1	19	.	19	59
polA|95	polA|95	1	20	.	20	433
polA|151	polA|151	1	22	.	22	247
grxC2|38	grxC2|38	1	20	.	20	108
grxC2|24	grxC2|24	1	21	.	21	9
grxC2|260	grxC2|260	1	18	.	18	174
grxC2|170	grxC2|170	1	21	.	21	310
grxC2|272	grxC2|272	1	22	.	22	456
merR3|16	merR3|16	1	18	.	18	241
merR3|96	merR3|96	1	17	.	17	205
merR3|149	merR3|149	1	21	.	21	132
merR3|107	merR3|107	1	20	.	20	61
merR3|51	merR3|51	1	22	.	22	85
slr0699|279	slr0699|279	1	17	.	17	103
slr0699|136	slr0699|136	1	20	.	20	259
slr0699|64	slr0699|64	1	17	.	17	63
slr0699|330	slr0699|330	1	22	.	22	86
slr0699|162	slr0699|162	1	17	.	17	111
slr0698|41	slr0698|41	1	19	.	19	61
slr0698|58	slr0698|58	1	17	.	17	150
slr0698|119	slr0698|119	1	18	.	18	182
slr0698|94	slr0698|94	1	20	.	20	81
slr0698|106	slr0698|106	1	21	.	21	97
sll0676|258	sll0676|258	1	22	.	22	114
sll0676|37	sll0676|37	1	18	.	18	226
sll0676|144	sll0676|144	1	19	.	19	57
sll0676|133	sll0676|133	1	22	.	22	312
sll0676|106	sll0676|106	1	22	.	22	238
sll0623|43	sll0623|43	1	21	.	21	217
sll0623|113	sll0623|113	1	17	.	17	122
sll0623|124	sll0623|124	1	19	.	19	29
sll0623|137	sll0623|137	1	19	.	19	275
sll0623|78	sll0623|78	1	22	.	22	259
sll0672|56	sll0672|56	1	18	.	18	33
sll0672|439	sll0672|439	1	20	.	20	174
sll0672|409	sll0672|409	1	22	.	22	127
sll0672|137	sll0672|137	1	17	.	17	138
sll0672|428	sll0672|428	1	17	.	17	102
sll0671|171	sll0671|171	1	20	.	20	432
sll0671|94	sll0671|94	1	19	.	19	54
sll0671|311	sll0671|311	1	18	.	18	87
sll0671|3	sll0671|3	1	17	.	17	380
sll0671|205	sll0671|205	1	22	.	22	132
sll0779|67	sll0779|67	1	20	.	20	57
sll0779|106	sll0779|106	1	19	.	19	68
sll0779|95	sll0779|95	1	22	.	22	553
sll0779|34	sll0779|34	1	20	.	20	168
sll0779|83	sll0779|83	1	22	.	22	108
sll0777|97	sll0777|97	1	21	.	21	86
sll0777|198	sll0777|198	1	17	.	17	9
sll0777|247	sll0777|247	1	20	.	20	50
sll0777|210	sll0777|210	1	17	.	17	37
sll0777|232	sll0777|232	1	20	.	20	73
sll0775|49	sll0775|49	1	19	.	19	124
sll0775|100	sll0775|100	1	22	.	22	568
sll0775|76	sll0775|76	1	19	.	19	325
sll0775|61	sll0775|61	1	18	.	18	160
sll0775|133	sll0775|133	1	17	.	17	37
ssr2439|32	ssr2439|32	1	21	.	21	128
ssr2439|19	ssr2439|19	1	18	.	18	260
ssr2439|52	ssr2439|52	1	19	.	19	93
ssr2439|79	ssr2439|79	1	20	.	20	111
ssr2439|68	ssr2439|68	1	20	.	20	139
sll0678|214	sll0678|214	1	21	.	21	184
sll0678|113	sll0678|113	1	20	.	20	82
sll0678|367	sll0678|367	1	22	.	22	44
gdhA|159	gdhA|159	1	20	.	20	131
gdhA|67	gdhA|67	1	20	.	20	228
gdhA|46	gdhA|46	1	22	.	22	106
gdhA|96	gdhA|96	1	21	.	21	245
gdhA|118	gdhA|118	1	21	.	21	170
sll0501|68	sll0501|68	1	18	.	18	45
sll0501|229	sll0501|229	1	22	.	22	48
sll0501|27	sll0501|27	1	17	.	17	30
sll0501|50	sll0501|50	1	22	.	22	8
sll0501|253	sll0501|253	1	17	.	17	116
prlC|95	prlC|95	1	17	.	17	333
prlC|23	prlC|23	1	21	.	21	123
prlC|76	prlC|76	1	17	.	17	213
prlC|126	prlC|126	1	21	.	21	228
prlC|61	prlC|61	1	22	.	22	168
ubiA|96	ubiA|96	1	17	.	17	163
ubiA|22	ubiA|22	1	22	.	22	17
ubiA|50	ubiA|50	1	20	.	20	17
ubiA|7	ubiA|7	1	22	.	22	16
ubiA|124	ubiA|124	1	17	.	17	57
sll1491|91	sll1491|91	1	19	.	19	136
sll1491|78	sll1491|78	1	17	.	17	132
sll1491|58	sll1491|58	1	22	.	22	208
sll1491|142	sll1491|142	1	17	.	17	131
sll1491|116	sll1491|116	1	22	.	22	118
slr1568|23	slr1568|23	1	22	.	22	196
slr1568|80	slr1568|80	1	18	.	18	228
slr1568|47	slr1568|47	1	18	.	18	234
slr1568|6	slr1568|6	1	21	.	21	641
slr1568|108	slr1568|108	1	22	.	22	237
chrA|142	chrA|142	1	17	.	17	109
chrA|57	chrA|57	1	22	.	22	216
chrA|29	chrA|29	1	20	.	20	131
chrA|118	chrA|118	1	22	.	22	151
chrA|129	chrA|129	1	21	.	21	176
ndhE|77	ndhE|77	1	22	.	22	353
ndhE|103	ndhE|103	1	22	.	22	122
ndhE|151	ndhE|151	1	20	.	20	207
ndhE|165	ndhE|165	1	21	.	21	92
ndhE|226	ndhE|226	1	22	.	22	215
slt|73	slt|73	1	17	.	17	113
slt|109	slt|109	1	20	.	20	68
slt|189	slt|189	1	22	.	22	86
slt|153	slt|153	1	20	.	20	196
slt|125	slt|125	1	19	.	19	136
slr1462|94	slr1462|94	1	19	.	19	26
slr1462|3	slr1462|3	1	20	.	20	10
slr1462|194	slr1462|194	1	21	.	21	21
slr1462|76	slr1462|76	1	20	.	20	1
slr1462|22	slr1462|22	1	21	.	21	1
slr1461|23	slr1461|23	1	22	.	22	354
slr1461|34	slr1461|34	1	19	.	19	119
slr1461|227	slr1461|227	1	19	.	19	154
slr1461|183	slr1461|183	1	17	.	17	108
slr1461|5	slr1461|5	1	22	.	22	94
ndhA|192	ndhA|192	1	21	.	21	161
ndhA|207	ndhA|207	1	19	.	19	175
ndhA|124	ndhA|124	1	19	.	19	71
ndhA|56	ndhA|56	1	22	.	22	49
ndhA|166	ndhA|166	1	20	.	20	177
slr0039|12	slr0039|12	1	20	.	20	4
slr0039|136	slr0039|136	1	17	.	17	28
slr0039|123	slr0039|123	1	20	.	20	9
slr0039|43	slr0039|43	1	18	.	18	36
slr0039|188	slr0039|188	1	19	.	19	29
slr1464|72	slr1464|72	1	22	.	22	105
slr1464|40	slr1464|40	1	20	.	20	130
slr1464|29	slr1464|29	1	20	.	20	145
slr1464|15	slr1464|15	1	19	.	19	198
slr1464|53	slr1464|53	1	19	.	19	35
rpoDI|37	rpoDI|37	1	18	.	18	20
rpoDI|4	rpoDI|4	1	17	.	17	53
rpoDI|164	rpoDI|164	1	20	.	20	284
rpoDI|136	rpoDI|136	1	19	.	19	69
rpoDI|18	rpoDI|18	1	19	.	19	17
slr1567|196	slr1567|196	1	19	.	19	142
slr1567|184	slr1567|184	1	17	.	17	51
slr1567|31	slr1567|31	1	19	.	19	42
slr1567|103	slr1567|103	1	17	.	17	176
slr1567|45	slr1567|45	1	18	.	18	135
slr0529|35	slr0529|35	1	20	.	20	23
slr0529|56	slr0529|56	1	19	.	19	235
slr0529|172	slr0529|172	1	21	.	21	176
slr0529|100	slr0529|100	1	18	.	18	149
slr0529|148	slr0529|148	1	19	.	19	223
ssr1558|235	ssr1558|235	1	18	.	18	42
ssr1558|97	ssr1558|97	1	18	.	18	78
ssr1558|220	ssr1558|220	1	20	.	20	69
ssr1558|65	ssr1558|65	1	22	.	22	16
sll0664|30	sll0664|30	1	21	.	21	59
sll0664|321	sll0664|321	1	22	.	22	64
sll0664|421	sll0664|421	1	20	.	20	49
sll0664|392	sll0664|392	1	20	.	20	47
sll0664|453	sll0664|453	1	22	.	22	162
ycf35|38	ycf35|38	1	19	.	19	147
ycf35|113	ycf35|113	1	19	.	19	184
ycf35|55	ycf35|55	1	20	.	20	200
ycf35|93	ycf35|93	1	20	.	20	199
ycf35|25	ycf35|25	1	20	.	20	113
cmpA|79	cmpA|79	1	17	.	17	6
cmpA|90	cmpA|90	1	22	.	22	161
cmpA|40	cmpA|40	1	17	.	17	99
cmpA|122	cmpA|122	1	17	.	17	306
cmpA|103	cmpA|103	1	20	.	20	74
sll0662|102	sll0662|102	1	18	.	18	178
sll0662|86	sll0662|86	1	18	.	18	36
sll0662|24	sll0662|24	1	22	.	22	205
sll0662|221	sll0662|221	1	20	.	20	239
sll0662|202	sll0662|202	1	17	.	17	131
sll0669|80	sll0669|80	1	19	.	19	154
sll0669|62	sll0669|62	1	18	.	18	220
sll0669|142	sll0669|142	1	19	.	19	197
sll0669|91	sll0669|91	1	22	.	22	246
sll0669|50	sll0669|50	1	19	.	19	327
slr1563|66	slr1563|66	1	19	.	19	248
slr1563|125	slr1563|125	1	17	.	17	92
slr1563|3	slr1563|3	1	20	.	20	136
slr1563|37	slr1563|37	1	19	.	19	137
slr1563|15	slr1563|15	1	20	.	20	114
slr0033|147	slr0033|147	1	19	.	19	193
slr0033|194	slr0033|194	1	17	.	17	145
slr0033|113	slr0033|113	1	21	.	21	107
slr0033|14	slr0033|14	1	20	.	20	31
slr0033|55	slr0033|55	1	19	.	19	16
slr0031|29	slr0031|29	1	18	.	18	189
slr0031|67	slr0031|67	1	20	.	20	205
slr0031|16	slr0031|16	1	21	.	21	446
slr0031|55	slr0031|55	1	21	.	21	108
slr0031|5	slr0031|5	1	17	.	17	15
purE|94	purE|94	1	19	.	19	224
purE|55	purE|55	1	18	.	18	550
purE|76	purE|76	1	17	.	17	103
purE|112	purE|112	1	21	.	21	85
purE|7	purE|7	1	17	.	17	92
apcF|136	apcF|136	1	20	.	20	39
apcF|59	apcF|59	1	17	.	17	419
apcF|115	apcF|115	1	19	.	19	330
apcF|43	apcF|43	1	17	.	17	852
apcF|97	apcF|97	1	21	.	21	269
slr0038|26	slr0038|26	1	21	.	21	33
slr0038|99	slr0038|99	1	20	.	20	38
slr0038|13	slr0038|13	1	20	.	20	52
slr0038|172	slr0038|172	1	19	.	19	18
slr0038|59	slr0038|59	1	17	.	17	37
sps|38	sps|38	1	17	.	17	148
sps|141	sps|141	1	21	.	21	258
sps|62	sps|62	1	19	.	19	248
sps|82	sps|82	1	20	.	20	144
sps|121	sps|121	1	18	.	18	66
tar|4	tar|4	1	19	.	19	150
tar|68	tar|68	1	18	.	18	97
tar|27	tar|27	1	19	.	19	228
tar|94	tar|94	1	22	.	22	98
tar|38	tar|38	1	19	.	19	283
lim17|165	lim17|165	1	22	.	22	149
lim17|103	lim17|103	1	20	.	20	189
lim17|7	lim17|7	1	21	.	21	144
lim17|26	lim17|26	1	20	.	20	116
lim17|37	lim17|37	1	19	.	19	75
sll0778|130	sll0778|130	1	22	.	22	72
sll0778|212	sll0778|212	1	17	.	17	193
sll0778|106	sll0778|106	1	22	.	22	135
sll0778|348	sll0778|348	1	18	.	18	96
sll0778|119	sll0778|119	1	17	.	17	120
ndhG|67	ndhG|67	1	19	.	19	104
ndhG|262	ndhG|262	1	22	.	22	89
ndhG|313	ndhG|313	1	18	.	18	95
ndhG|295	ndhG|295	1	19	.	19	52
ndhG|181	ndhG|181	1	18	.	18	46
trpB|25	trpB|25	1	22	.	22	1
trpB|87	trpB|87	1	19	.	19	23
trpB|42	trpB|42	1	17	.	17	2
trpB|102	trpB|102	1	18	.	18	57
trpB|13	trpB|13	1	20	.	20	0
trpC|69	trpC|69	1	17	.	17	127
trpC|130	trpC|130	1	17	.	17	149
trpC|27	trpC|27	1	19	.	19	1
trpC|81	trpC|81	1	21	.	21	65
trpC|11	trpC|11	1	21	.	21	15
sll1489|33	sll1489|33	1	20	.	20	24
sll1489|49	sll1489|49	1	21	.	21	92
sll1489|151	sll1489|151	1	17	.	17	151
sll1489|76	sll1489|76	1	22	.	22	64
sll1489|122	sll1489|122	1	22	.	22	101
sll0670|56	sll0670|56	1	17	.	17	162
sll0670|184	sll0670|184	1	22	.	22	354
sll0670|89	sll0670|89	1	19	.	19	34
sll0670|241	sll0670|241	1	18	.	18	159
sll0670|9	sll0670|9	1	22	.	22	97
ssl1255|245	ssl1255|245	1	17	.	17	86
ssl1255|28	ssl1255|28	1	17	.	17	23
ssl1255|39	ssl1255|39	1	20	.	20	11
ssl1255|139	ssl1255|139	1	17	.	17	1
sll1366|11	sll1366|11	1	20	.	20	70
sll1366|110	sll1366|110	1	19	.	19	145
sll1366|84	sll1366|84	1	22	.	22	141
sll1366|27	sll1366|27	1	17	.	17	63
sll1366|73	sll1366|73	1	17	.	17	323
sll1367|26	sll1367|26	1	20	.	20	21
sll1367|15	sll1367|15	1	21	.	21	28
sll1367|147	sll1367|147	1	20	.	20	31
sll1367|83	sll1367|83	1	18	.	18	32
sll1367|223	sll1367|223	1	19	.	19	15
sll1365|167	sll1365|167	1	18	.	18	113
sll1365|237	sll1365|237	1	17	.	17	79
sll1365|194	sll1365|194	1	22	.	22	253
sll1365|36	sll1365|36	1	21	.	21	107
sll1365|248	sll1365|248	1	20	.	20	275
pfkA2|58	pfkA2|58	1	20	.	20	324
pfkA2|117	pfkA2|117	1	17	.	17	110
pfkA2|148	pfkA2|148	1	19	.	19	153
pfkA2|45	pfkA2|45	1	17	.	17	179
pfkA2|82	pfkA2|82	1	19	.	19	108
slr0535|52	slr0535|52	1	21	.	21	117
slr0535|139	slr0535|139	1	18	.	18	227
slr0535|68	slr0535|68	1	21	.	21	37
slr0535|85	slr0535|85	1	22	.	22	91
slr0535|17	slr0535|17	1	17	.	17	75
slr0533|58	slr0533|58	1	21	.	21	192
slr0533|22	slr0533|22	1	19	.	19	53
slr0533|85	slr0533|85	1	22	.	22	153
slr0533|74	slr0533|74	1	22	.	22	175
slr0533|47	slr0533|47	1	19	.	19	21
slr0530|279	slr0530|279	1	19	.	19	192
slr0530|48	slr0530|48	1	18	.	18	138
slr0530|137	slr0530|137	1	18	.	18	59
slr0530|10	slr0530|10	1	21	.	21	108
slr0530|34	slr0530|34	1	22	.	22	75
slr0531|94	slr0531|94	1	20	.	20	272
slr0531|297	slr0531|297	1	21	.	21	86
slr0531|250	slr0531|250	1	18	.	18	133
slr0531|286	slr0531|286	1	21	.	21	352
slr0531|73	slr0531|73	1	20	.	20	80
sll0499|156	sll0499|156	1	20	.	20	150
sll0499|182	sll0499|182	1	17	.	17	230
sll0499|208	sll0499|208	1	22	.	22	231
sll0499|82	sll0499|82	1	20	.	20	63
sll0499|167	sll0499|167	1	18	.	18	170
sll0498|74	sll0498|74	1	17	.	17	71
sll0498|155	sll0498|155	1	20	.	20	40
sll0498|197	sll0498|197	1	18	.	18	148
sll0498|209	sll0498|209	1	17	.	17	81
sll0498|222	sll0498|222	1	21	.	21	498
nrtD3|7	nrtD3|7	1	19	.	19	108
nrtD3|73	nrtD3|73	1	19	.	19	18
nrtD3|25	nrtD3|25	1	21	.	21	207
nrtD3|99	nrtD3|99	1	17	.	17	138
nrtD3|88	nrtD3|88	1	21	.	21	11
sll0659|65	sll0659|65	1	17	.	17	125
sll0659|123	sll0659|123	1	22	.	22	68
sll0659|220	sll0659|220	1	22	.	22	81
sll0659|54	sll0659|54	1	20	.	20	222
sll0659|103	sll0659|103	1	20	.	20	82
sll0658|106	sll0658|106	1	19	.	19	485
sll0658|93	sll0658|93	1	21	.	21	77
sll0658|247	sll0658|247	1	22	.	22	72
sll0658|185	sll0658|185	1	22	.	22	80
sll0658|259	sll0658|259	1	21	.	21	223
lysC|139	lysC|139	1	21	.	21	54
lysC|34	lysC|34	1	20	.	20	0
lysC|68	lysC|68	1	21	.	21	144
lysC|124	lysC|124	1	22	.	22	94
lysC|160	lysC|160	1	21	.	21	8
