# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "CO2_4_g4_r3.featureCounts.txt" "CO2_4_g4_r3.bam" 
Geneid	Chr	Start	End	Strand	Length	CO2_4_g4_r3.bam
rfbJ|95	rfbJ|95	1	22	.	22	363
phbC|268	phbC|268	1	21	.	21	196
phbC|155	phbC|155	1	19	.	19	81
phbC|169	phbC|169	1	17	.	17	178
phbC|281	phbC|281	1	19	.	19	206
phbC|212	phbC|212	1	17	.	17	226
sll1353|187	sll1353|187	1	18	.	18	181
sll1353|159	sll1353|159	1	17	.	17	101
sll1353|215	sll1353|215	1	17	.	17	715
sll1353|250	sll1353|250	1	21	.	21	334
sll1353|199	sll1353|199	1	22	.	22	187
pdhB|37	pdhB|37	1	22	.	22	16
pdhB|10	pdhB|10	1	17	.	17	0
pdhB|168	pdhB|168	1	17	.	17	127
pdhB|71	pdhB|71	1	18	.	18	32
pdhB|22	pdhB|22	1	20	.	20	20
ribH|107	ribH|107	1	18	.	18	40
ribH|177	ribH|177	1	22	.	22	100
ribH|30	ribH|30	1	17	.	17	310
ribH|154	ribH|154	1	20	.	20	146
ribH|52	ribH|52	1	17	.	17	108
slr1197|234	slr1197|234	1	22	.	22	322
slr1197|120	slr1197|120	1	17	.	17	266
slr1197|31	slr1197|31	1	21	.	21	364
slr1197|57	slr1197|57	1	21	.	21	199
slr1197|19	slr1197|19	1	20	.	20	341
slr1196|38	slr1196|38	1	21	.	21	234
slr1196|117	slr1196|117	1	19	.	19	413
slr1196|83	slr1196|83	1	20	.	20	273
slr1196|6	slr1196|6	1	17	.	17	214
slr1196|17	slr1196|17	1	21	.	21	166
menB|61	menB|61	1	22	.	22	65
menB|145	menB|145	1	17	.	17	201
menB|158	menB|158	1	22	.	22	178
menB|81	menB|81	1	21	.	21	240
menB|97	menB|97	1	17	.	17	43
sll1469|90	sll1469|90	1	19	.	19	252
sll1469|165	sll1469|165	1	18	.	18	229
sll1469|386	sll1469|386	1	19	.	19	227
sll1469|234	sll1469|234	1	17	.	17	283
sll1469|371	sll1469|371	1	18	.	18	106
sll1142|51	sll1142|51	1	19	.	19	127
sll1142|169	sll1142|169	1	20	.	20	169
sll1142|107	sll1142|107	1	22	.	22	308
sll1142|28	sll1142|28	1	17	.	17	300
sll1142|94	sll1142|94	1	22	.	22	171
rpl14|16	rpl14|16	1	22	.	22	56
rpl14|110	rpl14|110	1	20	.	20	51
rpl14|141	rpl14|141	1	22	.	22	56
rpl14|163	rpl14|163	1	19	.	19	59
rpl14|121	rpl14|121	1	21	.	21	45
rpl15|165	rpl15|165	1	22	.	22	27
rpl15|59	rpl15|59	1	17	.	17	125
rpl15|110	rpl15|110	1	18	.	18	16
rpl15|34	rpl15|34	1	17	.	17	37
rpl15|21	rpl15|21	1	20	.	20	13
rpl16|26	rpl16|26	1	18	.	18	35
rpl16|97	rpl16|97	1	21	.	21	34
rpl16|76	rpl16|76	1	18	.	18	47
rpl16|109	rpl16|109	1	21	.	21	58
rpl16|127	rpl16|127	1	19	.	19	151
rpl10|100	rpl10|100	1	17	.	17	66
rpl10|163	rpl10|163	1	22	.	22	132
rpl10|115	rpl10|115	1	18	.	18	7
rpl10|128	rpl10|128	1	19	.	19	74
rpl10|56	rpl10|56	1	19	.	19	62
rpl11|4	rpl11|4	1	17	.	17	9
rpl11|34	rpl11|34	1	21	.	21	14
rpl11|67	rpl11|67	1	21	.	21	7
rpl11|130	rpl11|130	1	19	.	19	62
rpl11|56	rpl11|56	1	19	.	19	40
rpl12|4	rpl12|4	1	17	.	17	16
rpl12|103	rpl12|103	1	18	.	18	34
rpl12|191	rpl12|191	1	21	.	21	77
rpl12|149	rpl12|149	1	21	.	21	134
rpl12|136	rpl12|136	1	20	.	20	35
slr1241|34	slr1241|34	1	22	.	22	176
slr1241|165	slr1241|165	1	17	.	17	95
slr1240|499	slr1240|499	1	18	.	18	108
slr1240|226	slr1240|226	1	20	.	20	109
slr1240|366	slr1240|366	1	21	.	21	28
slr1240|311	slr1240|311	1	22	.	22	173
slr1240|46	slr1240|46	1	19	.	19	438
rpl18|100	rpl18|100	1	20	.	20	26
rpl18|67	rpl18|67	1	22	.	22	37
rpl18|25	rpl18|25	1	20	.	20	5
rpl18|38	rpl18|38	1	17	.	17	25
rpl18|53	rpl18|53	1	18	.	18	6
rpl19|4	rpl19|4	1	22	.	22	4
rpl19|31	rpl19|31	1	21	.	21	1
rpl19|85	rpl19|85	1	18	.	18	34
rpl19|71	rpl19|71	1	18	.	18	49
rpl19|59	rpl19|59	1	18	.	18	38
slr1438|20	slr1438|20	1	22	.	22	154
slr1438|84	slr1438|84	1	19	.	19	217
slr1438|68	slr1438|68	1	22	.	22	249
slr1438|106	slr1438|106	1	17	.	17	126
slr1438|37	slr1438|37	1	18	.	18	122
secE|117	secE|117	1	19	.	19	50
secE|46	secE|46	1	19	.	19	38
secE|59	secE|59	1	17	.	17	159
secE|25	secE|25	1	22	.	22	22
secE|85	secE|85	1	18	.	18	62
ssl2823|84	ssl2823|84	1	21	.	21	19
ssl2823|154	ssl2823|154	1	19	.	19	37
ssl2823|124	ssl2823|124	1	21	.	21	278
ssl2823|4	ssl2823|4	1	22	.	22	13
ssl2823|207	ssl2823|207	1	18	.	18	83
nrtD2|262	nrtD2|262	1	17	.	17	275
nrtD2|85	nrtD2|85	1	22	.	22	130
nrtD2|23	nrtD2|23	1	17	.	17	128
nrtD2|187	nrtD2|187	1	19	.	19	117
nrtD2|223	nrtD2|223	1	19	.	19	116
ileS|39	ileS|39	1	19	.	19	75
ileS|28	ileS|28	1	17	.	17	13
ileS|64	ileS|64	1	19	.	19	77
ileS|144	ileS|144	1	22	.	22	60
ileS|84	ileS|84	1	22	.	22	176
ssr2009|21	ssr2009|21	1	21	.	21	185
ssr2009|55	ssr2009|55	1	22	.	22	190
ssr2009|245	ssr2009|245	1	17	.	17	180
ssr2009|208	ssr2009|208	1	19	.	19	196
ssr2009|129	ssr2009|129	1	21	.	21	421
sll1786|59	sll1786|59	1	22	.	22	88
sll1786|109	sll1786|109	1	22	.	22	117
sll1786|236	sll1786|236	1	22	.	22	159
sll1786|192	sll1786|192	1	17	.	17	36
sll1786|178	sll1786|178	1	21	.	21	23
prfC|172	prfC|172	1	20	.	20	155
prfC|10	prfC|10	1	22	.	22	265
prfC|27	prfC|27	1	20	.	20	182
prfC|101	prfC|101	1	18	.	18	123
prfC|88	prfC|88	1	18	.	18	58
slr1444|168	slr1444|168	1	21	.	21	190
slr1444|183	slr1444|183	1	17	.	17	403
slr1444|40	slr1444|40	1	17	.	17	109
slr1444|286	slr1444|286	1	22	.	22	378
slr1444|101	slr1444|101	1	18	.	18	118
slr1441|18	slr1441|18	1	22	.	22	395
slr1441|91	slr1441|91	1	17	.	17	81
slr1441|268	slr1441|268	1	19	.	19	374
slr1441|70	slr1441|70	1	17	.	17	180
slr1441|279	slr1441|279	1	19	.	19	186
slr1440|165	slr1440|165	1	18	.	18	80
slr1440|134	slr1440|134	1	20	.	20	206
slr1440|23	slr1440|23	1	21	.	21	48
slr1440|77	slr1440|77	1	20	.	20	323
slr1440|91	slr1440|91	1	21	.	21	139
slr1442|121	slr1442|121	1	20	.	20	531
slr1442|95	slr1442|95	1	18	.	18	173
slr1442|76	slr1442|76	1	17	.	17	397
slr1442|187	slr1442|187	1	20	.	20	166
slr1442|11	slr1442|11	1	17	.	17	226
secY|131	secY|131	1	17	.	17	85
secY|55	secY|55	1	19	.	19	22
secY|68	secY|68	1	20	.	20	157
secY|44	secY|44	1	18	.	18	60
secY|22	secY|22	1	22	.	22	17
slr1840|118	slr1840|118	1	20	.	20	198
slr1840|46	slr1840|46	1	17	.	17	259
slr1840|151	slr1840|151	1	21	.	21	533
slr1840|106	slr1840|106	1	21	.	21	116
slr1840|87	slr1840|87	1	19	.	19	157
lysS|16	lysS|16	1	18	.	18	30
lysS|83	lysS|83	1	17	.	17	38
lysS|4	lysS|4	1	19	.	19	86
lysS|97	lysS|97	1	18	.	18	150
lysS|38	lysS|38	1	18	.	18	113
ilvA|63	ilvA|63	1	20	.	20	81
ilvA|4	ilvA|4	1	19	.	19	70
ilvA|34	ilvA|34	1	18	.	18	90
ilvA|79	ilvA|79	1	20	.	20	118
ilvA|163	ilvA|163	1	17	.	17	70
slr1230|254	slr1230|254	1	19	.	19	220
slr1230|54	slr1230|54	1	21	.	21	456
slr1230|119	slr1230|119	1	18	.	18	196
slr1230|73	slr1230|73	1	20	.	20	364
slr1230|374	slr1230|374	1	22	.	22	323
ssr2047|146	ssr2047|146	1	22	.	22	72
ssr2047|4	ssr2047|4	1	18	.	18	114
ssr2047|101	ssr2047|101	1	22	.	22	36
ssr2047|127	ssr2047|127	1	18	.	18	78
ssr2047|77	ssr2047|77	1	19	.	19	77
sll1969|27	sll1969|27	1	19	.	19	134
sll1969|41	sll1969|41	1	21	.	21	219
sll1969|15	sll1969|15	1	20	.	20	219
sll1969|94	sll1969|94	1	19	.	19	388
sll1969|58	sll1969|58	1	18	.	18	235
slr1829|159	slr1829|159	1	21	.	21	29
slr1829|115	slr1829|115	1	18	.	18	116
slr1829|19	slr1829|19	1	19	.	19	278
slr1829|95	slr1829|95	1	20	.	20	279
slr1829|138	slr1829|138	1	22	.	22	179
sll1716|683	sll1716|683	1	22	.	22	69
sll1716|720	sll1716|720	1	21	.	21	170
sll1715|276	sll1715|276	1	17	.	17	90
sll1715|184	sll1715|184	1	17	.	17	143
sll1714|232	sll1714|232	1	18	.	18	139
sll1714|184	sll1714|184	1	21	.	21	128
sll1714|219	sll1714|219	1	20	.	20	79
pknA|283	pknA|283	1	17	.	17	20
pknA|48	pknA|48	1	19	.	19	172
pknA|16	pknA|16	1	20	.	20	76
pknA|141	pknA|141	1	19	.	19	73
pknA|178	pknA|178	1	19	.	19	155
ycf9|222	ycf9|222	1	21	.	21	105
ycf9|204	ycf9|204	1	17	.	17	43
ycf9|181	ycf9|181	1	18	.	18	148
ycf9|94	ycf9|94	1	22	.	22	86
ycf9|65	ycf9|65	1	19	.	19	136
sll1965|76	sll1965|76	1	21	.	21	60
sll1965|9	sll1965|9	1	18	.	18	65
sll1965|196	sll1965|196	1	18	.	18	107
sll1965|156	sll1965|156	1	21	.	21	63
sll1965|35	sll1965|35	1	21	.	21	187
petJ|94	petJ|94	1	20	.	20	288
petJ|110	petJ|110	1	17	.	17	155
petJ|136	petJ|136	1	18	.	18	197
petJ|148	petJ|148	1	21	.	21	152
petJ|83	petJ|83	1	18	.	18	242
sll1967|101	sll1967|101	1	19	.	19	76
sll1967|64	sll1967|64	1	18	.	18	354
sll1967|129	sll1967|129	1	20	.	20	136
sll1967|83	sll1967|83	1	20	.	20	326
sll1967|22	sll1967|22	1	17	.	17	144
sulA|147	sulA|147	1	17	.	17	154
sulA|22	sulA|22	1	20	.	20	356
sulA|167	sulA|167	1	20	.	20	111
sulA|4	sulA|4	1	17	.	17	230
sulA|205	sulA|205	1	20	.	20	296
pmgA|44	pmgA|44	1	22	.	22	142
pmgA|81	pmgA|81	1	21	.	21	208
pmgA|64	pmgA|64	1	17	.	17	547
pmgA|134	pmgA|134	1	22	.	22	287
pmgA|171	pmgA|171	1	19	.	19	236
hypE|52	hypE|52	1	18	.	18	212
hypE|161	hypE|161	1	22	.	22	124
hypE|36	hypE|36	1	22	.	22	586
hypE|15	hypE|15	1	18	.	18	86
hypE|105	hypE|105	1	22	.	22	77
ETR1|54	ETR1|54	1	20	.	20	251
ETR1|84	ETR1|84	1	19	.	19	368
ETR1|35	ETR1|35	1	20	.	20	170
ETR1|289	ETR1|289	1	22	.	22	128
ETR1|365	ETR1|365	1	20	.	20	114
sll1971|25	sll1971|25	1	19	.	19	65
sll1971|86	sll1971|86	1	18	.	18	181
sll1971|134	sll1971|134	1	17	.	17	80
sll1971|57	sll1971|57	1	22	.	22	409
sll1971|104	sll1971|104	1	19	.	19	147
malK|38	malK|38	1	19	.	19	171
malK|193	malK|193	1	20	.	20	26
malK|243	malK|243	1	17	.	17	203
malK|112	malK|112	1	22	.	22	101
malK|227	malK|227	1	22	.	22	106
slr1856|139	slr1856|139	1	20	.	20	378
slr1856|34	slr1856|34	1	21	.	21	161
slr1856|99	slr1856|99	1	18	.	18	221
slr1856|83	slr1856|83	1	19	.	19	226
slr1856|64	slr1856|64	1	17	.	17	144
slr1854|116	slr1854|116	1	20	.	20	152
slr1854|155	slr1854|155	1	17	.	17	356
slr1854|132	slr1854|132	1	22	.	22	83
slr1854|179	slr1854|179	1	20	.	20	460
slr1854|84	slr1854|84	1	18	.	18	430
slr1855|28	slr1855|28	1	22	.	22	119
slr1855|205	slr1855|205	1	18	.	18	248
slr1855|91	slr1855|91	1	22	.	22	192
slr1855|171	slr1855|171	1	19	.	19	277
slr1855|126	slr1855|126	1	17	.	17	28
slr1852|63	slr1852|63	1	17	.	17	85
slr1852|103	slr1852|103	1	22	.	22	674
slr1852|196	slr1852|196	1	19	.	19	89
slr1852|51	slr1852|51	1	17	.	17	206
slr1852|124	slr1852|124	1	18	.	18	114
slr1853|214	slr1853|214	1	20	.	20	23
slr1853|259	slr1853|259	1	22	.	22	56
slr1853|142	slr1853|142	1	18	.	18	306
slr1853|38	slr1853|38	1	17	.	17	280
slr1853|199	slr1853|199	1	20	.	20	205
slr1742|74	slr1742|74	1	22	.	22	151
slr1742|101	slr1742|101	1	20	.	20	136
slr1742|27	slr1742|27	1	18	.	18	59
slr1742|152	slr1742|152	1	17	.	17	91
slr1742|130	slr1742|130	1	21	.	21	295
sll0862|293	sll0862|293	1	20	.	20	411
sll0862|96	sll0862|96	1	22	.	22	47
sll0862|29	sll0862|29	1	17	.	17	142
sll0862|128	sll0862|128	1	20	.	20	176
sll0862|3	sll0862|3	1	18	.	18	153
sll0863|57	sll0863|57	1	20	.	20	223
sll0863|68	sll0863|68	1	18	.	18	126
sll0863|109	sll0863|109	1	17	.	17	195
sll0863|16	sll0863|16	1	17	.	17	344
sll0863|36	sll0863|36	1	20	.	20	288
sll0860|155	sll0860|155	1	17	.	17	334
sll0860|52	sll0860|52	1	19	.	19	118
sll0860|242	sll0860|242	1	22	.	22	164
sll0860|202	sll0860|202	1	20	.	20	119
sll0860|214	sll0860|214	1	17	.	17	50
sll0861|142	sll0861|142	1	17	.	17	340
sll0861|232	sll0861|232	1	21	.	21	321
sll0861|288	sll0861|288	1	20	.	20	331
sll0861|325	sll0861|325	1	21	.	21	82
sll0861|110	sll0861|110	1	22	.	22	128
sll0867|4	sll0867|4	1	19	.	19	96
sll0867|51	sll0867|51	1	21	.	21	245
sll0867|133	sll0867|133	1	21	.	21	97
sll0867|104	sll0867|104	1	20	.	20	154
sll0867|74	sll0867|74	1	22	.	22	79
sll0864|125	sll0864|125	1	17	.	17	157
sll0864|47	sll0864|47	1	22	.	22	465
sll0864|5	sll0864|5	1	20	.	20	142
sll0864|35	sll0864|35	1	17	.	17	70
sll0864|66	sll0864|66	1	19	.	19	118
slr1859|196	slr1859|196	1	22	.	22	402
slr1859|49	slr1859|49	1	22	.	22	184
slr1859|166	slr1859|166	1	18	.	18	171
sll1784|73	sll1784|73	1	17	.	17	39
sll1784|184	sll1784|184	1	22	.	22	123
sll1784|84	sll1784|84	1	22	.	22	130
sll1784|196	sll1784|196	1	22	.	22	160
sll1784|19	sll1784|19	1	21	.	21	83
slr0852|64	slr0852|64	1	17	.	17	216
slr0852|29	slr0852|29	1	22	.	22	235
slr0852|163	slr0852|163	1	20	.	20	102
slr0852|13	slr0852|13	1	20	.	20	205
slr0852|122	slr0852|122	1	17	.	17	149
sll1768|106	sll1768|106	1	20	.	20	691
sll1768|58	sll1768|58	1	19	.	19	181
sll1768|32	sll1768|32	1	22	.	22	145
sll1768|3	sll1768|3	1	20	.	20	219
sll1768|18	sll1768|18	1	17	.	17	219
slr0857|473	slr0857|473	1	18	.	18	142
ruvA|132	ruvA|132	1	20	.	20	66
ruvA|20	ruvA|20	1	17	.	17	167
ruvA|163	ruvA|163	1	17	.	17	111
ruvA|118	ruvA|118	1	17	.	17	209
ruvA|105	ruvA|105	1	17	.	17	351
uvrC|39	uvrC|39	1	20	.	20	43
uvrC|62	uvrC|62	1	20	.	20	254
uvrC|107	uvrC|107	1	20	.	20	64
uvrC|16	uvrC|16	1	18	.	18	71
uvrC|73	uvrC|73	1	17	.	17	170
slr1739|109	slr1739|109	1	17	.	17	175
slr1739|85	slr1739|85	1	21	.	21	208
slr1739|41	slr1739|41	1	18	.	18	240
slr1739|7	slr1739|7	1	18	.	18	211
slr1739|65	slr1739|65	1	22	.	22	218
slr0863|44	slr0863|44	1	19	.	19	101
slr0863|55	slr0863|55	1	17	.	17	222
slr0863|13	slr0863|13	1	18	.	18	76
slr0863|100	slr0863|100	1	20	.	20	402
slr0863|25	slr0863|25	1	18	.	18	218
sll1702|230	sll1702|230	1	22	.	22	160
sll1702|249	sll1702|249	1	18	.	18	255
sll1702|92	sll1702|92	1	18	.	18	127
sll1702|28	sll1702|28	1	20	.	20	97
sll1702|10	sll1702|10	1	18	.	18	43
slr1738|108	slr1738|108	1	20	.	20	221
slr1738|134	slr1738|134	1	19	.	19	430
slr1738|148	slr1738|148	1	19	.	19	266
slr1738|82	slr1738|82	1	22	.	22	181
slr1738|60	slr1738|60	1	21	.	21	252
ssl2501|31	ssl2501|31	1	20	.	20	97
ssl2501|172	ssl2501|172	1	20	.	20	304
ssl2501|80	ssl2501|80	1	18	.	18	117
ssl2501|238	ssl2501|238	1	17	.	17	68
ssl2501|184	ssl2501|184	1	18	.	18	78
sll1708|36	sll1708|36	1	17	.	17	412
sll1708|13	sll1708|13	1	19	.	19	171
sll1708|75	sll1708|75	1	22	.	22	464
sll1708|179	sll1708|179	1	18	.	18	215
sll1708|103	sll1708|103	1	17	.	17	139
mutS|57	mutS|57	1	18	.	18	211
mutS|22	mutS|22	1	21	.	21	0
mutS|10	mutS|10	1	20	.	20	214
mutS|43	mutS|43	1	17	.	17	97
mutS|88	mutS|88	1	17	.	17	74
sll1159|145	sll1159|145	1	17	.	17	219
sll1159|249	sll1159|249	1	22	.	22	102
sll1159|158	sll1159|158	1	22	.	22	67
sll1159|169	sll1159|169	1	20	.	20	94
sll1159|193	sll1159|193	1	20	.	20	65
ssl3364|127	ssl3364|127	1	17	.	17	102
ssl3364|37	ssl3364|37	1	18	.	18	205
ssl3364|75	ssl3364|75	1	20	.	20	299
ssl3364|61	ssl3364|61	1	20	.	20	415
ssl3364|188	ssl3364|188	1	21	.	21	314
sll1628|100	sll1628|100	1	20	.	20	235
sll1628|209	sll1628|209	1	22	.	22	57
sll1628|65	sll1628|65	1	18	.	18	306
sll1628|89	sll1628|89	1	22	.	22	67
sll1628|14	sll1628|14	1	17	.	17	77
phr2|106	phr2|106	1	21	.	21	102
phr2|24	phr2|24	1	17	.	17	107
phr2|68	phr2|68	1	18	.	18	244
phr2|203	phr2|203	1	17	.	17	209
phr2|186	phr2|186	1	19	.	19	130
sll1624|92	sll1624|92	1	19	.	19	43
sll1624|165	sll1624|165	1	21	.	21	267
sll1624|5	sll1624|5	1	19	.	19	63
sll1624|41	sll1624|41	1	18	.	18	286
sll1624|112	sll1624|112	1	18	.	18	103
sll1623|139	sll1623|139	1	19	.	19	99
sll1623|49	sll1623|49	1	17	.	17	120
sll1623|164	sll1623|164	1	21	.	21	252
sll1623|178	sll1623|178	1	20	.	20	175
sll1623|4	sll1623|4	1	22	.	22	79
sll1621|4	sll1621|4	1	21	.	21	155
sll1621|66	sll1621|66	1	20	.	20	143
sll1621|18	sll1621|18	1	19	.	19	53
sll1621|37	sll1621|37	1	20	.	20	411
sll1621|77	sll1621|77	1	21	.	21	221
sll1620|87	sll1620|87	1	22	.	22	131
sll1620|121	sll1620|121	1	22	.	22	63
sll1620|176	sll1620|176	1	20	.	20	412
sll1620|76	sll1620|76	1	22	.	22	269
sll1620|49	sll1620|49	1	17	.	17	72
slr1821|98	slr1821|98	1	21	.	21	209
slr1821|115	slr1821|115	1	18	.	18	609
slr1821|68	slr1821|68	1	18	.	18	220
slr1821|79	slr1821|79	1	17	.	17	137
slr1821|129	slr1821|129	1	21	.	21	16
slr1820|79	slr1820|79	1	22	.	22	153
slr1820|134	slr1820|134	1	18	.	18	241
slr1820|115	slr1820|115	1	17	.	17	109
slr1820|151	slr1820|151	1	17	.	17	437
slr1820|22	slr1820|22	1	21	.	21	162
sll1687|278	sll1687|278	1	17	.	17	495
sll1687|248	sll1687|248	1	20	.	20	53
sll1687|155	sll1687|155	1	20	.	20	193
sll1687|466	sll1687|466	1	19	.	19	125
sll1687|494	sll1687|494	1	20	.	20	196
slr2144|21	slr2144|21	1	21	.	21	423
slr2144|55	slr2144|55	1	21	.	21	47
slr2144|9	slr2144|9	1	17	.	17	61
slr2144|32	slr2144|32	1	19	.	19	184
slr2144|44	slr2144|44	1	21	.	21	80
slr2141|86	slr2141|86	1	21	.	21	370
slr2141|31	slr2141|31	1	22	.	22	90
slr2141|67	slr2141|67	1	22	.	22	508
slr2141|112	slr2141|112	1	17	.	17	128
slr2141|7	slr2141|7	1	20	.	20	751
gcvH|53	gcvH|53	1	22	.	22	123
gcvH|91	gcvH|91	1	20	.	20	319
gcvH|40	gcvH|40	1	18	.	18	572
gcvH|76	gcvH|76	1	22	.	22	263
gcvH|135	gcvH|135	1	20	.	20	272
slr1243|1051	slr1243|1051	1	19	.	19	146
slr1243|789	slr1243|789	1	19	.	19	212
slr1243|1343	slr1243|1343	1	17	.	17	68
slr1243|211	slr1243|211	1	21	.	21	129
slr1243|193	slr1243|193	1	17	.	17	90
sll1770|37	sll1770|37	1	17	.	17	48
sll1770|54	sll1770|54	1	21	.	21	273
sll1770|72	sll1770|72	1	20	.	20	179
sll1770|7	sll1770|7	1	20	.	20	139
sll1770|118	sll1770|118	1	21	.	21	222
pta|10	pta|10	1	22	.	22	92
pta|221	pta|221	1	20	.	20	130
pta|241	pta|241	1	17	.	17	315
pta|25	pta|25	1	20	.	20	152
pta|185	pta|185	1	20	.	20	169
opcA|75	opcA|75	1	19	.	19	116
opcA|64	opcA|64	1	22	.	22	169
opcA|26	opcA|26	1	19	.	19	103
opcA|86	opcA|86	1	20	.	20	239
opcA|38	opcA|38	1	19	.	19	238
psr|102	psr|102	1	17	.	17	199
psr|37	psr|37	1	20	.	20	656
psr|89	psr|89	1	22	.	22	88
psr|69	psr|69	1	20	.	20	385
psr|13	psr|13	1	21	.	21	170
sll0875|122	sll0875|122	1	21	.	21	77
sll0875|137	sll0875|137	1	18	.	18	536
sll0875|48	sll0875|48	1	22	.	22	378
sll0875|10	sll0875|10	1	21	.	21	231
sll0875|103	sll0875|103	1	19	.	19	368
slr1747|4	slr1747|4	1	18	.	18	92
slr1747|33	slr1747|33	1	22	.	22	109
slr1747|16	slr1747|16	1	18	.	18	49
slr1747|48	slr1747|48	1	19	.	19	66
slr1747|94	slr1747|94	1	20	.	20	188
hemC|13	hemC|13	1	20	.	20	45
hemC|105	hemC|105	1	18	.	18	53
hemC|50	hemC|50	1	21	.	21	36
hemC|70	hemC|70	1	22	.	22	138
hemC|139	hemC|139	1	19	.	19	29
hemA|118	hemA|118	1	21	.	21	28
hemA|134	hemA|134	1	18	.	18	75
hemA|105	hemA|105	1	20	.	20	51
hemA|8	hemA|8	1	20	.	20	83
hemA|205	hemA|205	1	22	.	22	39
slr1861|361	slr1861|361	1	17	.	17	178
slr1861|160	slr1861|160	1	20	.	20	385
slr1861|191	slr1861|191	1	22	.	22	170
slr1861|309	slr1861|309	1	18	.	18	172
slr1861|246	slr1861|246	1	21	.	21	491
ssl3379|140	ssl3379|140	1	18	.	18	503
ssl3379|19	ssl3379|19	1	20	.	20	113
ssl3379|50	ssl3379|50	1	17	.	17	75
ssl3379|83	ssl3379|83	1	17	.	17	302
ssl3379|35	ssl3379|35	1	19	.	19	112
lexA|86	lexA|86	1	19	.	19	174
lexA|6	lexA|6	1	20	.	20	94
lexA|100	lexA|100	1	21	.	21	183
lexA|75	lexA|75	1	17	.	17	298
lexA|64	lexA|64	1	17	.	17	202
sll1630|331	sll1630|331	1	21	.	21	346
sll1630|295	sll1630|295	1	21	.	21	93
sll1630|46	sll1630|46	1	20	.	20	271
sll1630|193	sll1630|193	1	20	.	20	164
sll1631|84	sll1631|84	1	21	.	21	510
sll1631|163	sll1631|163	1	20	.	20	185
sll1631|49	sll1631|49	1	20	.	20	155
sll1631|134	sll1631|134	1	19	.	19	240
sll1631|19	sll1631|19	1	22	.	22	156
exoD|155	exoD|155	1	18	.	18	159
exoD|47	exoD|47	1	22	.	22	178
exoD|144	exoD|144	1	21	.	21	105
exoD|5	exoD|5	1	21	.	21	133
exoD|127	exoD|127	1	20	.	20	83
petA|37	petA|37	1	18	.	18	33
petA|145	petA|145	1	17	.	17	55
petA|100	petA|100	1	17	.	17	68
petA|53	petA|53	1	22	.	22	23
petA|114	petA|114	1	20	.	20	62
petC|144	petC|144	1	22	.	22	138
petC|66	petC|66	1	19	.	19	42
petC|103	petC|103	1	17	.	17	425
petC|130	petC|130	1	21	.	21	122
petC|55	petC|55	1	20	.	20	64
sll1699|92	sll1699|92	1	22	.	22	104
sll1699|75	sll1699|75	1	17	.	17	302
sll1699|208	sll1699|208	1	21	.	21	348
sll1699|178	sll1699|178	1	19	.	19	387
sll1699|61	sll1699|61	1	20	.	20	163
sll1696|102	sll1696|102	1	18	.	18	154
sll1696|54	sll1696|54	1	20	.	20	136
sll1696|356	sll1696|356	1	20	.	20	195
sll1696|117	sll1696|117	1	21	.	21	274
sll1696|336	sll1696|336	1	20	.	20	88
sll1697|23	sll1697|23	1	21	.	21	297
sll1697|10	sll1697|10	1	18	.	18	482
sll1697|34	sll1697|34	1	19	.	19	186
sll1697|135	sll1697|135	1	20	.	20	123
sll1697|61	sll1697|61	1	20	.	20	163
sll1692|233	sll1692|233	1	20	.	20	470
sll1692|276	sll1692|276	1	21	.	21	101
sll1692|140	sll1692|140	1	20	.	20	302
sll1692|289	sll1692|289	1	22	.	22	195
sll1692|250	sll1692|250	1	20	.	20	203
sll1693|196	sll1693|196	1	18	.	18	182
sll1693|34	sll1693|34	1	22	.	22	108
sll1693|176	sll1693|176	1	20	.	20	193
sll1693|57	sll1693|57	1	21	.	21	106
sll1693|72	sll1693|72	1	21	.	21	216
sll1691|10	sll1691|10	1	18	.	18	168
sll1691|91	sll1691|91	1	20	.	20	292
sll1691|182	sll1691|182	1	17	.	17	271
sll1691|140	sll1691|140	1	20	.	20	63
sll1691|31	sll1691|31	1	17	.	17	115
ssl3383|133	ssl3383|133	1	20	.	20	604
ssl3383|15	ssl3383|15	1	21	.	21	113
ssl3383|122	ssl3383|122	1	17	.	17	280
ssl3383|164	ssl3383|164	1	21	.	21	213
ssl3383|103	ssl3383|103	1	19	.	19	152
ssl3382|59	ssl3382|59	1	20	.	20	178
ssl3382|81	ssl3382|81	1	21	.	21	283
ssl3382|32	ssl3382|32	1	17	.	17	204
ssl3382|95	ssl3382|95	1	20	.	20	186
ssl3382|13	ssl3382|13	1	22	.	22	204
slr0871|295	slr0871|295	1	17	.	17	230
slr0871|249	slr0871|249	1	17	.	17	250
slr0871|308	slr0871|308	1	19	.	19	461
slr0871|342	slr0871|342	1	21	.	21	91
dctP|117	dctP|117	1	17	.	17	239
dctP|149	dctP|149	1	20	.	20	167
dctP|79	dctP|79	1	21	.	21	34
dctP|61	dctP|61	1	22	.	22	377
dctP|186	dctP|186	1	17	.	17	359
murI|158	murI|158	1	21	.	21	74
murI|58	murI|58	1	20	.	20	2
murI|145	murI|145	1	17	.	17	1
murI|9	murI|9	1	21	.	21	7
murI|129	murI|129	1	22	.	22	116
