sgRNA_target	num_sgRNAs	p_fitness_condition	p_fitness_condition_2	condition	wmean_fitness	sd_fitness	p_fitness_adj	comb_score	p_fitness_condition_adj
purK	5	0.010097314647507225	0.05555555555555555	CO2_30percent	-0.2538232115447197	0.26057343524743753	0.2871038646357691	0.13756227178767172	0.08716901708161645
purK	5	0.010097314647507225	0.05555555555555555	CO2_4percent	-2.5422288252379013	1.261224130114482	0.016128529540135998	4.556704232099663	0.08716901708161645
purL2	5	6.846034854385695e-4	0.007936507936507936	CO2_30percent	-0.8772299656978786	0.7234240730826805	0.02303330397334184	1.4365901802257126	0.019088879003072844
purL2	5	6.846034854385695e-4	0.007936507936507936	CO2_4percent	-3.9212890168927785	0.8216793233663863	0.009421249262526892	7.944106110779338	0.019088879003072844
purL	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-1.2846702407012363	0.8625641397793983	0.14692368791880397	1.070012350800061	0.26234028318417857
purL	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-3.4447714065515003	1.773745988218453	0.011479982140365705	6.6830590384776585	0.26234028318417857
purM	5	0.021557177099591207	0.09523809523809523	CO2_30percent	-1.6774657398403248	1.3314449018625865	0.8313727550868939	0.13453981758482084	0.13824151503232474
purM	5	0.021557177099591207	0.09523809523809523	CO2_4percent	-4.023397830432453	2.322579477672289	0.03195053205233067	6.017079589589095	0.13824151503232474
purN	5	0.35439798416825935	0.5476190476190477	CO2_30percent	0.3980327386857866	0.5188542395689157	0.8010213373011333	0.03835280881195761	0.5852118689503559
purN	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-0.2108232632793464	0.473834889009452	0.8308475819064807	0.016966769459265025	0.5852118689503559
purT	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-0.04224716142706152	0.5935572726778143	0.9647691158263495	6.580674561635799e-4	0.5852118689503559
purT	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-0.16097690071729479	0.3836267438691812	0.746352504788104	0.020453081956245397	0.5852118689503559
purU	5	0.021557177099591207	0.09523809523809523	CO2_30percent	-0.13630031362627643	0.276904027338756	0.3178048046721386	0.06785568561197144	0.13824151503232474
purU	5	0.021557177099591207	0.09523809523809523	CO2_4percent	-1.167624910883113	0.5449350273511763	0.045117892444065374	1.571215857109645	0.13824151503232474
putA	5	0.004415048495490632	0.031746031746031744	CO2_30percent	0.57213221592099	0.26757107871170277	0.08816848011047329	0.6034202077150528	0.0544463476152693
putA	5	0.004415048495490632	0.031746031746031744	CO2_4percent	-0.05555697886362626	0.2348871939406661	0.5399302538694818	0.01487051080254146	0.0544463476152693
pxcA	5	0.010097314647507225	0.05555555555555555	CO2_30percent	-2.1769547295789504	0.9430180857193591	0.012227041170706682	4.1638147798191705	0.08716901708161645
pxcA	5	0.010097314647507225	0.05555555555555555	CO2_4percent	-0.22667822477086808	0.6161670689404952	0.38697266406161857	0.09346390050659405	0.08716901708161645
pykF2	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-0.30310394407998437	0.3994213428968252	0.45352377927595783	0.10408587529134182	0.34813398257891537
pykF2	5	0.14024270215766366	0.30952380952380953	CO2_4percent	0.03142544247354708	0.2956896477956156	0.9349326218034614	9.182415768662674e-4	0.34813398257891537
pykF	5	0.021557177099591207	0.09523809523809523	CO2_30percent	-2.555855962578445	0.9118446288028778	0.009038483826191542	5.223925285465685	0.13824151503232474
pykF	5	0.021557177099591207	0.09523809523809523	CO2_4percent	-4.3803111597561	1.5592923766439999	0.009421249262526892	8.874035170941557	0.13824151503232474
pyrB	5	0.22994905679421349	0.42063492063492064	CO2_30percent	-1.8072263733674054	0.9673417772379321	0.05405695937378547	2.290023982854406	0.46448454693496694
pyrB	5	0.22994905679421349	0.42063492063492064	CO2_4percent	-1.2301334002782789	0.6569051127828629	0.0270681873278269	1.9282843271055428	0.46448454693496694
pyrC2	5	0.043002747477351014	0.15079365079365079	CO2_30percent	-0.13340102369311924	0.28896487631535067	0.7324131804450047	0.018041667874600206	0.18369856512907407
pyrC2	5	0.043002747477351014	0.15079365079365079	CO2_4percent	-1.6767963722964265	1.0238581260394888	0.06272827143246135	2.0164091424188766	0.18369856512907407
pyrC	5	0.7059529851215194	0.8412698412698413	CO2_30percent	-3.084829038511166	1.5465634478338666	0.012227041170706682	5.90028656510118	0.8422789991975005
pyrC	5	0.7059529851215194	0.8412698412698413	CO2_4percent	-3.233827663581139	2.3289141339599446	0.5764319061134006	0.7736996990930385	0.8422789991975005
pyrD	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-1.0344805539697521	0.464219550074215	0.02303330397334184	1.6941106250116729	0.26234028318417857
pyrD	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-2.215175220459513	1.0144325711895692	0.011479982140365705	4.297570152477507	0.26234028318417857
pyrF	5	0.021557177099591207	0.09523809523809523	CO2_30percent	-2.877384373959631	1.2410125588256986	0.009038483826191542	5.881098624966126	0.13824151503232474
pyrF	5	0.021557177099591207	0.09523809523809523	CO2_4percent	-5.065641388572042	1.834788153303877	0.009421249262526892	10.262439860109971	0.13824151503232474
pyrG	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-2.348355449024767	1.6247210122815356	0.02733359653063263	3.6711916362473365	0.34813398257891537
pyrG	5	0.14024270215766366	0.30952380952380953	CO2_4percent	-5.858853201821326	2.980267913284954	0.009421249262526892	11.869400934805041	0.34813398257891537
pyrH	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-3.252994363683642	1.3074064305080362	0.00872410061899529	6.698824067239871	0.5852118689503559
pyrH	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-4.229860212977757	2.1317038548290848	0.009421249262526892	8.569237875836428	0.5852118689503559
pyrR	5	0.043002747477351014	0.15079365079365079	CO2_30percent	0.3993722516884961	0.6906309327487541	0.102132247396431	0.3957128482514135	0.18369856512907407
pyrR	5	0.043002747477351014	0.15079365079365079	CO2_4percent	-0.29768276036329994	0.24461433883602962	0.06272827143246135	0.3579744383123776	0.18369856512907407
pys	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-3.4617858605381904	1.1171067952832483	0.00872410061899529	7.128784081858669	0.7032732765690293
pys	5	0.51459819165810194	0.6904761904761905	CO2_4percent	-4.90611976821143	2.534461813801882	0.009421249262526892	9.939266364443402	0.7032732765690293
p	5	0.021557177099591207	0.09523809523809523	CO2_30percent	0.5050219347263744	0.29766959140153826	0.16704207473650773	0.39248997998165536	0.13824151503232474
p	5	0.021557177099591207	0.09523809523809523	CO2_4percent	-0.009284551460502694	0.2448568686891294	0.9143550542857183	3.610309915950312e-4	0.13824151503232474
queA	5	0.7059529851215194	0.8412698412698413	CO2_30percent	-1.0156898386926763	0.7842642612960923	0.41870951708492	0.384019294344749	0.8422789991975005
queA	5	0.7059529851215194	0.8412698412698413	CO2_4percent	-0.21685394054863216	0.2607321080029956	0.5399302538694818	0.058043632527566794	0.8422789991975005
radC	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-0.4450788302106114	0.4131845641657038	0.102132247396431	0.44100062248796823	0.26234028318417857
radC	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-0.5052849733881768	1.6785345839329584	0.9525074466803449	0.010677490218740957	0.26234028318417857
rapQ	5	0.021557177099591207	0.09523809523809523	CO2_30percent	-0.9166122411822789	0.8210078803265126	0.9647691158263495	0.014277709210939873	0.13824151503232474
rapQ	5	0.021557177099591207	0.09523809523809523	CO2_4percent	-1.5931979146153434	1.1816378694921739	0.38697266406161857	0.6569069063843248	0.13824151503232474
rbcL	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-2.266692650430176	2.238663665524027	0.13092199202511332	2.001461039501533	0.34813398257891537
rbcL	5	0.14024270215766366	0.30952380952380953	CO2_4percent	-3.970347199133378	1.944407141499425	0.009421249262526892	8.043492665466422	0.34813398257891537
rbcR	5	0.9180430114611047	1	CO2_30percent	-2.037561015450157	1.1854852330120065	0.2657783821366908	1.1725763193302057	0.9371170758365387
rbcR	5	0.9180430114611047	1	CO2_4percent	-1.3463385513027628	0.8202330643304424	0.4610569652166894	0.45270016178694017	0.9371170758365387
rbcS	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-3.1865529820210767	1.4677381916690215	0.009038483826191542	6.513009707895489	0.26234028318417857
rbcS	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-5.0140453032653785	2.2332870152744437	0.009421249262526892	10.157911789159018	0.26234028318417857
rbcX	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-1.204348966591778	0.8189949281355711	0.05405695937378547	1.5260888496675329	0.26234028318417857
rbcX	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-2.481455363000575	1.3630224063973608	0.0270681873278269	3.889782590899133	0.26234028318417857
rbpA	5	0.51459819165810194	0.6904761904761905	CO2_30percent	0.05570061063154169	0.31450193355990214	0.7708972345456213	0.006294364637449164	0.7032732765690293
rbpA	5	0.51459819165810194	0.6904761904761905	CO2_4percent	0.3165904029095008	0.1831268159858134	0.7739566832797656	0.03523123908811265	0.7032732765690293
recA	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-1.6601784663587549	0.6985924939744187	0.011007797784977914	3.251126755369036	0.26234028318417857
recA	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-2.230837657680511	0.6140529255532116	0.009421249262526892	4.51943506132565	0.26234028318417857
recF	5	0.14024270215766366	0.30952380952380953	CO2_30percent	0.10493211773750652	0.3114745997007878	0.7324131804450047	0.014191423462788505	0.34813398257891537
recF	5	0.14024270215766366	0.30952380952380953	CO2_4percent	0.4164879503102979	0.3140753416058015	0.7994991339779918	0.0404751329648625	0.34813398257891537
recG	5	0.043002747477351014	0.15079365079365079	CO2_30percent	-1.8105504919374855	1.0750349645067485	0.07597918091405867	2.026558929243985	0.18369856512907407
recG	5	0.043002747477351014	0.15079365079365079	CO2_4percent	-0.32053918277524873	0.4113625164053524	0.5399302538694818	0.08579626678040765	0.18369856512907407
recJ	5	0.35439798416825935	0.5476190476190477	CO2_30percent	0.3608734869456658	0.2416933530189826	0.594324564040631	0.08154886239838681	0.5852118689503559
recJ	5	0.35439798416825935	0.5476190476190477	CO2_4percent	0.23328963968304317	0.18418126659988623	0.8510688283109384	0.016338513608719116	0.5852118689503559
recN	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-0.39356134906513435	0.46536804237109164	0.48928840640055	0.1221752467750508	0.34813398257891537
recN	5	0.14024270215766366	0.30952380952380953	CO2_4percent	0.16442538816221994	0.1569257042877079	0.8914439249771854	0.008205808540047623	0.34813398257891537
recQ	5	0.22994905679421349	0.42063492063492064	CO2_30percent	0.32353391993488206	0.5395689835429236	1	-0	0.46448454693496694
recQ	5	0.22994905679421349	0.42063492063492064	CO2_4percent	0.2907959844893586	0.16241227419599347	0.613832048322259	0.06163433706354902	0.46448454693496694
recR	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-1.1704371990258022	0.6986702883735909	0.102132247396431	1.159712613401999	0.34813398257891537
recR	5	0.14024270215766366	0.30952380952380953	CO2_4percent	-0.6619144563224019	0.5576823438803701	0.4610569652166894	0.22256569952358235	0.34813398257891537
repA	5	0.043002747477351014	0.15079365079365079	CO2_30percent	-0.6623080359425335	0.513658550725404	0.19000563603671725	0.47767875384091674	0.18369856512907407
repA	5	0.043002747477351014	0.15079365079365079	CO2_4percent	0.146856987237966	0.11209049715643407	0.9143550542857183	0.005710553056949835	0.18369856512907407
rfbA2	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-3.2988778972662285	1.2186617776455162	0.00872410061899529	6.793311079724265	0.34813398257891537
rfbA2	5	0.14024270215766366	0.30952380952380953	CO2_4percent	-4.767280756205329	1.8279932753643793	0.009421249262526892	9.657993589358282	0.34813398257891537
rfbA	5	0.14024270215766366	0.30952380952380953	CO2_30percent	0.35760296409774206	0.34565172379283715	0.9647691158263495	0.005570241051736506	0.34813398257891537
rfbA	5	0.14024270215766366	0.30952380952380953	CO2_4percent	0.05608560845636749	0.12827973317911132	0.4610569652166894	0.018858528560701433	0.34813398257891537
rfbB2	5	0.22994905679421349	0.42063492063492064	CO2_30percent	-2.3536934350106375	1.0607063130047496	0.011007797784977914	4.609236811318783	0.46448454693496694
rfbB2	5	0.22994905679421349	0.42063492063492064	CO2_4percent	-1.4772852500721925	1.1638720326517609	0.2284187409331184	0.9473361516907907	0.46448454693496694
rfbB3	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-0.8757806873719483	0.5916045182497777	0.13092199202511332	0.7733033080555364	0.5852118689503559
rfbB3	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-0.48162195123290824	0.42760577741931977	0.497647869636685	0.14596894585206222	0.5852118689503559
rfbB4	5	0.9180430114611047	1	CO2_30percent	-2.983075987208689	1.504348330565994	0.011007797784977914	5.841756384531559	0.9371170758365387
rfbB4	5	0.9180430114611047	1	CO2_4percent	-4.116523745619267	2.6477938621014916	0.07310742882854777	4.676529419462768	0.9371170758365387
rfbB	5	0.0018007025160810717	0.015873015873015872	CO2_30percent	-1.657470087507481	0.4772418259346258	0.009809899642329289	3.3287559100822444	0.0348298045227573
rfbB	5	0.0018007025160810717	0.015873015873015872	CO2_4percent	-0.6332055717266588	0.31166560756355316	0.03815504224914742	0.8981692155657063	0.0348298045227573
rfbC2	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-0.6513269485113288	0.6785461929770537	0.5217432202413865	0.18402799092392153	0.7032732765690293
rfbC2	5	0.51459819165810194	0.6904761904761905	CO2_4percent	-0.979656214505515	1.1597172409734162	0.9349326218034614	0.028625247455198243	0.7032732765690293
rfbC	5	0.9180430114611047	1	CO2_30percent	-2.2541997096658615	1.3786426099996467	0.2871038646357691	1.2216882421334911	0.9371170758365387
rfbC	5	0.9180430114611047	1	CO2_4percent	-1.6105267666739058	0.9541680649592855	0.1766276124104797	1.2126322811166665	0.9371170758365387
rfbD2	5	6.846034854385695e-4	0.007936507936507936	CO2_30percent	-0.43689176230125304	0.3042154549339511	0.046238987532981564	0.5832468694653535	0.019088879003072844
rfbD2	5	6.846034854385695e-4	0.007936507936507936	CO2_4percent	1.711341287819482	0.8404168594647272	0.05338902170872191	2.177763996463356	0.019088879003072844
rfbD	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-0.8529753903373702	0.6091942901928302	0.2871038646357691	0.46227936270955144	0.5852118689503559
rfbD	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-0.5465982177369395	0.48609139786883543	0.6476625593337079	0.10311641423663964	0.5852118689503559
rfbE	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-0.2036063556040202	0.2591106912974616	0.2871038646357691	0.11034669625698472	0.5852118689503559
rfbE	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-0.07596366972673228	0.07580317410004166	0.11637526973709758	0.07096064921780265	0.5852118689503559
rfbF	5	0.004415048495490632	0.031746031746031744	CO2_30percent	-0.5015169982950257	0.1393179315840342	0.046238987532981564	0.6695210220913699	0.0544463476152693
rfbF	5	0.004415048495490632	0.031746031746031744	CO2_4percent	-0.07377881181749503	0.2969132234794347	0.38697266406161857	0.030420458489894116	0.0544463476152693
rfbG	5	0.9180430114611047	1	CO2_30percent	-0.7785606851488556	0.7196403455338743	0.6984100208815922	0.1213694654674462	0.9371170758365387
rfbG	5	0.9180430114611047	1	CO2_4percent	-0.2603302031797996	0.3185832927570197	0.6476625593337079	0.04911160738968253	0.9371170758365387
rfbJ	5	0.22994905679421349	0.42063492063492064	CO2_30percent	-0.05380548273082077	1.0861328162877257	0.8313727550868939	0.0043154263361330535	0.46448454693496694
rfbJ	5	0.22994905679421349	0.42063492063492064	CO2_4percent	-0.12516014859510938	0.9979280291434063	0.9525074466803449	0.0026448367412141125	0.46448454693496694
rfbM2	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-3.1006469495145534	2.078361561206714	0.5602916101530038	0.780078993349363	0.7032732765690293
rfbM2	5	0.51459819165810194	0.6904761904761905	CO2_4percent	-4.327470724328862	2.636942285776476	0.06272827143246135	5.203942277222537	0.7032732765690293
rfbM	5	0.9180430114611047	1	CO2_30percent	-2.8413753175712944	1.5566073226642083	0.019602630199945976	4.852175864304292	0.9371170758365387
rfbM	5	0.9180430114611047	1	CO2_4percent	-2.9165029056212224	1.710690367212845	0.13528805049485812	2.533684371473255	0.9371170758365387
rfbP	5	0.7059529851215194	0.8412698412698413	CO2_30percent	-4.035131948966669	2.3969411430882364	0.11635175242516728	3.76972950269704	0.8422789991975005
rfbP	5	0.7059529851215194	0.8412698412698413	CO2_4percent	-5.888431531549986	4.166014034058703	0.1766276124104797	4.4336438909671045	0.8422789991975005
rfbU	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-1.523605412380313	1.0065025196213875	0.2871038646357691	0.8257346542875242	0.7032732765690293
rfbU	5	0.51459819165810194	0.6904761904761905	CO2_4percent	-0.4437576430031228	0.3963966593531223	0.746352504788104	0.056382073456567934	0.7032732765690293
rfbW2	5	0.9180430114611047	1	CO2_30percent	-0.5181137866270346	0.7043032784525225	0.8624632381404762	0.033293684864482455	0.9371170758365387
rfbW2	5	0.9180430114611047	1	CO2_4percent	-0.7536006272566488	1.083225585774314	0.8308475819064807	0.060648753406682	0.9371170758365387
rfbW	5	0.35439798416825935	0.5476190476190477	CO2_30percent	0.07994403091724563	0.44147336322564684	0.9458951075850284	0.0019312096185344157	0.5852118689503559
rfbW	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-0.796277309595262	1.000994619912463	0.6785485253288749	0.13410829907972094	0.5852118689503559
rffM2	5	0.22994905679421349	0.42063492063492064	CO2_30percent	-1.675109082764623	1.1690301816725035	0.48928840640055	0.5200126131492301	0.46448454693496694
rffM2	5	0.22994905679421349	0.42063492063492064	CO2_4percent	-4.428665642863137	2.6256254535829786	0.25913013692563736	2.5973330178182215	0.46448454693496694
rffM	5	0.9180430114611047	1	CO2_30percent	0.2245975002863132	0.3919804049611318	0.9190642338250596	0.008232426986242988	0.9371170758365387
rffM	5	0.9180430114611047	1	CO2_4percent	0.24852975455904475	0.16644435844262867	0.873632922859333	0.014581491203578418	0.9371170758365387
rhnB	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-0.23026846698780354	0.21535468456559015	0.21242716088599387	0.15492231160060474	0.7032732765690293
rhnB	5	0.51459819165810194	0.6904761904761905	CO2_4percent	-0.28129853531645477	0.4652750104559141	0.7739566832797656	0.03130384200465764	0.7032732765690293
ribA	5	0.7059529851215194	0.8412698412698413	CO2_30percent	-3.2044589070629947	1.081546795991767	0.00872410061899529	6.598876004447442	0.8422789991975005
ribA	5	0.7059529851215194	0.8412698412698413	CO2_4percent	-3.931306013025703	1.8282774801210973	0.009421249262526892	7.964399458157817	0.8422789991975005
ribC	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-2.719229488963248	1.532915328432665	0.02303330397334184	4.453129207136741	0.7032732765690293
ribC	5	0.51459819165810194	0.6904761904761905	CO2_4percent	-2.5729826798755933	1.7129002717704918	0.6476625593337079	0.48539629152146163	0.7032732765690293
ribG	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-2.6524302811724945	1.7510195828023438	0.3178048046721386	1.3204846744550423	0.5852118689503559
ribG	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-3.8874098191609847	2.3072159403549826	0.08554709033241957	4.150955824370349	0.5852118689503559
ribH	5	0.22994905679421349	0.42063492063492064	CO2_30percent	-1.7655794764736104	1.0679073762267939	0.046238987532981564	2.3570339184730322	0.46448454693496694
ribH	5	0.22994905679421349	0.42063492063492064	CO2_4percent	-2.6597343088776024	1.3602725233373196	0.06272827143246135	3.1984280652283346	0.46448454693496694
rimI	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-1.7753825273610604	1.310914857698067	0.6984100208815922	0.2767635618601237	0.7032732765690293
rimI	5	0.51459819165810194	0.6904761904761905	CO2_4percent	0.017211494856960028	0.16026658534757454	0.8914439249771854	8.589563513445289e-4	0.7032732765690293
rlpA	5	0.14024270215766366	0.30952380952380953	CO2_30percent	0.1859941510644228	0.07675511544651983	0.8313727550868939	0.014917514296556073	0.34813398257891537
rlpA	5	0.14024270215766366	0.30952380952380953	CO2_4percent	0.10540432971926221	0.08921197615441813	0.8510688283109384	0.007382025527905421	0.34813398257891537
rnb	5	0.004415048495490632	0.031746031746031744	CO2_30percent	-1.234966201204722	0.7278147542593686	0.02733359653063263	1.9306266395037137	0.0544463476152693
rnb	5	0.004415048495490632	0.031746031746031744	CO2_4percent	0.029362098387617264	0.19991851631398158	0.873632922859333	0.0017227039076962054	0.0544463476152693
rnc2	5	0.22994905679421349	0.42063492063492064	CO2_30percent	-0.4788094629797765	0.649975881409758	0.7708972345456213	0.054107151029136095	0.46448454693496694
rnc2	5	0.22994905679421349	0.42063492063492064	CO2_4percent	0.21149457779508965	0.2572080230517253	0.7994991339779918	0.02055346655581755	0.46448454693496694
rnc	5	0.9180430114611047	1	CO2_30percent	-2.3268358140478633	1.4862855299309872	0.5602916101530038	0.5853990373834347	0.9371170758365387
rnc	5	0.9180430114611047	1	CO2_4percent	-1.7797853035169573	1.07003667543537	0.25913013692563736	1.0438121787093508	0.9371170758365387
rnd	5	0.9180430114611047	1	CO2_30percent	-2.5720194628359154	1.5434700131964092	0.23672765952564015	1.609443739703695	0.9371170758365387
rnd	5	0.9180430114611047	1	CO2_4percent	-0.7360467644081159	0.4508804739004048	0.32500952062572575	0.35926730871719215	0.9371170758365387
rne	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-3.704583544352277	1.9963733157401282	0.014165882177057623	6.848872443275593	0.26234028318417857
rne	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-0.7731334061126809	0.5925287727936838	0.4245195217857738	0.28768474465092364	0.26234028318417857
rnhA	5	0.08024166929066141	0.2222222222222222	CO2_30percent	0.4187297826528523	0.2011102911333618	0.21242716088599387	0.28171719173357174	0.26234028318417857
rnhA	5	0.08024166929066141	0.2222222222222222	CO2_4percent	0.18691023137325555	0.18059728405715952	0.9349326218034614	0.0054614583623791	0.26234028318417857
rnpA	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-0.16899998459683618	1.0071001097604597	0.7708972345456213	0.01909759183453922	0.34813398257891537
rnpA	5	0.14024270215766366	0.30952380952380953	CO2_4percent	-1.2348620202258265	1.1577837671641358	0.38697266406161857	0.5091579533694632	0.34813398257891537
rpiA	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-0.6969509436182426	0.9126404000594338	0.9647691158263495	0.010856131371796262	0.26234028318417857
rpiA	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-1.7460382304598832	1.6147920548004528	0.8510688283109384	0.12228433902367675	0.26234028318417857
rpiB	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-0.8079470947794378	0.9302426586435194	0.8624632381404762	0.051918201474388546	0.5852118689503559
rpiB	5	0.35439798416825935	0.5476190476190477	CO2_4percent	0.04573479646911767	0.3474057943930975	0.9525074466803449	9.664503550948837e-4	0.5852118689503559
rpl10	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-3.5398334994448977	1.7384765386289904	0.009809899642329289	7.109173052832625	0.34813398257891537
rpl10	5	0.14024270215766366	0.30952380952380953	CO2_4percent	-5.093518483447456	1.9953379325488039	0.009421249262526892	10.318915829822101	0.34813398257891537
rpl11	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-4.10952730249643	2.310114075011174	0.102132247396431	4.071872161780069	0.7032732765690293
rpl11	5	0.51459819165810194	0.6904761904761905	CO2_4percent	-7.197364256547174	4.328613542422898	0.1561979395060061	5.803412570929707	0.7032732765690293
rpl12	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-2.7367876485959157	1.8307641973376287	0.08816848011047329	2.8864533851311687	0.26234028318417857
rpl12	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-4.886748118662314	2.042818380938415	0.009421249262526892	9.900021504170146	0.26234028318417857
rpl13	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-1.2803723031269267	0.8955387594851798	0.2657783821366908	0.7368290967430104	0.34813398257891537
rpl13	5	0.14024270215766366	0.30952380952380953	CO2_4percent	-2.229781956144308	1.2013257769568515	0.05338902170872191	2.8375046512446023	0.34813398257891537
rpl14	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-2.3821066560678967	1.335312410457492	0.046238987532981564	3.1800925761703187	0.7032732765690293
rpl14	5	0.51459819165810194	0.6904761904761905	CO2_4percent	-2.3998255512500433	1.3157386735358083	0.0189548347205997	4.133171545881017	0.7032732765690293
rpl15	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-1.66668127649365	0.7035152208485272	0.016428079366291867	2.9740480827639746	0.7032732765690293
rpl15	5	0.51459819165810194	0.6904761904761905	CO2_4percent	-3.636017698443919	2.190099980195674	0.011479982140365705	7.054088087655252	0.7032732765690293
rpl16	5	0.043002747477351014	0.15079365079365079	CO2_30percent	-2.486353713590737	0.8021216382247062	0.00872410061899529	5.120096819784297	0.18369856512907407
rpl16	5	0.043002747477351014	0.15079365079365079	CO2_4percent	-4.635282252395287	2.111416970485662	0.009421249262526892	9.390578941722337	0.18369856512907407
rpl17	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-2.3638564656080625	0.894673322580959	0.009809899642329289	4.74741670440158	0.5852118689503559
rpl17	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-3.8073479066681846	1.9970146806776459	0.009421249262526892	7.713273783423517	0.5852118689503559
rpl18	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-1.3130694362906932	2.274371459983964	0.7708972345456213	0.14838145816705364	0.5852118689503559
rpl18	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-2.632006946918318	2.2440234466325295	0.746352504788104	0.3344122886877272	0.5852118689503559
rpl19	5	0.14024270215766366	0.30952380952380953	CO2_30percent	-2.8185089924374656	1.3288464493963847	0.009809899642329289	5.660511484889056	0.34813398257891537
rpl19	5	0.14024270215766366	0.30952380952380953	CO2_4percent	-4.102088931801824	1.9867557528306583	0.009421249262526892	8.310387122627695	0.34813398257891537
rpl1	5	0.0018007025160810717	0.015873015873015872	CO2_30percent	-2.665792302392421	0.7384271882161554	0.00872410061899529	5.489610997452629	0.0348298045227573
rpl1	5	0.0018007025160810717	0.015873015873015872	CO2_4percent	-5.470271546143371	1.8792094129675494	0.009421249262526892	11.08217665929013	0.0348298045227573
rpl20	5	0.7059529851215194	0.8412698412698413	CO2_30percent	-3.5430695261240563	1.86785744983374	0.03851561305067935	5.011187100030776	0.8422789991975005
rpl20	5	0.7059529851215194	0.8412698412698413	CO2_4percent	-3.525685311192327	2.1475487639952564	0.0189548347205997	6.072217291111119	0.8422789991975005
rpl21	5	1	1	CO2_30percent	-4.020273836731554	2.358285296462284	0.2657783821366908	2.3135885808713965	1
rpl21	5	1	1	CO2_4percent	-4.711249188915358	2.717675165304289	0.05338902170872191	5.995290907204075	1
rpl22	5	0.9180430114611047	1	CO2_30percent	-2.097023577527151	1.203540519985876	0.06417443964082256	2.5009898268261015	0.9371170758365387
rpl22	5	0.9180430114611047	1	CO2_4percent	-2.87489156964872	2.02024623506795	0.4610569652166894	0.9666691022406997	0.9371170758365387
rpl23	5	0.22994905679421349	0.42063492063492064	CO2_30percent	-2.062292185121585	1.002323580660625	0.011007797784977914	4.038585872724116	0.46448454693496694
rpl23	5	0.22994905679421349	0.42063492063492064	CO2_4percent	-2.8458615263695	1.140234924702973	0.009421249262526892	5.7654066927150796	0.46448454693496694
rpl24	5	0.021557177099591207	0.09523809523809523	CO2_30percent	-2.429746738758811	1.773489204189657	0.16704207473650773	1.8883362944871602	0.13824151503232474
rpl24	5	0.021557177099591207	0.09523809523809523	CO2_4percent	-4.754528292694699	2.1180348118781245	0.009421249262526892	9.632158481855148	0.13824151503232474
