sgRNA_target	condition	wmean_fitness	p_fitness_adj	p_fitness_condition	p_fitness_condition_2	p_fitness_condition_adj
nc_slr1429	CO2_4percent	0.05464564539873438	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr1431-as2	CO2_30percent	0.27952325273865825	0.8624632381404762	0.8238861054648129	1	0.8624632381404762
nc_slr1431-as2	CO2_4percent	0.30694533214723785	0.873632922859333	0.8238861054648129	1	0.873632922859333
nc_slr1431-as	CO2_30percent	-0.026702151978829712	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr1431-as	CO2_4percent	-0.08589732321722819	0.6756228534615185	0.13361440253771614	1	0.6756228534615185
nc_slr1431	CO2_30percent	0.6303950762659652	0.032729498465121507	6.846034854385695e-4	0.007936507936507936	0.032729498465121507
nc_slr1431	CO2_4percent	0.14776640214038095	0.9525074466803449	6.846034854385695e-4	0.007936507936507936	0.9525074466803449
nc_slr1435-as	CO2_30percent	0.22020924884867	1	1	1	1
nc_slr1435-as	CO2_4percent	0.21896722349589495	0.8308475819064807	1	1	0.8308475819064807
nc_slr1438	CO2_30percent	-0.060037644421248995	0.23672765952564015	0.51459819165810194	0.6904761904761905	0.23672765952564015
nc_slr1438	CO2_4percent	0.0280856737801259	0.497647869636685	0.51459819165810194	0.6904761904761905	0.497647869636685
nc_slr1442	CO2_30percent	0.15552154810345523	1	0.13361440253771614	1	1
nc_slr1442	CO2_4percent	-0.08224562545540946	0.6756228534615185	0.13361440253771614	1	0.6756228534615185
nc_slr1443	CO2_30percent	0.18105803433411524	0.8313727550868939	0.22994905679421349	0.42063492063492064	0.8313727550868939
nc_slr1443	CO2_4percent	-0.012867322527109712	0.38697266406161857	0.22994905679421349	0.42063492063492064	0.38697266406161857
nc_slr1451	CO2_30percent	-0.9352926795029967	0.032729498465121507	0.0018007025160810717	0.015873015873015872	0.032729498465121507
nc_slr1451	CO2_4percent	-0.21969673656883018	0.32500952062572575	0.0018007025160810717	0.015873015873015872	0.32500952062572575
nc_slr1453-as	CO2_30percent	0.00592989069990312	0.6984100208815922	0.15869314176404378	0.4	0.6984100208815922
nc_slr1453-as	CO2_4percent	-0.056286804879797946	0.497647869636685	0.15869314176404378	0.4	0.497647869636685
nc_slr1455	CO2_30percent	0.11627647543112281	0.9458951075850284	0.13361440253771614	1	0.9458951075850284
nc_slr1455	CO2_4percent	0.22647987228606858	0.8679321427214849	0.13361440253771614	1	0.8679321427214849
nc_slr1459-as	CO2_30percent	0.401314998341147	0.28397608833732335	0.06135536552864657	0.2	0.28397608833732335
nc_slr1459-as	CO2_4percent	-2.475107979157412	0.025695098846590665	0.06135536552864657	0.2	0.025695098846590665
nc_slr1462-as	CO2_30percent	-2.621243679637345	0.19918644881115583	0.32960960546565654	0.6666666666666666	0.19918644881115583
nc_slr1462-as	CO2_4percent	-0.06551038446408623	0.746352504788104	0.32960960546565654	0.6666666666666667	0.746352504788104
nc_slr1462	CO2_30percent	-2.6234873765850972	0.02733359653063263	0.045183090966512865	0.2	0.02733359653063263
nc_slr1462	CO2_4percent	-3.7968459614135375	0.03195053205233067	0.045183090966512865	0.2	0.03195053205233067
nc_slr1467-as	CO2_30percent	-0.05187612771201899	0.9429872524997184	0.41449154861760745	0.7	0.9429872524997184
nc_slr1467-as	CO2_4percent	0.2230613276759963	0.7375751611732534	0.41449154861760745	0.7	0.7375751611732534
nc_slr1476-as2	CO2_30percent	-0.192422700607624	0.2871038646357691	0.004415048495490632	0.031746031746031744	0.2871038646357691
nc_slr1476-as2	CO2_4percent	0.34036281883279446	0.5764319061134006	0.004415048495490632	0.031746031746031744	0.5764319061134006
nc_slr1476-as	CO2_30percent	-2.939718037870851	0.012227041170706682	0.7059529851215194	0.8412698412698413	0.012227041170706682
nc_slr1476-as	CO2_4percent	-3.4392824945478147	0.013440863659808315	0.7059529851215194	0.8412698412698413	0.013440863659808315
nc_slr1478	CO2_30percent	-0.002990872007533715	0.9647691158263495	1	1	0.9647691158263495
nc_slr1478	CO2_4percent	0.14877714819737234	0.9720968262217057	1	1	0.9720968262217057
nc_slr1490-as2	CO2_30percent	0.34990045694998745	0.6326011029152486	0.9180430114611047	1	0.6326011029152486
nc_slr1490-as2	CO2_4percent	0.3151928125120527	0.873632922859333	0.9180430114611047	1	0.873632922859333
nc_slr1490-as	CO2_30percent	0.44783502153769184	0.3673182888487224	0.15869314176404378	0.4	0.3673182888487224
nc_slr1490-as	CO2_4percent	0.1141376934154025	0.9178852599150962	0.15869314176404378	0.4	0.9178852599150962
nc_slr1490	CO2_30percent	-0.7114785794936276	0.41870951708492	0.22994905679421349	0.42063492063492064	0.41870951708492
nc_slr1490	CO2_4percent	-0.09898791581501536	0.873632922859333	0.22994905679421349	0.42063492063492064	0.873632922859333
nc_slr1491-as	CO2_30percent	-1.105812333500856	0.632373293535994	0.13697621398328264	0.34285714285714286	0.632373293535994
nc_slr1491-as	CO2_4percent	-1.9924693334270165	0.7739566832797656	0.13697621398328264	0.34285714285714286	0.7739566832797656
nc_slr1494-as	CO2_30percent	1.4417356537541735	0.27496316702089124	0.13361440253771614	1	0.27496316702089124
nc_slr1494-as	CO2_4percent	0.3450445759349473	0.6756228534615185	0.13361440253771614	1	0.6756228534615185
nc_slr1501	CO2_30percent	0.3162946429638887	0.8913948614040894	0.26986803802655573	0.4857142857142857	0.8913948614040894
nc_slr1501	CO2_4percent	0.10000439240791238	0.746352504788104	0.26986803802655573	0.4857142857142857	0.746352504788104
nc_slr1503	CO2_30percent	0.35066585555993735	0.8313727550868939	0.22994905679421349	0.42063492063492064	0.8313727550868939
nc_slr1503	CO2_4percent	6.096886649129068e-4	0.497647869636685	0.22994905679421349	0.42063492063492064	0.497647869636685
nc_slr1507-as	CO2_30percent	0.17492474098244762	0.7324131804450047	0.7370162633798947	0.8857142857142857	0.7324131804450047
nc_slr1507-as	CO2_4percent	0.27538375470165966	0.9720968262217057	0.7370162633798947	0.8857142857142857	0.9720968262217057
nc_slr1510-as	CO2_30percent	0.38433376931547025	0.8757201272803087	1	1	0.8757201272803087
nc_slr1510-as	CO2_4percent	0.18925866531099284	0.8308475819064807	1	1	0.8308475819064807
nc_slr1510	CO2_30percent	-4.354048742736281	0.08816848011047329	1	1	0.08816848011047329
nc_slr1510	CO2_4percent	-4.665270197901771	0.10024931516783314	1	1	0.10024931516783314
nc_slr1511	CO2_30percent	-0.9611307063000752	0.6984100208815922	0.7059529851215194	0.8412698412698413	0.6984100208815922
nc_slr1511	CO2_4percent	-1.224327756467804	0.045117892444065374	0.7059529851215194	0.8412698412698413	0.045117892444065374
nc_slr1512	CO2_30percent	1.5727247543781275	0.14692368791880397	0.0025089099935004903	0.02857142857142857	0.14692368791880397
nc_slr1512	CO2_4percent	0.008804930997721816	0.6785485253288749	0.0025089099935004903	0.02857142857142857	0.6785485253288749
nc_slr1516-as	CO2_30percent	0.17288685071789495	1	0.13361440253771614	1	1
nc_slr1516-as	CO2_4percent	0.028678153895920315	0.9143550542857183	0.13361440253771614	1	0.9143550542857183
nc_slr1534-as	CO2_30percent	0.483182991671606	0.7708972345456213	0.9180430114611047	1	0.7708972345456213
nc_slr1534-as	CO2_4percent	0.523884524814022	0.7994991339779918	0.9180430114611047	1	0.7994991339779918
nc_slr1537	CO2_30percent	-1.5660029753958287	0.6494176158492303	0.8238861054648129	1	0.6494176158492303
nc_slr1537	CO2_4percent	-0.08920237070341626	0.5420595404369926	0.8238861054648129	1	0.5420595404369926
nc_slr1540	CO2_30percent	-0.2757442150958173	0.05405695937378547	0.043002747477351014	0.15079365079365079	0.05405695937378547
nc_slr1540	CO2_4percent	-0.11644251021923376	0.9525074466803449	0.043002747477351014	0.15079365079365079	0.9525074466803449
nc_slr1541	CO2_30percent	0.30477987839755066	0.8978744444973047	0.8238861054648129	1	0.8978744444973047
nc_slr1541	CO2_4percent	-1.8047002125960916	0.8914439249771854	0.8238861054648129	1	0.8914439249771854
nc_slr1545-as	CO2_30percent	-0.21751437167149928	0.49333821959901863	0.13361440253771614	1	0.49333821959901863
nc_slr1545-as	CO2_4percent	0.030149550294092543	0.9143550542857183	0.13361440253771614	1	0.9143550542857183
nc_slr1552-as2	CO2_30percent	0.4462341508126548	0.7258378893738329	1	1	0.7258378893738329
nc_slr1552-as2	CO2_4percent	0.15904530296994443	1	1	1	1
nc_slr1552-as3	CO2_30percent	0.3682837920920612	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr1552-as3	CO2_4percent	0.11109399994356135	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr1556-as	CO2_30percent	0.89405227744183835	0.594324564040631	0.51459819165810194	0.6904761904761905	0.594324564040631
nc_slr1556-as	CO2_4percent	-2.279095142954625	1	0.51459819165810194	0.6904761904761905	1
nc_slr1556	CO2_30percent	0.7235982465965196	0.8010213373011333	0.51459819165810194	0.6904761904761905	0.8010213373011333
nc_slr1556	CO2_4percent	0.9056427364801153	0.5764319061134006	0.51459819165810194	0.6904761904761905	0.5764319061134006
nc_slr1557-as2	CO2_30percent	0.060883780739162584	0.9458951075850284	0.13361440253771614	1	0.9458951075850284
nc_slr1557-as2	CO2_4percent	0.1653016778428597	1	0.13361440253771614	1	1
nc_slr1559	CO2_30percent	0.6468409647469905	0.34022177127353104	0.13361440253771614	1	0.34022177127353104
nc_slr1559	CO2_4percent	0.4575773343598352	0.5820338954230255	0.13361440253771614	1	0.5820338954230255
nc_slr1565	CO2_30percent	-1.3155150443545922	0.16704207473650773	0.22994905679421349	0.42063492063492064	0.16704207473650773
nc_slr1565	CO2_4percent	-1.3451494883302482	0.9349326218034614	0.22994905679421349	0.42063492063492064	0.9349326218034614
nc_slr1570-as	CO2_30percent	-0.6490737315763897	0.3811252389316491	0.35439798416825935	0.5476190476190477	0.3811252389316491
nc_slr1570-as	CO2_4percent	-0.47588240553473166	0.8510688283109384	0.35439798416825935	0.5476190476190477	0.8510688283109384
nc_slr1572-as	CO2_30percent	-0.29690643372074604	0.6652586483325006	1	1	0.6652586483325006
nc_slr1572-as	CO2_4percent	0.08487926349569716	0.9349326218034614	1	1	0.9349326218034614
nc_slr1572	CO2_30percent	0.5995706051262847	0.13092199202511332	0.008327735715372165	0.05714285714285714	0.13092199202511332
nc_slr1572	CO2_4percent	-0.07336502205577757	0.8914439249771854	0.008327735715372165	0.05714285714285714	0.8914439249771854
nc_slr1575-as	CO2_30percent	0.2725541304804549	0.8624632381404762	0.35439798416825935	0.5476190476190477	0.8624632381404762
nc_slr1575-as	CO2_4percent	0.44155553316788426	0.873632922859333	0.35439798416825935	0.5476190476190477	0.873632922859333
nc_slr1584	CO2_30percent	0.16511139241679365	0.9458951075850284	0.4717794117996919	0.6857142857142857	0.9458951075850284
nc_slr1584	CO2_4percent	0.278385619085816	0.7739566832797656	0.4717794117996919	0.6857142857142857	0.7739566832797656
nc_slr1588	CO2_30percent	-0.6304053177032344	0.2871038646357691	0.35439798416825935	0.5476190476190477	0.2871038646357691
nc_slr1588	CO2_4percent	-0.23793850780385734	0.873632922859333	0.35439798416825935	0.5476190476190477	0.873632922859333
nc_slr1591-as	CO2_30percent	0.3300844724510916	0.9190642338250596	0.32960960546565654	0.6666666666666667	0.9190642338250596
nc_slr1591-as	CO2_4percent	-0.7459292894263894	0.9056553806334618	0.32960960546565654	0.6666666666666666	0.9056553806334618
nc_slr1592-as	CO2_30percent	-0.23381436857943466	0.16298006374541968	0.009420319510740701	0.1	0.16298006374541968
nc_slr1592-as	CO2_4percent	0.3211397838115793	0.6785485253288749	0.009420319510740701	0.1	0.6785485253288749
nc_slr1593-as	CO2_30percent	0.008108725929934703	0.6045603515864193	0.32960960546565654	0.6666666666666666	0.6045603515864193
nc_slr1593-as	CO2_4percent	0.23598598482620814	1	0.32960960546565654	0.6666666666666667	1
nc_slr1593	CO2_30percent	0.526048132231689	0.49333821959901863	0.13361440253771614	1	0.49333821959901863
nc_slr1593	CO2_4percent	-0.1874106648739991	0.5820338954230255	0.13361440253771614	1	0.5820338954230255
nc_slr1596-as2	CO2_30percent	-3.824482614541397	0.08816848011047329	0.03670119249562781	0.3333333333333333	0.08816848011047329
nc_slr1596-as2	CO2_4percent	-0.45584906216235893	0.4610569652166894	0.03670119249562781	0.3333333333333333	0.4610569652166894
nc_slr1596-as	CO2_30percent	0.46248541211682676	0.594324564040631	0.045183090966512865	0.2	0.594324564040631
nc_slr1596-as	CO2_4percent	-0.07039562010774097	0.5420595404369926	0.045183090966512865	0.2	0.5420595404369926
nc_slr1597-as	CO2_30percent	0.5307836679672662	0.49333821959901863	0.13361440253771614	1	0.49333821959901863
nc_slr1597-as	CO2_4percent	0.29853792582679683	0.746352504788104	0.13361440253771614	1	0.746352504788104
nc_slr1608-as2	CO2_30percent	0.4350638888168982	0.3811252389316491	0.32960960546565654	0.6666666666666667	0.3811252389316491
nc_slr1608-as2	CO2_4percent	0.27627184497210056	0.9349326218034614	0.32960960546565654	0.6666666666666666	0.9349326218034614
nc_slr1608-as3	CO2_30percent	-0.32800321747098893	0.49333821959901863	0.13361440253771614	1	0.49333821959901863
nc_slr1608-as3	CO2_4percent	0.2185165889870627	0.8679321427214849	0.13361440253771614	1	0.8679321427214849
nc_slr1608-as	CO2_30percent	0.3439318105589843	0.8624632381404762	0.8238861054648129	1	0.8624632381404762
nc_slr1608-as	CO2_4percent	0.2793121312355807	0.8914439249771854	0.8238861054648129	1	0.8914439249771854
nc_slr1609-as2	CO2_30percent	-2.29030171582769	0.012655438425160917	0.13697621398328264	0.34285714285714286	0.012655438425160917
nc_slr1609-as2	CO2_4percent	-3.017174756502123	0.01714900948609443	0.13697621398328264	0.34285714285714286	0.01714900948609443
nc_slr1609-as	CO2_30percent	0.22044799626114342	0.9429872524997184	0.8238861054648129	1	0.9429872524997184
nc_slr1609-as	CO2_4percent	-0.45516115422357833	0.873632922859333	0.8238861054648129	1	0.873632922859333
nc_slr1609	CO2_30percent	0.27021335074089675	0.9647691158263495	0.9180430114611047	1	0.9647691158263495
nc_slr1609	CO2_4percent	0.15833556104565855	0.8510688283109384	0.9180430114611047	1	0.8510688283109384
nc_slr1610-as	CO2_30percent	0.2545549319743803	0.9458951075850284	0.13697621398328264	0.34285714285714286	0.9458951075850284
nc_slr1610-as	CO2_4percent	-0.0010956001871459786	0.38697266406161857	0.13697621398328264	0.34285714285714286	0.38697266406161857
nc_slr1611-as	CO2_30percent	0.3180038137545388	0.6652586483325006	0.13361440253771614	1	0.6652586483325006
nc_slr1611-as	CO2_4percent	-0.03049065045210452	0.6756228534615185	0.13361440253771614	1	0.6756228534615185
nc_slr1612-as	CO2_30percent	0.1407281948075175	1	0.13361440253771614	1	1
nc_slr1612-as	CO2_4percent	0.2901435031951746	0.746352504788104	0.13361440253771614	1	0.746352504788104
nc_slr1613	CO2_30percent	0.5205319126833148	0.28397608833732335	0.03670119249562781	0.3333333333333333	0.28397608833732335
nc_slr1613	CO2_4percent	-0.544831139428481	0.29057650874644886	0.03670119249562781	0.3333333333333333	0.29057650874644886
nc_slr1615-as	CO2_30percent	0.0535958123095637	0.77928324319710085	0.8238861054648129	1	0.77928324319710085
nc_slr1615-as	CO2_4percent	0.15306719495496077	1	0.8238861054648129	1	1
nc_slr1616	CO2_30percent	0.14527035899362534	1	0.13361440253771614	1	1
nc_slr1616	CO2_4percent	0.07877377179835729	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr1624-as	CO2_30percent	0.3036285607669036	0.9190642338250596	0.7059529851215194	0.8412698412698413	0.9190642338250596
nc_slr1624-as	CO2_4percent	0.24223493116406306	0.9720968262217057	0.7059529851215194	0.8412698412698413	0.9720968262217057
nc_slr1624	CO2_30percent	-3.4069989508505216	0.015082462181647676	0.0025089099935004903	0.02857142857142857	0.015082462181647676
nc_slr1624	CO2_4percent	-0.7710552258887353	0.7994991339779918	0.0025089099935004903	0.02857142857142857	0.7994991339779918
nc_slr1626-as	CO2_30percent	0.3475619921776874	0.3811252389316491	0.03670119249562781	0.3333333333333333	0.3811252389316491
nc_slr1626-as	CO2_4percent	-0.1516857920124114	0.39281497621215256	0.03670119249562781	0.3333333333333333	0.39281497621215256
nc_slr1636-as	CO2_30percent	-0.9006981289678067	0.41870951708492	0.13361440253771614	1	0.41870951708492
nc_slr1636-as	CO2_4percent	-0.6103953451505721	0.497647869636685	0.13361440253771614	1	0.497647869636685
nc_slr1636	CO2_30percent	-0.08152132803899065	0.8757201272803087	1	1	0.8757201272803087
nc_slr1636	CO2_4percent	0.1106828629524476	0.9720968262217057	1	1	0.9720968262217057
nc_slr1639	CO2_30percent	-2.4332646999588645	0.27496316702089124	0.13361440253771614	1	0.27496316702089124
nc_slr1639	CO2_4percent	-2.0801224861477827	0.3366624508281357	0.13361440253771614	1	0.3366624508281357
nc_slr1646	CO2_30percent	-1.672882621446139	0.14692368791880397	0.7059529851215194	0.8412698412698413	0.14692368791880397
nc_slr1646	CO2_4percent	-2.365871147472672	0.0270681873278269	0.7059529851215194	0.8412698412698413	0.0270681873278269
nc_slr1648	CO2_30percent	0.15452675269034696	0.9190642338250596	0.32960960546565654	0.6666666666666667	0.9190642338250596
nc_slr1648	CO2_4percent	0.06222790669782387	0.9349326218034614	0.32960960546565654	0.6666666666666666	0.9349326218034614
nc_slr1649	CO2_30percent	0.3634415592909427	0.4551337833423071	0.15869314176404378	0.4	0.4551337833423071
nc_slr1649	CO2_4percent	0.19755688950401748	0.9720968262217057	0.15869314176404378	0.4	0.9720968262217057
nc_slr1655-as	CO2_30percent	-0.08347497575046985	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr1655-as	CO2_4percent	0.3735936929901449	0.6756228534615185	0.13361440253771614	1	0.6756228534615185
nc_slr1657-as	CO2_30percent	0.34839205825570974	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr1657-as	CO2_4percent	0.1898197375678617	0.9143550542857183	0.13361440253771614	1	0.9143550542857183
nc_slr1661	CO2_30percent	0.4919588210882413	0.11635175242516728	0.41449154861760745	0.7	0.11635175242516728
nc_slr1661	CO2_4percent	0.49451868956821327	0.6476625593337079	0.41449154861760745	0.7	0.6476625593337079
nc_slr1666-as	CO2_30percent	0.26543835819502354	0.8624632381404762	0.7059529851215194	0.8412698412698413	0.8624632381404762
nc_slr1666-as	CO2_4percent	0.16997041749085479	0.9525074466803449	0.7059529851215194	0.8412698412698413	0.9525074466803449
nc_slr1667-as	CO2_30percent	0.08870672838935197	0.9190642338250596	0.32960960546565654	0.6666666666666666	0.9190642338250596
nc_slr1667-as	CO2_4percent	0.354037229340057	0.746352504788104	0.32960960546565654	0.6666666666666667	0.746352504788104
nc_slr1670	CO2_30percent	0.04490452043380503	0.9190642338250596	0.32960960546565654	0.6666666666666666	0.9190642338250596
nc_slr1670	CO2_4percent	0.3466827220608787	0.9056553806334618	0.32960960546565654	0.6666666666666667	0.9056553806334618
nc_slr1672	CO2_30percent	0.35300290521695005	0.6045603515864193	1	1	0.6045603515864193
nc_slr1672	CO2_4percent	0.3235104780106211	0.9720968262217057	1	1	0.9720968262217057
nc_slr1673-as	CO2_30percent	0.5181480072908096	0.3811252389316491	0.03670119249562781	0.3333333333333333	0.3811252389316491
nc_slr1673-as	CO2_4percent	0.015636617311613695	0.746352504788104	0.03670119249562781	0.3333333333333333	0.746352504788104
nc_slr1674	CO2_30percent	0.3699581229883443	0.3673182888487224	0.045183090966512865	0.2	0.3673182888487224
nc_slr1674	CO2_4percent	-0.08169309501149728	0.6476625593337079	0.045183090966512865	0.2	0.6476625593337079
nc_slr1691-as2	CO2_30percent	0.2488892585290469	1	1	1	1
nc_slr1691-as2	CO2_4percent	0.15128344394127277	0.9349326218034614	1	1	0.9349326218034614
nc_slr1691-as	CO2_30percent	-0.29391840378118245	0.2516493303853144	0.06135536552864657	0.2	0.2516493303853144
nc_slr1691-as	CO2_4percent	0.1919806255888792	0.7739566832797656	0.06135536552864657	0.2	0.7739566832797656
nc_slr1694	CO2_30percent	0.10547436591507733	0.9458951075850284	0.13361440253771614	1	0.9458951075850284
nc_slr1694	CO2_4percent	-0.10690147929092535	0.5820338954230255	0.13361440253771614	1	0.5820338954230255
nc_slr1697-as	CO2_30percent	0.08039876743605498	0.9458951075850284	0.7059529851215194	0.8412698412698413	0.9458951075850284
nc_slr1697-as	CO2_4percent	0.07351098363937832	0.7211652573233834	0.7059529851215194	0.8412698412698413	0.7211652573233834
nc_slr1703-as	CO2_30percent	0.596049809640999	0.13092199202511332	0.08024166929066141	0.2222222222222222	0.13092199202511332
nc_slr1703-as	CO2_4percent	0.260671792829943	0.8510688283109384	0.08024166929066141	0.2222222222222222	0.8510688283109384
nc_slr1704-as	CO2_30percent	0.015354643309003014	0.7708972345456213	0.7059529851215194	0.8412698412698413	0.7708972345456213
nc_slr1704-as	CO2_4percent	-0.25493144955186514	0.25913013692563736	0.7059529851215194	0.8412698412698413	0.25913013692563736
nc_slr1704	CO2_30percent	0.030155985647402933	0.7324131804450047	0.7370162633798947	0.8857142857142857	0.7324131804450047
nc_slr1704	CO2_4percent	0.011575631904510253	0.9349326218034614	0.7370162633798947	0.8857142857142857	0.9349326218034614
nc_slr1705-as3	CO2_30percent	-0.04278968795621415	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr1705-as3	CO2_4percent	0.03023332735120201	0.9143550542857183	0.13361440253771614	1	0.9143550542857183
nc_slr1705-as	CO2_30percent	0.21391759648364764	0.9190642338250596	0.7059529851215194	0.8412698412698413	0.9190642338250596
nc_slr1705-as	CO2_4percent	0.15226032921152696	0.9525074466803449	0.7059529851215194	0.8412698412698413	0.9525074466803449
nc_slr1706	CO2_30percent	0.03409991458999073	0.6494176158492303	0.009420319510740701	0.1	0.6494176158492303
nc_slr1706	CO2_4percent	0.4043975412596932	0.39281497621215256	0.009420319510740701	0.1	0.39281497621215256
nc_slr1718-as	CO2_30percent	0.2138137281248058	0.8757201272803087	1	1	0.8757201272803087
nc_slr1718-as	CO2_4percent	0.04666199474803651	0.9056553806334618	1	1	0.9056553806334618
nc_slr1721-as	CO2_30percent	0.24679480856869146	0.9429872524997184	0.41449154861760745	0.7	0.9429872524997184
nc_slr1721-as	CO2_4percent	0.05855930753976334	0.873632922859333	0.41449154861760745	0.7	0.873632922859333
nc_slr1722	CO2_30percent	-0.7745796277955654	0.8308242601077898	0.15869314176404378	0.4	0.8308242601077898
nc_slr1722	CO2_4percent	-1.6882290591452207	0.3157428816068188	0.15869314176404378	0.4	0.3157428816068188
nc_slr1727-as2	CO2_30percent	0.4760120636292465	0.5217432202413865	0.7059529851215194	0.8412698412698413	0.5217432202413865
nc_slr1727-as2	CO2_4percent	0.32803793106194457	0.7211652573233834	0.7059529851215194	0.8412698412698413	0.7211652573233834
nc_slr1729-as	CO2_30percent	0.27842336910389875	0.8624632381404762	0.9180430114611047	1	0.8624632381404762
nc_slr1729-as	CO2_4percent	0.22950839505198614	0.8510688283109384	0.9180430114611047	1	0.8510688283109384
nc_slr1731-as	CO2_30percent	0.0015474510371219464	0.5217432202413865	0.021557177099591207	0.09523809523809523	0.5217432202413865
nc_slr1731-as	CO2_4percent	0.23929338213195564	0.613832048322259	0.021557177099591207	0.09523809523809523	0.613832048322259
nc_slr1734-as	CO2_30percent	0.4165132961124076	0.16730180519186866	0.0025089099935004903	0.02857142857142857	0.16730180519186866
nc_slr1734-as	CO2_4percent	0.075924382184471	0.9143550542857183	0.0025089099935004903	0.02857142857142857	0.9143550542857183
nc_slr1744-as2	CO2_30percent	-1.592391857217009	0.34022177127353104	0.13361440253771614	1	0.34022177127353104
nc_slr1744-as2	CO2_4percent	0.15990897887456312	1	0.13361440253771614	1	1
nc_slr1744-as	CO2_30percent	-3.615595743626055	0.009038483826191542	0.08024166929066141	0.2222222222222222	0.009038483826191542
nc_slr1744-as	CO2_4percent	-1.6977463249906997	0.9143550542857183	0.08024166929066141	0.2222222222222222	0.9143550542857183
nc_slr1744	CO2_30percent	-2.7085501931253853	0.27496316702089124	0.13361440253771614	1	0.27496316702089124
nc_slr1744	CO2_4percent	-0.18829974667182983	0.5820338954230255	0.13361440253771614	1	0.5820338954230255
nc_slr1751-as	CO2_30percent	-1.0546697984360756	0.8624632381404762	0.51459819165810194	0.6904761904761905	0.8624632381404762
nc_slr1751-as	CO2_4percent	-0.2586535623237946	0.4610569652166894	0.51459819165810194	0.6904761904761905	0.4610569652166894
nc_slr1753-as	CO2_30percent	0.5782889590114405	0.19918644881115583	0.03670119249562781	0.3333333333333333	0.19918644881115583
nc_slr1753-as	CO2_4percent	1.338318611732421	0.10024931516783314	0.03670119249562781	0.3333333333333333	0.10024931516783314
nc_slr1753	CO2_30percent	0.4392470033948006	0.2208678379339146	0.0025089099935004903	0.02857142857142857	0.2208678379339146
nc_slr1753	CO2_4percent	1.2792704517999702	0.011479982140365705	0.0025089099935004903	0.02857142857142857	0.011479982140365705
nc_slr1756	CO2_30percent	-1.1910105825859834	0.046238987532981564	0.51459819165810194	0.6904761904761905	0.046238987532981564
nc_slr1756	CO2_4percent	-1.0477963708151117	0.2012393875278105	0.51459819165810194	0.6904761904761905	0.2012393875278105
nc_slr1759	CO2_30percent	1.0995991700877612	0.27496316702089124	0.13361440253771614	1	0.27496316702089124
nc_slr1759	CO2_4percent	-0.030827745988467214	0.6756228534615185	0.13361440253771614	1	0.6756228534615185
nc_slr1763-as2	CO2_30percent	0.30300166756983904	0.5884023737480603	0.26986803802655573	0.4857142857142857	0.5884023737480603
nc_slr1763-as2	CO2_4percent	0.268420343342647	0.8350840361747932	0.26986803802655573	0.4857142857142857	0.8350840361747932
nc_slr1763-as	CO2_30percent	0.6075633831874077	0.34022177127353104	0.13361440253771614	1	0.34022177127353104
nc_slr1763-as	CO2_4percent	0.07587524141717353	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr1771-as	CO2_30percent	0.2209901271102919	0.9190642338250596	0.13697621398328264	0.34285714285714286	0.9190642338250596
nc_slr1771-as	CO2_4percent	0.0252618935281858	0.6785485253288749	0.13697621398328264	0.34285714285714286	0.6785485253288749
nc_slr1776-as2	CO2_30percent	-1.2900761209518825	0.8313727550868939	0.35439798416825935	0.5476190476190477	0.8313727550868939
nc_slr1776-as2	CO2_4percent	-1.6039371854850109	0.7739566832797656	0.35439798416825935	0.5476190476190477	0.7739566832797656
nc_slr1776-as	CO2_30percent	0.21613925673326498	0.8313727550868939	1	1	0.8313727550868939
nc_slr1776-as	CO2_4percent	0.17785496171548856	0.9720968262217057	1	1	0.9720968262217057
nc_slr1783-as2	CO2_30percent	-0.23594739248935045	0.3219508045569536	0.8238861054648129	1	0.3219508045569536
nc_slr1783-as2	CO2_4percent	-0.14985151628659424	0.2679773947825647	0.8238861054648129	1	0.2679773947825647
nc_slr1783-as	CO2_30percent	-0.18209590771041	0.3811252389316491	0.06135536552864657	0.2	0.3811252389316491
nc_slr1783-as	CO2_4percent	0.3480397921121133	0.9349326218034614	0.06135536552864657	0.2	0.9349326218034614
nc_slr1789	CO2_30percent	-4.280134861538605	0.5047107698464934	0.8238861054648129	1	0.5047107698464934
nc_slr1789	CO2_4percent	-6.583518582541787	0.3557510150935733	0.8238861054648129	1	0.3557510150935733
nc_slr1790-as2	CO2_30percent	0.32542165362516684	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr1790-as2	CO2_4percent	0.12045851967136603	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr1790-as	CO2_30percent	0.12856160080262924	1	0.13361440253771614	1	1
nc_slr1790-as	CO2_4percent	0.1479998410859875	1	0.13361440253771614	1	1
nc_slr1794	CO2_30percent	-0.45392236530710817	0.6494176158492303	0.41449154861760745	0.7	0.6494176158492303
