sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent	p_fitness_condition_CO2_30percent	p_fitness_condition_CO2_4percent	p_fitness_condition_adj_CO2_30percent	p_fitness_condition_adj_CO2_4percent	impact_score	combined_impact_score
nc_slr0359-as3	NA	slr0359-as3	NA	0.28056596454005944	0.10062546094791339	0.1754051788553124	0.03882961458841184	0.7708972345456213	0.9349326218034614	0.03170493941897181	0.002940244421744739	0.6666666666666667	0.6666666666666666	0.9838308457711443	0.9838308457711443	0.12723715030012878	9.007837078723878e-4
nc_slr0359-as	NA	slr0359-as	NA	-0.6642258135543991	0.08081258065226493	0.47628865961266703	0.07114377329486145	0.2871038646357691	0.8914439249771854	0.3599844605876764	0.004033030250811419	0.1	0.1	0.6412783751493429	0.6412783751493429	-0.5268217007878683	0.101652040934312
nc_slr0359	NA	slr0359	NA	0.9168272810078825	0.5207707729182807	0.9699291371893466	0.2904996112626777	0.594324564040631	0.11481259301785712	0.20718125461307704	0.4895299813551288	1	1	1	1	0.28005424260322215	-0
nc_slr0366-as	NA	slr0366-as	NA	0.17796348317972102	0.4715871404917825	0.2745754991349373	0.4000598357892746	0.8978744444973047	0.7739566832797656	0.008325912869480692	0.05247979453848049	0.4	0.4	0.8858294993655463	0.8858294993655463	-0.20762327920215368	0.010931336830778517
nc_slr0366	NA	slr0366	NA	0.5441174789806598	0.25944742695516154	0.10589871073461937	0.120638960953138	0.19918644881115583	0.7994991339779918	0.38128499709869657	0.025213620455472676	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.20129212418795706	0.010598002398079037
nc_slr0369-as2	NA	slr0369-as2	NA	0.33915313676465814	0.17369203291089158	0.27874569577173275	0.12125484753039449	0.6326011029152486	0.8914439249771854	0.0674474030446363	0.008668269437760188	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	0.11699866855760992	0.0020938547471724563
nc_slr0369-as	NA	slr0369-as	NA	0.3285287802078096	0.19140147304923225	0.19947444351091748	0.0532040454678478	0.594324564040631	0.873632922859333	0.07423972461326948	0.011229717345398479	0.7	0.7	0.9838308457711443	0.9838308457711443	0.09696364877768066	6.864604784747895e-4
nc_slr0370-as	NA	slr0370-as	NA	0.1639619845742408	0.078214882609378	0.2790672794507411	0.23806981198753419	0.9647691158263495	0.8308475819064807	0.0025539714965841093	0.006294627361679781	0.6666666666666667	0.6666666666666666	0.9838308457711443	0.9838308457711443	0.06063235726644881	4.2925072957610715e-4
nc_slr0378-as	NA	slr0378-as	NA	-0.3568117306003017	0.19814130510407102	0.4182324666954794	0.1595613355586509	0.2871038646357691	0.6785485253288749	0.1933780286016923	0.033370778100470316	0.1	0.1	0.6412783751493429	0.6412783751493429	-0.39241105478662214	0.07571704913558269
nc_slr0379	NA	slr0379	NA	-2.0282635461880334	-1.8769380691020907	1.216671110758397	1.3464487592503767	0.14692368791880397	0.38697266406161857	1.6893572967908768	0.7738985653558978	0.8412698412698413	0.8412698412698413	1	1	-0.10700327101375957	-0
nc_slr0380-as	NA	slr0380-as	NA	-0.3390719531629934	0.09529339510135033	0.2618345691124455	0.4542961774484625	0.3219508045569536	0.9349326218034614	0.16689477060645996	0.002784443129367576	0.6666666666666666	0.6666666666666667	0.9838308457711443	0.9838308457711443	-0.30714268327017374	0.002174436667509218
nc_slr0394-as	NA	slr0394-as	NA	-0.18312884088365333	0.16228975572344964	0.3055181127150072	0.06718967397062318	0.5884023737480603	0.9349326218034614	0.04217925720526583	0.004742055782673003	0.34285714285714286	0.34285714285714286	0.8858294993655463	0.8858294993655463	-0.24424783200882305	0.012859614452367036
nc_slr0398-as	NA	slr0398-as	NA	-0.45980858015961534	-0.6324948104230935	0.33874802519434105	0.5376851348438274	0.3811252389316491	0.6476625593337079	0.19262866161456876	0.11932091023666892	1	1	1	1	0.12210760443684701	-0
nc_slr0404-as	NA	slr0404-as	NA	0.6805198076109911	0.2151746209563628	0.1281544734080081	0.21163369775856514	0.13273659218085376	0.9349326218034614	0.5968222249008425	0.00628733496481045	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.3290487370760073	0.017324370333337863
nc_slr0407	NA	slr0407	NA	0.30757370639638615	0.24111265027402812	0.27057476828600113	0.28073942483422887	0.8169753166567393	0.867169821190945	0.02700222314125804	0.014923871142430205	0.8857142857142857	0.8857142857142857	1	1	0.04699506346893907	-0
nc_slr0408-as2	NA	slr0408-as2	NA	-0.3056240126719353	-0.3579869418417353	0.7241921454615783	0.8152273129039814	0.7324131804450047	0.8914439249771854	0.04133376775139447	0.017865685691386496	0.8412698412698413	0.8412698412698413	1	1	0.03702618229875646	-0
nc_slr0408-as3	NA	slr0408-as3	NA	-0.2190919218638663	-0.5948757226208302	0.24691774683040815	0.7435143817166159	0.6045603515864193	0.873632922859333	0.04788480454452196	0.03490195824644093	1	1	1	1	0.26571927377530363	-0
nc_slr0408-as	NA	slr0408-as	NA	0.3221509438769325	0.14920094160728703	0.13760002182745354	0.41383082492768386	0.3178048046721386	0.9143550542857183	0.16037947812248313	0.005801698027582984	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	0.12229411941109508	0.0021886242436520566
nc_slr0408	NA	slr0408	NA	0.7460671435041223	0.2410949913602097	0.5043418383536089	0.203441765767355	0.594324564040631	0.9525074466803449	0.16859350721638236	0.005094727822151994	0.7	0.7	0.9838308457711443	0.9838308457711443	0.35706923309132554	0.0025278949347141157
nc_slr0415-as3	NA	slr0415-as3	NA	-1.124565018257199	-1.0426348624307347	0.3154907788909248	1.0412083809055457	0.02733359653063263	0.2012393875278105	1.7580361146591572	0.7259731141364476	0.2222222222222222	0.2222222222222222	0.7630115322423014	0.7630115322423014	-0.057933368768563386	0.006805368987815726
nc_slr0420-as	NA	slr0420-as	NA	-1.4746943670635262	-0.5706100494899978	1.4756931052715119	0.517543369732181	0.8757201272803087	0.6476625593337079	0.08499352096636416	0.10764627531061131	1	1	1	1	-0.639284151720654	-0
nc_slr0420	NA	slr0420	NA	0.22532941533560139	0.030285423646844663	0.11949274362020669	0.1350177650060386	0.7324131804450047	0.4245195217857738	0.030474417371899473	0.011269276815103394	0.11428571428571428	0.11428571428571428	0.6870839733742959	0.6870839733742959	0.13791692915281248	0.022479105315578125
nc_slr0423-as	NA	slr0423-as	NA	-0.672938838621929	-0.31904597750620917	0.8070438495831634	0.2806022329726913	0.77928324319710085	0.45072058881566623	0.07288241361515058	0.11041945283216166	1	1	1	1	-0.2502400419084346	-0
nc_slr0423	NA	slr0423	NA	-0.15789578003411447	-0.046842278724977225	0.4310256972400656	0.34641374353940363	0.34672092298393176	0.8510688283109384	0.07263520882304073	0.0032806137874415134	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	-0.07852668385020008	0.0014053447939750723
nc_slr0427	NA	slr0427	NA	-1.489964703804051	-4.485337358920598	1.3269590579741477	3.194747413718785	0.9429872524997184	0.497647869636685	0.03798542553231597	1.3594064066151659	0.4	0.4	0.8858294993655463	0.8858294993655463	2.1180483166136637	0.11151494987334355
nc_slr0434-as	NA	slr0434-as	NA	-1.0778663688155927	0.1319779490854203	0.293018843579334	0.36001084348853557	0.19918644881115583	0.9720968262217057	0.7553043068503293	0.0016220716555707438	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-0.8554891213678194	0.045041383493577884
nc_slr0435-as	NA	slr0435-as	NA	-2.6530042194519075	-0.04953031633216441	NA	NA	0.27496316702089124	0.6756228534615185	1.487607060801676	0.00843479833121954	1	1	1	1	-1.840934051538179	-0
nc_slr0440-as	NA	slr0440-as	NA	0.029297073984431404	-1.700899921361355	0.16580860649139303	1.4099423725928544	0.9647691158263495	0.4610569652166894	4.563490255613119e-4	0.571919795981927	0.6666666666666667	0.6666666666666666	0.9838308457711443	0.9838308457711443	1.2234340281975948	0.008661381032642992
nc_slr0442-as2	NA	slr0442-as2	NA	0.25204132211935754	0.2370349710797281	0.09434479358604912	0.14321475820773422	0.6984100208815922	0.873632922859333	0.03929060524740756	0.013907080670770872	1	1	1	1	0.010611092580987774	-0
nc_slr0442-as3	NA	slr0442-as3	NA	-0.4272071826879169	0.2224161941041782	0.373240778851754	0.47164185661880453	0.07597918091405867	1	0.4781753033503675	-0	0.15079365079365079	0.15079365079365079	0.6870839733742959	0.6870839733742959	-0.4593530949469941	0.07487004432145646
nc_slr0442-as	NA	slr0442-as	NA	0.16609795451252915	0.1490167320956705	0.018592439945031583	9.784197116321808e-4	0.9647691158263495	1	0.002587242662178466	-0	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.01207824820191641	6.359180913058409e-4
nc_slr0442	NA	slr0442	NA	0.225143401321427	0.03164103932853608	NA	NA	0.8180430461240636	0.9143550542857183	0.01963787263996422	0.0012303659312434105	1	1	1	1	0.1368268323407872	-0
nc_slr0445-as	NA	slr0445-as	NA	-0.08739452168029033	0.7807164229287333	0.07439951171587617	0.5179218541289243	0.3811252389316491	0.5764319061134006	0.036612387132653856	0.18678795666805592	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-0.6138471357552999	0.0323189664922709
nc_slr0445	NA	slr0445	NA	-0.016251248098465537	0.13738132084130367	0.0903357696395072	0.1129901851372413	0.3673182888487224	0.8914439249771854	0.007068601391760701	0.006856148119233194	0.2	0.2	0.7630115322423014	0.7630115322423014	-0.10863463130842055	0.012761190426583463
nc_slr0447	NA	slr0447	NA	-1.9564871174634026	-1.7671691149901405	1.3370326110591833	0.9823535591758032	0.594324564040631	0.03815504224914742	0.44211975802550907	2.506637604995373	0.8412698412698413	0.8412698412698413	1	1	-0.13386804334953523	-0
nc_slr0453-as	NA	slr0453-as	NA	0.25436471211390504	0.04715358445385069	0.33580653110352093	0.30055032232026635	0.8624632381404762	0.8914439249771854	0.016345325649211876	0.00235324538582522	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	0.14652039350573579	0.002622187288810874
nc_slr0459-as	NA	slr0459-as	NA	-0.0713288840558473	0.2916285969578854	0.6066567597868289	0.21528702905268152	0.8624632381404762	0.873632922859333	0.004583551815810092	0.017110143728255516	0.7	0.7	0.9838308457711443	0.9838308457711443	-0.25664969610719796	0.0018169682701824022
nc_slr0467-as	NA	slr0467-as	NA	-0.29235221598367583	0.29833909458917085	0.3777073379345849	0.21567111147658674	0.41870951708492	0.6785485253288749	0.11053462130395966	0.050245998526159366	0.05714285714285714	0.05714285714285714	0.5297310634098199	0.5297310634098199	-0.4176818312940288	0.11525702886632175
nc_slr0468	NA	slr0468	NA	0.3183019029115188	0.7563770678360582	NA	NA	0.6652586483325006	0.3366624508281357	0.05634245143074567	0.35761910109489725	1	1	1	1	-0.30976591978755696	-0
nc_slr0469	NA	slr0469	NA	0.34651921070398284	-3.8025253442723193	0.6721297251463298	2.4298351032510883	0.6045603515864193	0.1277763184992183	0.07573535589227416	3.3977451104417944	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	2.933817540268864	0.154465086265685
