task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
115	c3/1f8952	1050864	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_28_T1)	CACHED	0	2024-01-12 15:59:20.757	22.5s	20s	140.2%	528.7 MB	4.1 GB	88.4 MB	2.3 MB
101	7a/dd8bcc	1004246	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_27_T1)	CACHED	0	2024-01-12 15:44:32.320	31s	30s	556.2%	543.5 MB	1.3 GB	1.6 GB	1.6 GB
119	8d/f9fa87	1064525	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_24_T1)	CACHED	0	2024-01-12 16:04:24.857	39.5s	38s	424.6%	842.4 MB	1.5 GB	665.4 MB	627.5 MB
123	81/ac60fe	1063397	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_17_T1)	CACHED	0	2024-01-12 16:03:59.962	3.2s	2s	243.9%	68.8 MB	454.5 MB	39.9 MB	780.5 KB
122	32/5f98bf	1062241	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_11_T1)	CACHED	0	2024-01-12 16:03:47.068	3.5s	2s	223.1%	64.8 MB	454.5 MB	36.2 MB	780 KB
121	b2/3514e6	1058697	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_27_T1)	CACHED	0	2024-01-12 16:02:02.277	36.7s	34s	82.0%	609.5 MB	4.1 GB	82.4 MB	2.3 MB
125	a4/220bb0	1051713	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_26_T1)	CACHED	0	2024-01-12 15:59:43.305	49.6s	48s	432.5%	1017.7 MB	1.8 GB	844.8 MB	801.7 MB
128	cb/744a22	1045582	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_25_T1)	CACHED	0	2024-01-12 15:57:24.883	53.4s	51s	295.2%	791 MB	1.5 GB	623.1 MB	587 MB
126	a7/1b1482	1066890	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_16_T1)	CACHED	0	2024-01-12 16:05:07.447	3.5s	2s	232.2%	66.6 MB	454.5 MB	37.8 MB	779.8 KB
131	bd/9124a5	1058145	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_13_T1)	CACHED	0	2024-01-12 16:01:55.861	3.2s	1s	168.2%	60.4 MB	454.5 MB	31.6 MB	778.2 KB
124	c9/e3eac9	1067710	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_21_T1)	CACHED	0	2024-01-12 16:05:17.288	3s	2s	194.1%	60 MB	454.5 MB	31.2 MB	776.9 KB
118	e7/b7c91c	1055831	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_19_T1)	CACHED	0	2024-01-12 16:01:17.065	35.9s	34s	424.2%	817.3 MB	1.6 GB	644.9 MB	607.6 MB
105	a7/45cd51	966434	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_10_T1)	CACHED	0	2024-01-12 15:33:42.702	1m 20s	1m 18s	251.4%	977.3 MB	1.5 GB	772.8 MB	729.6 MB
116	34/9a708b	1038567	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_23_T1)	CACHED	0	2024-01-12 15:54:56.714	20.8s	18s	151.7%	517.4 MB	4.1 GB	79.5 MB	2.3 MB
120	88/30aa39	1033128	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_22_T1)	CACHED	0	2024-01-12 15:53:25.691	39s	38s	423.7%	875.8 MB	1.5 GB	692.1 MB	652.3 MB
130	41/caf807	1062566	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_15_T1)	CACHED	0	2024-01-12 16:03:50.539	3.2s	1s	229.3%	66.8 MB	454.5 MB	38.3 MB	780 KB
127	53/57e7ff	1063121	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_12_T1)	CACHED	0	2024-01-12 16:03:56.834	3.1s	1s	178.6%	57.5 MB	454.5 MB	28.8 MB	776.7 KB
133	df/c2ab1f	1069194	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_19_T1)	CACHED	0	2024-01-12 16:05:33.600	3.2s	1s	211.3%	63.8 MB	454.5 MB	34.9 MB	778.3 KB
132	14/74bd64	1036529	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_23_T1)	CACHED	0	2024-01-12 15:54:19.630	37.1s	36s	426.6%	818.4 MB	1.5 GB	645.3 MB	608 MB
117	9f/3749b2	1043146	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_20_T1)	CACHED	0	2024-01-12 15:56:35.056	49.8s	48s	251.6%	672.4 MB	1.6 GB	530.6 MB	498.3 MB
129	a6/e7643f	1048700	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_28_T1)	CACHED	0	2024-01-12 15:58:38.968	41.8s	40s	427.5%	942.2 MB	1.5 GB	743.9 MB	702.6 MB
136	a3/c557ff	1068332	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_25_T1)	CACHED	0	2024-01-12 16:05:23.755	3.4s	2s	206.5%	62.6 MB	454.5 MB	33.9 MB	778.2 KB
139	29/ac8bc2	1035983	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_10_T1)	CACHED	0	2024-01-12 15:54:13.634	3s	1s	253.8%	69.9 MB	454.5 MB	41.1 MB	781.8 KB
138	80/f314d1	1068630	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_28_T1)	CACHED	0	2024-01-12 16:05:27.149	3.3s	2s	248.6%	68.5 MB	454.5 MB	39.7 MB	778.9 KB
137	e9/b3ee96	1068920	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_26_T1)	CACHED	0	2024-01-12 16:05:30.435	3.2s	2s	259.1%	70.3 MB	454.5 MB	41.4 MB	779.5 KB
135	ad/98d618	1069750	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_24_T1)	CACHED	0	2024-01-12 16:05:39.877	3.2s	1s	224.0%	64.6 MB	454.5 MB	35.9 MB	778.9 KB
141	0a/09c76d	1067437	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_23_T1)	CACHED	0	2024-01-12 16:05:14.087	3.2s	2s	214.1%	63.8 MB	454.5 MB	34.8 MB	778.4 KB
140	b5/0e62e2	1067163	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_22_T1)	CACHED	0	2024-01-12 16:05:10.922	3.2s	2s	232.9%	65.9 MB	454.5 MB	37 MB	779.2 KB
134	e0/f6813c	1059710	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_27_T1)	CACHED	0	2024-01-12 16:02:39.013	1m 8s	1m 6s	241.7%	866.7 MB	1.5 GB	682.5 MB	644.2 MB
142	a2/613618	1068028	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_20_T1)	CACHED	0	2024-01-12 16:05:20.353	3.4s	2s	185.7%	58.3 MB	454.5 MB	29.4 MB	776.3 KB
143	ea/94081a	1069466	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_27_T1)	CACHED	0	2024-01-12 16:05:36.785	3.1s	1s	224.8%	65.5 MB	454.5 MB	36.8 MB	778.2 KB
144	d2/29ca3e	1070086	NFCORE_CRISPRISCREEN:CRISPRISCREEN:PREPARE_COUNTS ([CO2_3_T1.featureCounts.txt, CO2_4_T1.featureCounts.txt, CO2_5_T1.featureCounts.txt, CO2_2_T1.featureCounts.txt, CO2_1_T1.featureCounts.txt, CO2_7_T1.featureCounts.txt, CO2_10_T1.featureCounts.txt, CO2_8_T1.featureCounts.txt, CO2_6_T1.featureCounts.txt, CO2_13_T1.featureCounts.txt, CO2_9_T1.featureCounts.txt, CO2_11_T1.featureCounts.txt, CO2_15_T1.featureCounts.txt, CO2_14_T1.featureCounts.txt, CO2_12_T1.featureCounts.txt, CO2_17_T1.featureCounts.txt, CO2_18_T1.featureCounts.txt, CO2_16_T1.featureCounts.txt, CO2_22_T1.featureCounts.txt, CO2_23_T1.featureCounts.txt, CO2_21_T1.featureCounts.txt, CO2_20_T1.featureCounts.txt, CO2_25_T1.featureCounts.txt, CO2_28_T1.featureCounts.txt, CO2_26_T1.featureCounts.txt, CO2_19_T1.featureCounts.txt, CO2_27_T1.featureCounts.txt, CO2_24_T1.featureCounts.txt])	CACHED	0	2024-01-12 16:05:43.064	7.6s	2s	125.8%	114.9 MB	1.1 GB	27 MB	2.4 MB
145	eb/43127f	1070445	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FITNESS (samplesheet_CRISPRi_CO2_Elena.csv)	CACHED	0	2024-01-12 16:05:50.678	3m 45s	3m 45s	113.1%	2.8 GB	7.8 GB	108.2 MB	63.5 MB
146	6b/a88f90	1117117	NFCORE_CRISPRISCREEN:CRISPRISCREEN:RMARKDOWNNOTEBOOK (counts_summary)	COMPLETED	0	2024-01-12 16:50:51.027	3m 56s	3m 54s	20.9%	399.7 MB	1.1 GB	51.9 MB	7.2 MB
147	cf/679399	1127995	NFCORE_CRISPRISCREEN:CRISPRISCREEN:RMARKDOWNNOTEBOOK (fitness_summary)	COMPLETED	0	2024-01-12 16:54:46.721	1m 4s	1m 3s	30.1%	418.5 MB	1.1 GB	54.7 MB	1.7 MB
148	b3/b2b80e	1133035	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUSTOM_DUMPSOFTWAREVERSIONS (1)	COMPLETED	0	2024-01-12 16:55:50.965	2.4s	111ms	107.2%	8.9 MB	16 MB	1005.5 KB	4.3 KB
149	77/24640c	1133207	NFCORE_CRISPRISCREEN:CRISPRISCREEN:MULTIQC	COMPLETED	0	2024-01-12 16:55:53.425	26.6s	23.8s	177.0%	184.1 MB	1.4 GB	546.1 MB	10.7 MB
