task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
107	5c/853b20	250473	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2-30_g8_r3_T1)	COMPLETED	0	2024-01-15 14:39:37.914	20.4s	17s	143.5%	2.8 MB	11 MB	72 MB	2.3 MB
109	40/a15c22	251025	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2-4_g10_r4_T1)	COMPLETED	0	2024-01-15 14:39:58.368	40.2s	37s	72.8%	2.8 MB	11 MB	77.3 MB	2.3 MB
108	99/588c14	251720	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2-4_g10_r4_T1)	COMPLETED	0	2024-01-15 14:40:38.606	46.5s	45s	301.7%	791.1 MB	1.6 GB	623.1 MB	587 MB
110	06/df1889	254087	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2-30_g10_r1_T1)	COMPLETED	0	2024-01-15 14:41:25.146	51.5s	50s	428.0%	1017.8 MB	1.8 GB	844.8 MB	801.7 MB
111	47/38a5d3	256593	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2-30_g10_r1_T1)	COMPLETED	0	2024-01-15 14:42:16.671	27.3s	24s	146.5%	2.8 MB	11 MB	91.9 MB	2.3 MB
112	a0/e32f0c	257464	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2-30_g10_r2_T1)	COMPLETED	0	2024-01-15 14:42:43.958	41.4s	39s	420.5%	865.2 MB	1.6 GB	682.5 MB	644.2 MB
113	6c/cdd73d	259694	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2-30_g10_r2_T1)	COMPLETED	0	2024-01-15 14:43:25.385	39.1s	36s	81.4%	2.8 MB	11 MB	82.4 MB	2.3 MB
114	70/a62577	260392	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2-30_g10_r3_T1)	COMPLETED	0	2024-01-15 14:44:04.545	42.3s	39s	77.0%	2.8 MB	11 MB	88.4 MB	2.3 MB
115	79/8d946c	261041	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2-30_g10_r3_T1)	COMPLETED	0	2024-01-15 14:44:46.853	1m 6s	1m 4s	262.4%	942.8 MB	1.6 GB	743.9 MB	702.6 MB
116	b6/d4a64b	263779	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g0_r2_T1)	COMPLETED	0	2024-01-15 14:45:52.654	3s	1s	179.6%	2.8 MB	11 MB	29.7 MB	777.6 KB
117	21/3de030	264007	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g0_r2_T1)	COMPLETED	0	2024-01-15 14:45:55.674	3.4s	2s	219.6%	2.8 MB	11 MB	35.7 MB	780.1 KB
118	8d/6a6e2e	264292	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g0_r1_T1)	COMPLETED	0	2024-01-15 14:45:59.133	3.1s	2s	154.4%	2.8 MB	11 MB	26.1 MB	775.7 KB
119	93/f16d1b	264516	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g0_r4_T1)	COMPLETED	0	2024-01-15 14:46:02.207	3s	2s	177.2%	2.8 MB	11 MB	28.4 MB	777 KB
120	57/5fe7e2	264743	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g0_r3_T1)	COMPLETED	0	2024-01-15 14:46:05.169	3s	2s	227.7%	2.8 MB	11 MB	36.9 MB	780.8 KB
121	4c/59dcd8	264979	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g4_r2_T1)	COMPLETED	0	2024-01-15 14:46:08.161	3.1s	2s	282.0%	2.8 MB	11 MB	46.3 MB	783.1 KB
122	0c/c0a979	265203	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g0_r3_T1)	COMPLETED	0	2024-01-15 14:46:11.255	3s	2s	231.0%	2.8 MB	11 MB	37.5 MB	781.2 KB
123	3b/bfa79b	265431	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g0_r1_T1)	COMPLETED	0	2024-01-15 14:46:14.303	3.2s	2s	246.3%	2.8 MB	11 MB	39.7 MB	781.8 KB
124	1a/3de5bd	265661	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g4_r1_T1)	COMPLETED	0	2024-01-15 14:46:17.534	3.1s	1s	216.0%	2.8 MB	11 MB	35.1 MB	779.7 KB
125	53/b81f3e	265885	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g4_r3_T1)	COMPLETED	0	2024-01-15 14:46:20.626	3.4s	1s	251.3%	2.8 MB	11 MB	41.1 MB	781.8 KB
126	b2/77a265	266107	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g4_r4_T1)	COMPLETED	0	2024-01-15 14:46:23.997	3.1s	2s	224.6%	2.8 MB	11 MB	36.2 MB	780 KB
127	36/2c2d9f	266330	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g4_r1_T1)	COMPLETED	0	2024-01-15 14:46:27.140	2.9s	2s	178.4%	2.8 MB	11 MB	28.8 MB	776.8 KB
128	95/a5097b	266553	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g4_r3_T1)	COMPLETED	0	2024-01-15 14:46:30.094	3s	2s	241.8%	2.8 MB	11 MB	39.5 MB	781 KB
129	84/e5a5df	266773	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g4_r2_T1)	COMPLETED	0	2024-01-15 14:46:33.122	2.9s	2s	195.0%	2.8 MB	11 MB	31.6 MB	778.2 KB
130	95/61802f	266995	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g8_r1_T1)	COMPLETED	0	2024-01-15 14:46:36.063	3s	1s	235.7%	2.8 MB	11 MB	38.3 MB	780 KB
131	98/2e24ef	267219	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g8_r1_T1)	COMPLETED	0	2024-01-15 14:46:39.022	2.9s	1s	213.4%	2.8 MB	11 MB	34.9 MB	778.3 KB
132	52/e793b7	267443	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g10_r1_T1)	COMPLETED	0	2024-01-15 14:46:41.975	3s	1s	228.3%	2.8 MB	11 MB	37 MB	779.2 KB
133	f6/16dc9d	267667	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g10_r2_T1)	COMPLETED	0	2024-01-15 14:46:44.948	2.9s	1s	214.0%	2.8 MB	11 MB	34.8 MB	778.4 KB
134	77/bcaab4	267892	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g8_r2_T1)	COMPLETED	0	2024-01-15 14:46:47.875	2.9s	1s	233.2%	2.8 MB	11 MB	37.8 MB	779.8 KB
135	43/a1b146	268116	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g10_r3_T1)	COMPLETED	0	2024-01-15 14:46:50.827	3s	1s	220.2%	2.8 MB	11 MB	35.9 MB	778.9 KB
136	bb/e1cd85	268337	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g8_r3_T1)	COMPLETED	0	2024-01-15 14:46:53.826	2.9s	1s	246.9%	2.8 MB	11 MB	39.9 MB	780.5 KB
137	59/da1f92	268559	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g8_r4_T1)	COMPLETED	0	2024-01-15 14:46:56.778	3s	1s	212.4%	2.8 MB	11 MB	34.6 MB	778.8 KB
138	d5/50ae2d	268785	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g8_r2_T1)	COMPLETED	0	2024-01-15 14:46:59.812	2.9s	1s	181.4%	2.8 MB	11 MB	29.4 MB	776.4 KB
139	9f/79c7c0	269012	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g8_r3_T1)	COMPLETED	0	2024-01-15 14:47:02.760	2.9s	1s	193.9%	2.8 MB	11 MB	31.2 MB	776.9 KB
140	57/f7574f	269237	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-4_g10_r4_T1)	COMPLETED	0	2024-01-15 14:47:05.717	3s	1s	208.3%	2.8 MB	11 MB	33.9 MB	778.2 KB
141	c3/216147	269460	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g10_r1_T1)	COMPLETED	0	2024-01-15 14:47:08.687	3s	1s	250.7%	2.8 MB	11 MB	41.4 MB	779.5 KB
142	3f/f5a026	269680	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g10_r2_T1)	COMPLETED	0	2024-01-15 14:47:11.730	3s	1s	229.5%	2.8 MB	11 MB	36.8 MB	778.2 KB
143	95/dd0d20	269904	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2-30_g10_r3_T1)	COMPLETED	0	2024-01-15 14:47:14.711	2.9s	1s	244.1%	2.8 MB	11 MB	39.7 MB	778.9 KB
144	2b/60180d	270128	NFCORE_CRISPRISCREEN:CRISPRISCREEN:PREPARE_COUNTS ([CO2-4_g0_r2_T1.featureCounts.txt, CO2-30_g0_r2_T1.featureCounts.txt, CO2-4_g0_r1_T1.featureCounts.txt, CO2-4_g0_r4_T1.featureCounts.txt, CO2-30_g0_r3_T1.featureCounts.txt, CO2-4_g4_r2_T1.featureCounts.txt, CO2-4_g0_r3_T1.featureCounts.txt, CO2-30_g0_r1_T1.featureCounts.txt, CO2-4_g4_r1_T1.featureCounts.txt, CO2-4_g4_r3_T1.featureCounts.txt, CO2-4_g4_r4_T1.featureCounts.txt, CO2-30_g4_r1_T1.featureCounts.txt, CO2-30_g4_r3_T1.featureCounts.txt, CO2-30_g4_r2_T1.featureCounts.txt, CO2-4_g8_r1_T1.featureCounts.txt, CO2-30_g8_r1_T1.featureCounts.txt, CO2-4_g10_r1_T1.featureCounts.txt, CO2-4_g10_r2_T1.featureCounts.txt, CO2-4_g8_r2_T1.featureCounts.txt, CO2-4_g10_r3_T1.featureCounts.txt, CO2-4_g8_r3_T1.featureCounts.txt, CO2-4_g8_r4_T1.featureCounts.txt, CO2-30_g8_r2_T1.featureCounts.txt, CO2-30_g8_r3_T1.featureCounts.txt, CO2-4_g10_r4_T1.featureCounts.txt, CO2-30_g10_r1_T1.featureCounts.txt, CO2-30_g10_r2_T1.featureCounts.txt, CO2-30_g10_r3_T1.featureCounts.txt])	FAILED	1	2024-01-15 14:47:17.689	6.6s	6.5s	-	-	-	-	-
