task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
54	c8/f64835	146134	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g10_r1)	COMPLETED	0	2024-09-13 12:32:49.283	15.5s	15s	499.1%	203.9 MB	2.8 GB	1.4 GB	1.4 GB
55	91/aabbe9	148389	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r2)	COMPLETED	0	2024-09-13 12:33:04.790	13.2s	12s	491.9%	207.3 MB	2.8 GB	1.2 GB	1.2 GB
56	93/f8795a	150638	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g10_r3)	COMPLETED	0	2024-09-13 12:33:17.948	15.5s	15s	495.7%	206.5 MB	2.7 GB	1.4 GB	1.3 GB
57	b3/e24d33	152914	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r4)	COMPLETED	0	2024-09-13 12:33:33.468	29.1s	29s	215.1%	203.9 MB	2.7 GB	1.1 GB	1.1 GB
58	15/c67e34	155823	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g10_r2)	COMPLETED	0	2024-09-13 12:34:02.608	14.2s	13s	494.8%	207.2 MB	2.7 GB	1.3 GB	1.2 GB
60	37/55d45b	158081	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g0_r1)	COMPLETED	0	2024-09-13 12:34:16.843	17.9s	17s	588.6%	926 MB	5 GB	702.3 MB	668.3 MB
59	45/d829ca	159723	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g0_r1)	COMPLETED	0	2024-09-13 12:34:34.757	12.8s	11s	123.3%	1.6 GB	53.5 GB	90.6 MB	2.3 MB
61	64/492fb4	160549	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g0_r2)	COMPLETED	0	2024-09-13 12:34:47.588	11.7s	10s	117.9%	1.4 GB	53.6 GB	78.9 MB	2.3 MB
62	86/cc806a	161455	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g0_r2)	COMPLETED	0	2024-09-13 12:34:59.245	15.1s	15s	597.2%	691.9 MB	5 GB	603.2 MB	572.3 MB
64	62/8b75ef	163055	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g0_r3)	COMPLETED	0	2024-09-13 12:35:14.304	12.6s	11s	114.2%	1.6 GB	53.5 GB	83.7 MB	2.3 MB
63	d9/88ca35	163872	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g0_r3)	COMPLETED	0	2024-09-13 12:35:26.895	16.3s	15s	597.7%	681.8 MB	4.9 GB	648.7 MB	615.3 MB
66	cd/123e50	165463	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g0_r1)	COMPLETED	0	2024-09-13 12:35:43.160	9.6s	8s	116.3%	1.5 GB	53.5 GB	58.9 MB	2.3 MB
65	f1/6419d8	166239	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g0_r1)	COMPLETED	0	2024-09-13 12:35:52.778	11.2s	10s	593.4%	567.6 MB	4.9 GB	430.5 MB	405.7 MB
67	58/5337e5	167628	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g4_r2)	COMPLETED	0	2024-09-13 12:36:03.934	14.6s	14s	114.9%	1.9 GB	53.5 GB	101.9 MB	2.3 MB
68	da/c22909	168480	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g4_r2)	COMPLETED	0	2024-09-13 12:36:18.556	41.5s	40s	295.3%	1.1 GB	5 GB	821 MB	783.3 MB
69	9c/57ae42	170468	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g0_r2)	COMPLETED	0	2024-09-13 12:37:00.077	7.1s	7s	122.6%	1.6 GB	53.5 GB	67.2 MB	2.3 MB
70	d0/7044f2	171054	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g0_r2)	COMPLETED	0	2024-09-13 12:37:07.219	11.8s	11s	602.5%	658.5 MB	4.9 GB	501.1 MB	474.1 MB
72	1c/2d3ffa	172555	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g0_r4)	COMPLETED	0	2024-09-13 12:37:19.044	11.7s	11s	599.3%	625.5 MB	4.9 GB	476.1 MB	450 MB
71	85/edf083	173924	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g0_r4)	COMPLETED	0	2024-09-13 12:37:30.778	9.6s	9s	128.3%	1.6 GB	53.5 GB	64.3 MB	2.3 MB
74	08/f9e0b5	174621	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g0_r3)	COMPLETED	0	2024-09-13 12:37:40.418	15.7s	14s	602.7%	683.4 MB	4.9 GB	636.4 MB	604.9 MB
73	ea/bdcb62	176206	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g0_r3)	COMPLETED	0	2024-09-13 12:37:56.142	11.6s	10s	127.2%	1.5 GB	53.5 GB	82 MB	2.3 MB
75	3c/dbe4ff	177095	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g4_r1)	COMPLETED	0	2024-09-13 12:38:07.747	14.7s	14s	598.1%	701.4 MB	4.9 GB	604.4 MB	574 MB
76	19/425bbf	178673	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g4_r1)	COMPLETED	0	2024-09-13 12:38:22.449	11.7s	10s	119.2%	1.5 GB	53.5 GB	78.6 MB	2.3 MB
77	35/9aab35	179565	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g4_r1)	COMPLETED	0	2024-09-13 12:38:34.199	9.5s	8s	121.3%	1.5 GB	53.5 GB	65.1 MB	2.3 MB
78	a4/27565f	180341	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g4_r1)	COMPLETED	0	2024-09-13 12:38:43.705	12.6s	12s	597.7%	638.3 MB	4.9 GB	484.1 MB	457.7 MB
80	b5/711237	181842	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g4_r3)	COMPLETED	0	2024-09-13 12:38:56.273	16.2s	10s	119.1%	1.6 GB	53.5 GB	92.3 MB	2.3 MB
79	a9/141307	182603	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g4_r3)	COMPLETED	0	2024-09-13 12:39:12.486	17.4s	16s	600.9%	955 MB	4.9 GB	724.6 MB	690 MB
81	0d/0d2573	184242	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g4_r3)	COMPLETED	0	2024-09-13 12:39:29.871	12.6s	12s	121.0%	1.5 GB	53.5 GB	87.7 MB	2.3 MB
82	5e/3f514c	185051	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g4_r3)	COMPLETED	0	2024-09-13 12:39:42.443	16.7s	15s	597.9%	701 MB	4.9 GB	689.9 MB	656.4 MB
84	91/46d910	186651	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g4_r4)	COMPLETED	0	2024-09-13 12:39:59.172	21s	16s	69.7%	1.4 GB	53.5 GB	80.9 MB	2.3 MB
83	47/bd024c	187478	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g4_r4)	COMPLETED	0	2024-09-13 12:40:20.217	21.2s	21s	432.1%	825.9 MB	4.9 GB	626.4 MB	595.6 MB
85	ec/7065e0	189120	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g4_r2)	COMPLETED	0	2024-09-13 12:40:41.411	13.3s	12s	599.9%	697.3 MB	4.9 GB	538.6 MB	509.9 MB
86	cd/fdc9d5	190699	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g4_r2)	COMPLETED	0	2024-09-13 12:40:54.687	10.6s	10s	121.1%	2 GB	53.5 GB	71.2 MB	2.3 MB
88	45/546d60	191531	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g8_r1)	COMPLETED	0	2024-09-13 12:41:05.285	12.5s	11s	115.2%	1.7 GB	53.5 GB	85.6 MB	2.3 MB
87	e7/6c0489	192350	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g8_r1)	COMPLETED	0	2024-09-13 12:41:17.761	16.4s	15s	598.6%	690.1 MB	4.9 GB	669.2 MB	635.3 MB
90	05/f6fdeb	193946	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g8_r2)	COMPLETED	0	2024-09-13 12:41:34.173	16.3s	16s	601.7%	686.4 MB	4.9 GB	661.2 MB	628.8 MB
89	fb/1b712c	195530	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g8_r2)	COMPLETED	0	2024-09-13 12:41:50.492	12.6s	11s	113.4%	1.3 GB	53.5 GB	84.6 MB	2.3 MB
91	f9/02c806	196353	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g8_r3)	COMPLETED	0	2024-09-13 12:42:03.108	17.4s	17s	595.4%	931 MB	4.9 GB	704.7 MB	671 MB
92	53/5f65c4	197986	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g8_r3)	COMPLETED	0	2024-09-13 12:42:20.554	12.6s	11s	122.5%	1.4 GB	53.5 GB	89.7 MB	2.3 MB
94	48/762649	198806	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g10_r1)	COMPLETED	0	2024-09-13 12:42:33.156	11.5s	10s	121.5%	1.4 GB	53.5 GB	83.7 MB	2.3 MB
93	5a/fe34d8	199696	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g10_r1)	COMPLETED	0	2024-09-13 12:42:44.670	16.6s	16s	597.3%	681.7 MB	4.9 GB	648.9 MB	616.9 MB
95	e0/4a6764	201282	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g8_r4)	COMPLETED	0	2024-09-13 12:43:01.239	14.3s	11s	117.0%	1.4 GB	53.5 GB	77.1 MB	2.3 MB
96	01/dc109e	202179	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g8_r4)	COMPLETED	0	2024-09-13 12:43:15.493	19.1s	18s	491.0%	787.3 MB	4.9 GB	596.4 MB	566.1 MB
97	2c/d70514	203820	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g8_r1)	COMPLETED	0	2024-09-13 12:43:34.593	23.8s	7s	123.4%	1.7 GB	53.5 GB	78.6 MB	2.3 MB
98	7b/485a46	204492	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g8_r1)	COMPLETED	0	2024-09-13 12:43:58.446	14.8s	15s	594.9%	706.2 MB	4.9 GB	605 MB	574.4 MB
99	d2/786ff3	206082	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g8_r2)	COMPLETED	0	2024-09-13 12:44:13.227	12.5s	12s	596.8%	656.6 MB	4.9 GB	497.4 MB	470.5 MB
100	39/01b50a	207578	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g8_r2)	COMPLETED	0	2024-09-13 12:44:25.733	10.6s	10s	115.0%	1.4 GB	53.5 GB	66.7 MB	2.3 MB
101	19/5bd62a	208417	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g8_r3)	COMPLETED	0	2024-09-13 12:44:36.339	10.6s	9s	127.2%	1.4 GB	53.5 GB	70.1 MB	2.3 MB
102	22/0c7f04	209252	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g8_r3)	COMPLETED	0	2024-09-13 12:44:46.940	14.4s	14s	549.6%	710.8 MB	4.9 GB	532.8 MB	504.8 MB
103	55/ad54a3	210761	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g10_r3)	COMPLETED	0	2024-09-13 12:45:01.324	30.9s	30s	35.4%	800.9 MB	53.5 GB	80.6 MB	2.3 MB
104	bc/830bd0	211791	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g10_r3)	COMPLETED	0	2024-09-13 12:45:32.178	14.4s	14s	597.2%	741.4 MB	4.9 GB	624.4 MB	593.2 MB
105	f4/553d1c	213379	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g10_r1)	COMPLETED	0	2024-09-13 12:45:46.538	13.6s	12s	114.3%	1.5 GB	53.5 GB	92.5 MB	2.3 MB
106	6b/9de6dd	214194	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g10_r1)	COMPLETED	0	2024-09-13 12:46:00.135	17.7s	17s	600.3%	964.7 MB	4.9 GB	731.3 MB	696.2 MB
108	2c/af0778	215825	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g10_r2)	COMPLETED	0	2024-09-13 12:46:17.848	11.7s	11s	119.1%	1.5 GB	53.5 GB	78.5 MB	2.3 MB
